campeonato,ano,rodada,data,mandante,visitante,placar
brasileiro-a,2016,34,06.11. 16:00,Cruzeiro,Fluminense,4 : 2
brasileiro-a,2016,34,06.11. 16:00,Palmeiras,Internacional,1 : 0
brasileiro-a,2016,34,06.11. 16:00,Santa Cruz,América-MG,1 : 0
brasileiro-a,2016,34,06.11. 16:00,Vitória,Atlético-PR,3 : 2
brasileiro-a,2016,34,06.11. 10:00,Ponte Preta,Santos,1 : 2
brasileiro-a,2016,34,05.11. 18:30,São Paulo,Corinthians,4 : 0
brasileiro-a,2016,34,05.11. 16:00,Flamengo,Botafogo,0 : 0
brasileiro-a,2016,33,31.10. 19:00,América-MG,São Paulo,1 : 0
brasileiro-a,2016,33,29.10. 18:30,Figueirense,Grêmio,0 : 0
brasileiro-a,2016,33,29.10. 18:30,Santos,Palmeiras,1 : 0
brasileiro-a,2016,33,29.10. 17:30,Botafogo,Coritiba,0 : 0
brasileiro-a,2016,33,29.10. 17:30,Internacional,Santa Cruz,1 : 1
brasileiro-a,2016,33,29.10. 15:30,Atlético-MG,Flamengo,2 : 2
brasileiro-a,2016,33,29.10. 15:30,Atlético-PR,Cruzeiro,1 : 0
brasileiro-a,2016,33,29.10. 15:30,Corinthians,Chapecoense,1 : 1
brasileiro-a,2016,33,28.10. 18:30,Fluminense,Vitória,2 : 2
brasileiro-a,2016,33,27.10. 19:30,Sport Recife,Ponte Preta,1 : 0
brasileiro-a,2016,32,24.10. 19:00,América-MG,Atlético-PR,1 : 0
brasileiro-a,2016,32,23.10. 18:30,Atlético-MG,Figueirense,3 : 0
brasileiro-a,2016,32,23.10. 18:30,Chapecoense,Santos,0 : 1
brasileiro-a,2016,32,23.10. 17:30,Coritiba,Fluminense,1 : 1
brasileiro-a,2016,32,23.10. 16:00,Flamengo,Corinthians,2 : 2
brasileiro-a,2016,32,23.10. 16:00,Grêmio,Internacional,0 : 0
brasileiro-a,2016,32,23.10. 16:00,Palmeiras,Sport Recife,2 : 1
brasileiro-a,2016,32,23.10. 16:00,Vitória,Cruzeiro,0 : 1
brasileiro-a,2016,32,22.10. 16:00,São Paulo,Ponte Preta,2 : 0
brasileiro-a,2016,32,19.10. 20:45,Santa Cruz,Botafogo,0 : 1
brasileiro-a,2016,31,17.10. 19:00,Fluminense,São Paulo,1 : 2
brasileiro-a,2016,31,16.10. 18:30,Santos,Grêmio,1 : 1
brasileiro-a,2016,31,16.10. 18:30,Sport Recife,Vitória,1 : 0
brasileiro-a,2016,31,16.10. 17:30,Corinthians,América-MG,2 : 0
brasileiro-a,2016,31,16.10. 17:30,Ponte Preta,Santa Cruz,3 : 0
brasileiro-a,2016,31,16.10. 16:00,Atlético-PR,Coritiba,2 : 0
brasileiro-a,2016,31,16.10. 16:00,Botafogo,Atlético-MG,3 : 2
brasileiro-a,2016,31,16.10. 16:00,Cruzeiro,Chapecoense,0 : 0
brasileiro-a,2016,31,16.10. 16:00,Figueirense,Palmeiras,1 : 2
brasileiro-a,2016,31,16.10. 16:00,Internacional,Flamengo,2 : 1
brasileiro-a,2016,30,13.10. 21:00,Fluminense,Flamengo,1 : 2
brasileiro-a,2016,30,13.10. 21:00,Grêmio,Atlético-PR,1 : 0
brasileiro-a,2016,30,13.10. 21:00,São Paulo,Santos,0 : 1
brasileiro-a,2016,30,13.10. 19:30,Atlético-MG,América-MG,3 : 0
brasileiro-a,2016,30,13.10. 19:30,Palmeiras,Cruzeiro,0 : 0
brasileiro-a,2016,30,13.10. 19:30,Ponte Preta,Vitória,2 : 0
brasileiro-a,2016,30,12.10. 21:45,Botafogo,Internacional,1 : 0
brasileiro-a,2016,30,12.10. 21:45,Santa Cruz,Corinthians,2 : 4
brasileiro-a,2016,30,12.10. 19:30,Coritiba,Figueirense,0 : 0
brasileiro-a,2016,30,12.10. 11:00,Chapecoense,Sport Recife,3 : 0
brasileiro-a,2016,29,09.10. 17:00,América-MG,Palmeiras,0 : 2
brasileiro-a,2016,29,09.10. 17:00,Figueirense,Botafogo,0 : 1
brasileiro-a,2016,29,09.10. 17:00,Flamengo,Santa Cruz,3 : 0
brasileiro-a,2016,29,08.10. 21:00,Cruzeiro,Ponte Preta,2 : 0
brasileiro-a,2016,29,06.10. 19:30,Internacional,Coritiba,1 : 0
brasileiro-a,2016,29,05.10. 21:45,Sport Recife,São Paulo,1 : 1
brasileiro-a,2016,29,05.10. 21:00,Corinthians,Atlético-MG,0 : 0
brasileiro-a,2016,29,05.10. 21:00,Santos,Fluminense,2 : 1
brasileiro-a,2016,29,05.10. 19:30,Atlético-PR,Chapecoense,3 : 1
brasileiro-a,2016,29,05.10. 19:30,Vitória,Grêmio,0 : 1
brasileiro-a,2016,28,03.10. 21:00,Coritiba,América-MG,3 : 0
brasileiro-a,2016,28,03.10. 20:00,Santa Cruz,Palmeiras,2 : 3
brasileiro-a,2016,28,01.10. 21:00,Internacional,Figueirense,1 : 0
brasileiro-a,2016,28,01.10. 18:30,Cruzeiro,Grêmio,1 : 0
brasileiro-a,2016,28,01.10. 16:30,Botafogo,Corinthians,2 : 0
brasileiro-a,2016,28,01.10. 16:30,Ponte Preta,Atlético-MG,1 : 2
brasileiro-a,2016,28,01.10. 16:00,Chapecoense,Vitória,1 : 4
brasileiro-a,2016,28,01.10. 16:00,Santos,Atlético-PR,2 : 0
brasileiro-a,2016,28,01.10. 16:00,São Paulo,Flamengo,0 : 0
brasileiro-a,2016,28,01.10. 11:00,Fluminense,Sport Recife,3 : 1
brasileiro-a,2016,27,25.09. 18:30,Atlético-MG,Internacional,3 : 1
brasileiro-a,2016,27,25.09. 16:00,Corinthians,Fluminense,0 : 1
brasileiro-a,2016,27,25.09. 16:00,Flamengo,Cruzeiro,2 : 1
brasileiro-a,2016,27,25.09. 16:00,Grêmio,Chapecoense,1 : 0
brasileiro-a,2016,27,25.09. 16:00,Vitória,São Paulo,2 : 0
brasileiro-a,2016,27,25.09. 11:00,Atlético-PR,Ponte Preta,3 : 0
brasileiro-a,2016,27,25.09. 11:00,Figueirense,Santa Cruz,3 : 1
brasileiro-a,2016,27,24.09. 21:00,América-MG,Botafogo,1 : 0
brasileiro-a,2016,27,24.09. 18:30,Sport Recife,Santos,1 : 0
brasileiro-a,2016,27,24.09. 16:00,Palmeiras,Coritiba,2 : 1
brasileiro-a,2016,26,19.09. 20:00,América-MG,Internacional,1 : 0
brasileiro-a,2016,26,18.09. 18:30,Santos,Santa Cruz,3 : 2
brasileiro-a,2016,26,18.09. 18:30,Vitória,Botafogo,0 : 1
brasileiro-a,2016,26,18.09. 16:00,Atlético-PR,São Paulo,1 : 0
brasileiro-a,2016,26,18.09. 16:00,Chapecoense,Ponte Preta,2 : 2
brasileiro-a,2016,26,18.09. 16:00,Cruzeiro,Atlético-MG,1 : 1
brasileiro-a,2016,26,18.09. 16:00,Grêmio,Fluminense,0 : 1
brasileiro-a,2016,26,18.09. 16:00,Sport Recife,Coritiba,0 : 1
brasileiro-a,2016,26,18.09. 11:00,Flamengo,Figueirense,2 : 0
brasileiro-a,2016,26,17.09. 16:00,Corinthians,Palmeiras,0 : 2
brasileiro-a,2016,25,15.09. 21:00,Internacional,Vitória,0 : 1
brasileiro-a,2016,25,15.09. 21:00,São Paulo,Cruzeiro,1 : 0
brasileiro-a,2016,25,15.09. 19:30,Atlético-MG,Sport Recife,1 : 0
brasileiro-a,2016,25,15.09. 19:30,Fluminense,Chapecoense,1 : 2
brasileiro-a,2016,25,14.09. 21:45,Coritiba,Corinthians,1 : 1
brasileiro-a,2016,25,14.09. 21:45,Palmeiras,Flamengo,1 : 1
brasileiro-a,2016,25,14.09. 21:00,Ponte Preta,Grêmio,3 : 0
brasileiro-a,2016,25,14.09. 21:00,Santa Cruz,Atlético-PR,1 : 0
brasileiro-a,2016,25,14.09. 19:30,Botafogo,Santos,0 : 1
brasileiro-a,2016,25,14.09. 19:30,Figueirense,América-MG,2 : 2
brasileiro-a,2016,24,12.09. 20:00,Fluminense,Atlético-MG,4 : 2
brasileiro-a,2016,24,11.09. 18:30,Grêmio,Palmeiras,0 : 0
brasileiro-a,2016,24,11.09. 18:30,Ponte Preta,América-MG,1 : 1
brasileiro-a,2016,24,11.09. 16:00,Atlético-PR,Internacional,2 : 1
brasileiro-a,2016,24,11.09. 16:00,Cruzeiro,Botafogo,0 : 2
brasileiro-a,2016,24,11.09. 16:00,Santos,Corinthians,2 : 1
brasileiro-a,2016,24,11.09. 16:00,Sport Recife,Santa Cruz,5 : 3
brasileiro-a,2016,24,11.09. 11:00,Chapecoense,Coritiba,1 : 0
brasileiro-a,2016,24,11.09. 11:00,São Paulo,Figueirense,3 : 1
brasileiro-a,2016,24,10.09. 18:30,Vitória,Flamengo,1 : 2
brasileiro-a,2016,23,08.09. 21:00,América-MG,Cruzeiro,0 : 2
brasileiro-a,2016,23,08.09. 21:00,Internacional,Santos,2 : 1
brasileiro-a,2016,23,08.09. 19:30,Corinthians,Sport Recife,3 : 0
brasileiro-a,2016,23,07.09. 21:45,Coritiba,Grêmio,4 : 0
brasileiro-a,2016,23,07.09. 21:45,Flamengo,Ponte Preta,2 : 1
brasileiro-a,2016,23,07.09. 21:45,Palmeiras,São Paulo,2 : 1
brasileiro-a,2016,23,07.09. 19:30,Atlético-MG,Vitória,2 : 1
brasileiro-a,2016,23,07.09. 16:00,Botafogo,Fluminense,1 : 0
brasileiro-a,2016,23,07.09. 16:00,Figueirense,Atlético-PR,1 : 0
brasileiro-a,2016,23,07.09. 16:00,Santa Cruz,Chapecoense,2 : 2
brasileiro-a,2016,19,04.09. 16:00,Botafogo,Grêmio,2 : 1
brasileiro-a,2016,18,03.09. 16:00,Fluminense,Figueirense,3 : 2
brasileiro-a,2016,22,29.08. 20:00,Atlético-PR,Botafogo,1 : 0
brasileiro-a,2016,22,28.08. 18:30,Sport Recife,Internacional,1 : 1
brasileiro-a,2016,22,28.08. 18:30,Vitória,América-MG,2 : 1
brasileiro-a,2016,22,28.08. 16:00,Chapecoense,Flamengo,1 : 3
brasileiro-a,2016,22,28.08. 16:00,Fluminense,Palmeiras,0 : 2
brasileiro-a,2016,22,28.08. 16:00,Grêmio,Atlético-MG,1 : 1
brasileiro-a,2016,22,28.08. 16:00,São Paulo,Coritiba,0 : 0
brasileiro-a,2016,22,28.08. 11:00,Cruzeiro,Santa Cruz,2 : 0
brasileiro-a,2016,22,28.08. 11:00,Santos,Figueirense,0 : 1
brasileiro-a,2016,22,27.08. 16:00,Ponte Preta,Corinthians,2 : 0
brasileiro-a,2016,21,22.08. 20:00,Corinthians,Vitória,2 : 1
brasileiro-a,2016,21,21.08. 18:30,Figueirense,Cruzeiro,1 : 2
brasileiro-a,2016,21,21.08. 18:00,Coritiba,Santos,2 : 1
brasileiro-a,2016,21,21.08. 16:00,Internacional,São Paulo,1 : 1
brasileiro-a,2016,21,21.08. 16:00,Palmeiras,Ponte Preta,2 : 2
brasileiro-a,2016,21,21.08. 16:00,Santa Cruz,Fluminense,0 : 1
brasileiro-a,2016,21,21.08. 11:00,Atlético-MG,Atlético-PR,1 : 0
brasileiro-a,2016,21,21.08. 11:00,Flamengo,Grêmio,2 : 1
brasileiro-a,2016,21,20.08. 21:00,Botafogo,Sport Recife,3 : 0
brasileiro-a,2016,21,19.08. 21:30,América-MG,Chapecoense,1 : 2
brasileiro-a,2016,20,15.08. 20:00,Chapecoense,Internacional,1 : 0
brasileiro-a,2016,20,14.08. 18:30,Atlético-PR,Palmeiras,0 : 1
brasileiro-a,2016,20,14.08. 16:15,São Paulo,Botafogo,0 : 1
brasileiro-a,2016,20,14.08. 16:00,Cruzeiro,Coritiba,2 : 2
brasileiro-a,2016,20,14.08. 16:00,Santos,Atlético-MG,3 : 0
brasileiro-a,2016,20,14.08. 16:00,Vitória,Santa Cruz,2 : 2
brasileiro-a,2016,20,14.08. 11:00,Fluminense,América-MG,1 : 0
brasileiro-a,2016,20,14.08. 11:00,Grêmio,Corinthians,3 : 0
brasileiro-a,2016,20,13.08. 18:30,Ponte Preta,Figueirense,2 : 0
brasileiro-a,2016,20,13.08. 16:00,Sport Recife,Flamengo,1 : 0
brasileiro-a,2016,19,08.08. 21:00,Corinthians,Cruzeiro,1 : 1
brasileiro-a,2016,19,08.08. 20:00,Atlético-MG,Chapecoense,3 : 1
brasileiro-a,2016,19,07.08. 18:30,Figueirense,Sport Recife,1 : 1
brasileiro-a,2016,19,07.08. 16:15,Internacional,Fluminense,2 : 2
brasileiro-a,2016,19,07.08. 16:15,Santa Cruz,São Paulo,1 : 2
brasileiro-a,2016,19,07.08. 16:00,Coritiba,Ponte Preta,3 : 1
brasileiro-a,2016,19,07.08. 16:00,Palmeiras,Vitória,2 : 1
brasileiro-a,2016,19,07.08. 11:00,América-MG,Santos,1 : 0
brasileiro-a,2016,19,06.08. 18:30,Flamengo,Atlético-PR,1 : 0
brasileiro-a,2016,18,04.08. 21:30,Chapecoense,Palmeiras,1 : 1
brasileiro-a,2016,18,04.08. 21:00,Cruzeiro,Internacional,4 : 2
brasileiro-a,2016,18,04.08. 19:30,Grêmio,Santa Cruz,0 : 0
brasileiro-a,2016,18,04.08. 19:30,São Paulo,Atlético-MG,1 : 2
brasileiro-a,2016,18,04.08. 19:15,Ponte Preta,Botafogo,2 : 0
brasileiro-a,2016,18,03.08. 21:45,Atlético-PR,Corinthians,2 : 0
brasileiro-a,2016,18,03.08. 21:45,Santos,Flamengo,0 : 0
brasileiro-a,2016,18,03.08. 19:30,Sport Recife,América-MG,1 : 1
brasileiro-a,2016,18,03.08. 19:30,Vitória,Coritiba,3 : 1
brasileiro-a,2016,17,31.07. 18:30,América-MG,Grêmio,0 : 0
brasileiro-a,2016,17,31.07. 18:30,Botafogo,Palmeiras,3 : 1
brasileiro-a,2016,17,31.07. 16:00,Coritiba,Flamengo,0 : 2
brasileiro-a,2016,17,31.07. 16:00,Internacional,Corinthians,0 : 1
brasileiro-a,2016,17,31.07. 16:00,Santos,Cruzeiro,2 : 0
brasileiro-a,2016,17,31.07. 11:00,Fluminense,Ponte Preta,3 : 0
brasileiro-a,2016,17,31.07. 11:00,São Paulo,Chapecoense,2 : 2
brasileiro-a,2016,17,30.07. 21:00,Atlético-MG,Santa Cruz,3 : 0
brasileiro-a,2016,17,30.07. 18:30,Figueirense,Vitória,1 : 0
brasileiro-a,2016,17,30.07. 18:30,Sport Recife,Atlético-PR,2 : 0
brasileiro-a,2016,16,25.07. 20:00,Flamengo,América-MG,2 : 1
brasileiro-a,2016,16,24.07. 18:30,Vitória,Santos,2 : 3
brasileiro-a,2016,16,24.07. 16:00,Atlético-PR,Fluminense,1 : 0
brasileiro-a,2016,16,24.07. 16:00,Chapecoense,Botafogo,2 : 1
brasileiro-a,2016,16,24.07. 16:00,Cruzeiro,Sport Recife,1 : 2
brasileiro-a,2016,16,24.07. 16:00,Grêmio,São Paulo,1 : 0
brasileiro-a,2016,16,24.07. 11:00,Palmeiras,Atlético-MG,0 : 1
brasileiro-a,2016,16,24.07. 11:00,Ponte Preta,Internacional,2 : 2
brasileiro-a,2016,16,23.07. 18:30,Santa Cruz,Coritiba,0 : 1
brasileiro-a,2016,16,23.07. 16:00,Corinthians,Figueirense,1 : 1
brasileiro-a,2016,15,18.07. 20:00,Atlético-MG,Coritiba,2 : 1
brasileiro-a,2016,15,17.07. 18:30,Sport Recife,Grêmio,4 : 2
brasileiro-a,2016,15,17.07. 16:00,Atlético-PR,Vitória,1 : 1
brasileiro-a,2016,15,17.07. 16:00,Corinthians,São Paulo,1 : 1
brasileiro-a,2016,15,17.07. 16:00,Figueirense,Chapecoense,1 : 1
brasileiro-a,2016,15,17.07. 16:00,Fluminense,Cruzeiro,2 : 0
brasileiro-a,2016,15,17.07. 16:00,Internacional,Palmeiras,0 : 1
brasileiro-a,2016,15,17.07. 11:00,América-MG,Santa Cruz,0 : 3
brasileiro-a,2016,15,16.07. 18:30,Santos,Ponte Preta,3 : 1
brasileiro-a,2016,15,16.07. 16:00,Botafogo,Flamengo,3 : 3
brasileiro-a,2016,14,12.07. 20:30,Palmeiras,Santos,1 : 1
brasileiro-a,2016,14,11.07. 20:00,Cruzeiro,Atlético-PR,0 : 3
brasileiro-a,2016,14,10.07. 19:30,Vitória,Fluminense,0 : 0
brasileiro-a,2016,14,10.07. 16:00,Santa Cruz,Internacional,1 : 0
brasileiro-a,2016,14,10.07. 16:00,São Paulo,América-MG,3 : 0
brasileiro-a,2016,14,10.07. 11:00,Flamengo,Atlético-MG,2 : 0
brasileiro-a,2016,14,10.07. 11:00,Grêmio,Figueirense,2 : 1
brasileiro-a,2016,14,09.07. 21:00,Ponte Preta,Sport Recife,2 : 1
brasileiro-a,2016,14,09.07. 16:30,Chapecoense,Corinthians,0 : 2
brasileiro-a,2016,14,09.07. 16:30,Coritiba,Botafogo,0 : 0
brasileiro-a,2016,13,04.07. 20:00,Sport Recife,Palmeiras,1 : 3
brasileiro-a,2016,13,03.07. 19:00,Figueirense,Atlético-MG,1 : 1
brasileiro-a,2016,13,03.07. 16:00,Botafogo,Santa Cruz,2 : 1
brasileiro-a,2016,13,03.07. 16:00,Corinthians,Flamengo,4 : 0
brasileiro-a,2016,13,03.07. 16:00,Ponte Preta,São Paulo,1 : 0
brasileiro-a,2016,13,03.07. 16:00,Santos,Chapecoense,3 : 0
brasileiro-a,2016,13,03.07. 11:00,Cruzeiro,Vitória,2 : 2
brasileiro-a,2016,13,03.07. 11:00,Internacional,Grêmio,0 : 1
brasileiro-a,2016,13,02.07. 18:30,Atlético-PR,América-MG,1 : 0
brasileiro-a,2016,13,02.07. 16:00,Fluminense,Coritiba,0 : 0
brasileiro-a,2016,12,30.06. 21:00,Atlético-MG,Botafogo,5 : 3
brasileiro-a,2016,12,30.06. 19:30,Palmeiras,Figueirense,4 : 0
brasileiro-a,2016,12,30.06. 19:30,Santa Cruz,Ponte Preta,0 : 3
brasileiro-a,2016,12,29.06. 21:45,América-MG,Corinthians,0 : 2
brasileiro-a,2016,12,29.06. 21:45,São Paulo,Fluminense,2 : 1
brasileiro-a,2016,12,29.06. 21:00,Chapecoense,Cruzeiro,3 : 2
brasileiro-a,2016,12,29.06. 21:00,Coritiba,Atlético-PR,1 : 0
brasileiro-a,2016,12,29.06. 19:30,Flamengo,Internacional,1 : 0
brasileiro-a,2016,12,29.06. 19:30,Grêmio,Santos,3 : 2
brasileiro-a,2016,12,29.06. 19:30,Vitória,Sport Recife,3 : 2
brasileiro-a,2016,11,26.06. 18:30,Figueirense,Coritiba,0 : 0
brasileiro-a,2016,11,26.06. 18:30,Sport Recife,Chapecoense,5 : 1
brasileiro-a,2016,11,26.06. 16:00,Atlético-PR,Grêmio,2 : 0
brasileiro-a,2016,11,26.06. 16:00,Flamengo,Fluminense,1 : 2
brasileiro-a,2016,11,26.06. 16:00,Internacional,Botafogo,2 : 3
brasileiro-a,2016,11,26.06. 16:00,Santos,São Paulo,3 : 0
brasileiro-a,2016,11,26.06. 16:00,Vitória,Ponte Preta,1 : 1
brasileiro-a,2016,11,26.06. 11:00,América-MG,Atlético-MG,0 : 1
brasileiro-a,2016,11,25.06. 21:00,Corinthians,Santa Cruz,2 : 1
brasileiro-a,2016,11,25.06. 19:00,Cruzeiro,Palmeiras,2 : 1
brasileiro-a,2016,10,23.06. 21:30,Coritiba,Internacional,1 : 1
brasileiro-a,2016,10,23.06. 21:00,São Paulo,Sport Recife,0 : 0
brasileiro-a,2016,10,23.06. 19:15,Grêmio,Vitória,1 : 2
brasileiro-a,2016,10,23.06. 15:00,Chapecoense,Atlético-PR,0 : 0
brasileiro-a,2016,10,22.06. 21:45,Atlético-MG,Corinthians,2 : 1
brasileiro-a,2016,10,22.06. 21:45,Fluminense,Santos,2 : 4
brasileiro-a,2016,10,22.06. 21:00,Botafogo,Figueirense,0 : 0
brasileiro-a,2016,10,22.06. 21:00,Santa Cruz,Flamengo,0 : 1
brasileiro-a,2016,10,22.06. 19:30,Ponte Preta,Cruzeiro,0 : 4
brasileiro-a,2016,10,21.06. 21:30,Palmeiras,América-MG,2 : 0
brasileiro-a,2016,9,19.06. 19:00,Grêmio,Cruzeiro,2 : 0
brasileiro-a,2016,9,19.06. 16:00,Corinthians,Botafogo,3 : 1
brasileiro-a,2016,9,19.06. 16:00,Figueirense,Internacional,3 : 2
brasileiro-a,2016,9,19.06. 16:00,Flamengo,São Paulo,2 : 2
brasileiro-a,2016,9,19.06. 16:00,Sport Recife,Fluminense,2 : 1
brasileiro-a,2016,9,19.06. 11:00,Atlético-MG,Ponte Preta,3 : 0
brasileiro-a,2016,9,19.06. 11:00,Vitória,Chapecoense,1 : 2
brasileiro-a,2016,9,18.06. 21:00,América-MG,Coritiba,2 : 1
brasileiro-a,2016,9,18.06. 18:00,Atlético-PR,Santos,1 : 0
brasileiro-a,2016,9,18.06. 16:00,Palmeiras,Santa Cruz,3 : 1
brasileiro-a,2016,8,16.06. 20:00,Fluminense,Corinthians,1 : 0
brasileiro-a,2016,8,16.06. 19:30,Internacional,Atlético-MG,2 : 0
brasileiro-a,2016,8,15.06. 21:45,Coritiba,Palmeiras,2 : 2
brasileiro-a,2016,8,15.06. 21:45,Cruzeiro,Flamengo,0 : 1
brasileiro-a,2016,8,15.06. 21:00,Botafogo,América-MG,3 : 1
brasileiro-a,2016,8,15.06. 21:00,Santa Cruz,Figueirense,1 : 0
brasileiro-a,2016,8,15.06. 21:00,Santos,Sport Recife,2 : 0
brasileiro-a,2016,8,15.06. 19:30,Chapecoense,Grêmio,3 : 3
brasileiro-a,2016,8,15.06. 19:30,Ponte Preta,Atlético-PR,3 : 2
brasileiro-a,2016,8,15.06. 19:30,São Paulo,Vitória,2 : 0
brasileiro-a,2016,7,12.06. 19:00,Santa Cruz,Santos,0 : 2
brasileiro-a,2016,7,12.06. 16:00,Atlético-MG,Cruzeiro,2 : 3
brasileiro-a,2016,7,12.06. 16:00,Figueirense,Flamengo,1 : 0
brasileiro-a,2016,7,12.06. 16:00,Palmeiras,Corinthians,1 : 0
brasileiro-a,2016,7,12.06. 11:00,Botafogo,Vitória,1 : 1
brasileiro-a,2016,7,12.06. 11:00,Coritiba,Sport Recife,3 : 2
brasileiro-a,2016,7,11.06. 21:00,São Paulo,Atlético-PR,1 : 2
brasileiro-a,2016,7,11.06. 18:30,Fluminense,Grêmio,1 : 1
brasileiro-a,2016,7,11.06. 16:00,Internacional,América-MG,3 : 1
brasileiro-a,2016,7,11.06. 16:00,Ponte Preta,Chapecoense,2 : 1
brasileiro-a,2016,6,05.06. 18:30,Cruzeiro,São Paulo,0 : 1
brasileiro-a,2016,6,05.06. 16:00,Flamengo,Palmeiras,1 : 2
brasileiro-a,2016,6,05.06. 16:00,Grêmio,Ponte Preta,1 : 0
brasileiro-a,2016,6,05.06. 16:00,Sport Recife,Atlético-MG,4 : 4
brasileiro-a,2016,6,05.06. 16:00,Vitória,Internacional,1 : 0
brasileiro-a,2016,6,05.06. 11:00,América-MG,Figueirense,1 : 0
brasileiro-a,2016,6,05.06. 11:00,Santos,Botafogo,3 : 0
brasileiro-a,2016,6,04.06. 20:30,Chapecoense,Fluminense,0 : 0
brasileiro-a,2016,6,04.06. 20:30,Corinthians,Coritiba,2 : 1
brasileiro-a,2016,6,04.06. 16:00,Atlético-PR,Santa Cruz,1 : 0
brasileiro-a,2016,5,02.06. 21:00,Flamengo,Vitória,1 : 0
brasileiro-a,2016,5,02.06. 21:00,Palmeiras,Grêmio,4 : 3
brasileiro-a,2016,5,02.06. 19:30,América-MG,Ponte Preta,1 : 2
brasileiro-a,2016,5,01.06. 21:45,Atlético-MG,Fluminense,1 : 1
brasileiro-a,2016,5,01.06. 21:45,Botafogo,Cruzeiro,0 : 1
brasileiro-a,2016,5,01.06. 21:45,Figueirense,São Paulo,1 : 0
brasileiro-a,2016,5,01.06. 21:00,Corinthians,Santos,1 : 0
brasileiro-a,2016,5,01.06. 21:00,Coritiba,Chapecoense,3 : 4
brasileiro-a,2016,5,01.06. 21:00,Santa Cruz,Sport Recife,0 : 1
brasileiro-a,2016,5,01.06. 19:30,Internacional,Atlético-PR,1 : 0
brasileiro-a,2016,4,29.05. 18:30,Grêmio,Coritiba,2 : 0
brasileiro-a,2016,4,29.05. 18:30,Santos,Internacional,0 : 1
brasileiro-a,2016,4,29.05. 16:00,Fluminense,Botafogo,1 : 0
brasileiro-a,2016,4,29.05. 16:00,São Paulo,Palmeiras,1 : 0
brasileiro-a,2016,4,29.05. 16:00,Vitória,Atlético-MG,1 : 1
brasileiro-a,2016,4,29.05. 11:00,Ponte Preta,Flamengo,1 : 2
brasileiro-a,2016,4,29.05. 11:00,Sport Recife,Corinthians,0 : 2
brasileiro-a,2016,4,28.05. 21:00,Chapecoense,Santa Cruz,1 : 1
brasileiro-a,2016,4,28.05. 18:30,Atlético-PR,Figueirense,2 : 1
brasileiro-a,2016,4,28.05. 16:00,Cruzeiro,América-MG,1 : 1
brasileiro-a,2016,3,26.05. 21:00,Atlético-MG,Grêmio,0 : 3
brasileiro-a,2016,3,26.05. 16:00,Internacional,Sport Recife,1 : 0
brasileiro-a,2016,3,26.05. 11:00,Corinthians,Ponte Preta,3 : 0
brasileiro-a,2016,3,25.05. 21:45,Coritiba,São Paulo,1 : 1
brasileiro-a,2016,3,25.05. 21:45,Palmeiras,Fluminense,2 : 0
brasileiro-a,2016,3,25.05. 21:45,Santa Cruz,Cruzeiro,4 : 1
brasileiro-a,2016,3,25.05. 21:00,América-MG,Vitória,1 : 1
brasileiro-a,2016,3,25.05. 21:00,Flamengo,Chapecoense,2 : 2
brasileiro-a,2016,3,25.05. 19:30,Botafogo,Atlético-PR,2 : 1
brasileiro-a,2016,3,25.05. 19:30,Figueirense,Santos,2 : 2
brasileiro-a,2016,2,22.05. 18:30,Sport Recife,Botafogo,1 : 1
brasileiro-a,2016,2,22.05. 16:00,Chapecoense,América-MG,3 : 1
brasileiro-a,2016,2,22.05. 16:00,Grêmio,Flamengo,1 : 0
brasileiro-a,2016,2,22.05. 16:00,São Paulo,Internacional,1 : 2
brasileiro-a,2016,2,22.05. 16:00,Vitória,Corinthians,3 : 2
brasileiro-a,2016,2,22.05. 11:00,Atlético-PR,Atlético-MG,1 : 1
brasileiro-a,2016,2,22.05. 11:00,Santos,Coritiba,2 : 1
brasileiro-a,2016,2,21.05. 21:00,Cruzeiro,Figueirense,2 : 2
brasileiro-a,2016,2,21.05. 18:30,Fluminense,Santa Cruz,2 : 2
brasileiro-a,2016,2,21.05. 16:00,Ponte Preta,Palmeiras,2 : 1
brasileiro-a,2016,1,15.05. 18:30,Internacional,Chapecoense,0 : 0
brasileiro-a,2016,1,15.05. 16:00,América-MG,Fluminense,0 : 1
brasileiro-a,2016,1,15.05. 16:00,Corinthians,Grêmio,0 : 0
brasileiro-a,2016,1,15.05. 16:00,Figueirense,Ponte Preta,0 : 0
brasileiro-a,2016,1,15.05. 11:00,Botafogo,São Paulo,0 : 1
brasileiro-a,2016,1,15.05. 11:00,Santa Cruz,Vitória,4 : 1
brasileiro-a,2016,1,14.05. 21:00,Coritiba,Cruzeiro,1 : 0
brasileiro-a,2016,1,14.05. 18:30,Atlético-MG,Santos,1 : 0
brasileiro-a,2016,1,14.05. 16:00,Flamengo,Sport Recife,1 : 0
brasileiro-a,2016,1,14.05. 16:00,Palmeiras,Atlético-PR,4 : 0
brasileiro-a,2015,38,06.12. 16:00,Atlético-MG,Chapecoense,3 : 0
brasileiro-a,2015,38,06.12. 16:00,Corinthians,Avaí,1 : 1
brasileiro-a,2015,38,06.12. 16:00,Coritiba,Vasco,0 : 0
brasileiro-a,2015,38,06.12. 16:00,Figueirense,Fluminense,1 : 0
brasileiro-a,2015,38,06.12. 16:00,Flamengo,Palmeiras,1 : 2
