,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
1767,brasileiro-a,2013,6,06-07,Atlético-PR,Grêmio,1,1,EMPATE,19.0,8.0,0.42,0.42,0.42,0.42
1768,brasileiro-a,2013,6,06-07,Flamengo,Coritiba,2,2,EMPATE,18.0,2.0,0.67,0.33,0.67,0.33
1769,brasileiro-a,2013,6,06-07,Náutico,Ponte Preta,1,3,VISITANTE,20.0,16.0,0.25,0.33,0.25,0.33
1770,brasileiro-a,2013,5,12-06,Grêmio,São Paulo,1,1,EMPATE,7.0,6.0,0.44,0.44,0.44,0.44
1771,brasileiro-a,2013,2,12-06,Portuguesa,Fluminense,2,1,MANDANTE,11.0,9.0,0.0,0.0,0.0,0.0
1772,brasileiro-a,2013,5,12-06,Santos,Atlético-MG,1,0,MANDANTE,16.0,18.0,0.44,0.11,0.44,0.11
1773,brasileiro-a,2013,2,09-06,Atlético-MG,Grêmio,2,0,MANDANTE,7.0,10.0,0.0,0.0,0.0,0.0
1774,brasileiro-a,2013,5,09-06,Coritiba,Náutico,1,0,MANDANTE,1.0,19.0,0.44,0.56,0.44,0.56
1775,brasileiro-a,2013,5,09-06,Fluminense,Goias,2,1,MANDANTE,4.0,17.0,0.56,0.33,0.56,0.33
1776,brasileiro-a,2013,5,09-06,Vitória,Atlético-PR,3,2,MANDANTE,2.0,15.0,0.56,0.67,0.56,0.67
1777,brasileiro-a,2013,5,08-06,Ponte Preta,Botafogo,0,2,VISITANTE,20.0,3.0,0.67,0.33,0.67,0.33
1778,brasileiro-a,2013,5,08-06,Corinthians,Portuguesa,0,0,EMPATE,13.0,12.0,0.56,0.44,0.56,0.44
1779,brasileiro-a,2013,5,08-06,Vasco,Bahia,1,1,EMPATE,9.0,8.0,0.78,0.33,0.78,0.33
1780,brasileiro-a,2013,5,08-06,Criciúma,Flamengo,0,3,VISITANTE,10.0,14.0,0.11,0.33,0.11,0.33
1781,brasileiro-a,2013,5,08-06,Cruzeiro,Internacional,2,2,EMPATE,5.0,11.0,0.44,0.44,0.44,0.44
1782,brasileiro-a,2013,4,06-06,Coritiba,Fluminense,2,1,MANDANTE,1.0,8.0,0.5,0.33,0.5,0.33
1783,brasileiro-a,2013,4,05-06,Bahia,Botafogo,2,1,MANDANTE,7.0,5.0,1.0,0.67,1.0,0.67
1784,brasileiro-a,2013,4,05-06,Cruzeiro,Corinthians,1,0,MANDANTE,2.0,14.0,0.67,0.17,0.67,0.17
1785,brasileiro-a,2013,4,05-06,Flamengo,Náutico,0,1,VISITANTE,20.0,17.0,0.17,0.17,0.17,0.17
1786,brasileiro-a,2013,4,05-06,Grêmio,Vitória,1,0,MANDANTE,6.0,4.0,1.0,0.17,1.0,0.17
1787,brasileiro-a,2013,4,05-06,Ponte Preta,Atlético-PR,3,4,VISITANTE,18.0,12.0,0.33,0.5,0.33,0.5
1788,brasileiro-a,2013,4,05-06,Vasco,Atlético-MG,2,0,MANDANTE,10.0,16.0,0.67,0.0,0.67,0.0
1789,brasileiro-a,2013,4,05-06,Criciúma,Santos,3,1,MANDANTE,9.0,19.0,0.17,0.0,0.17,0.0
1790,brasileiro-a,2013,4,05-06,Portuguesa,Internacional,1,1,EMPATE,13.0,11.0,0.5,0.67,0.5,0.67
1791,brasileiro-a,2013,4,05-06,São Paulo,Goias,0,1,VISITANTE,3.0,15.0,0.33,0.67,0.33,0.67
1792,brasileiro-a,2013,3,02-06,Atlético-MG,São Paulo,0,0,EMPATE,9.0,1.0,1.0,1.0,1.0,1.0
1793,brasileiro-a,2013,3,02-06,Fluminense,Criciúma,3,0,MANDANTE,4.0,14.0,0.0,0.0,0.0,0.0
1794,brasileiro-a,2013,3,02-06,Internacional,Bahia,1,2,VISITANTE,8.0,12.0,0.33,1.0,0.33,1.0
1795,brasileiro-a,2013,3,02-06,Náutico,Portuguesa,2,2,EMPATE,20.0,10.0,1.0,0.0,1.0,0.0
1796,brasileiro-a,2013,3,01-06,Corinthians,Ponte Preta,1,0,MANDANTE,6.0,13.0,1.0,0.33,1.0,0.33
1797,brasileiro-a,2013,3,01-06,Goias,Coritiba,1,1,EMPATE,19.0,5.0,0.33,0.33,0.33,0.33
1798,brasileiro-a,2013,3,01-06,Vitória,Vasco,2,0,MANDANTE,2.0,15.0,0.0,1.0,0.0,1.0
1799,brasileiro-a,2013,3,01-06,Atlético-PR,Flamengo,2,2,EMPATE,16.0,18.0,0.0,0.33,0.0,0.33
1800,brasileiro-a,2013,3,01-06,Botafogo,Cruzeiro,2,1,MANDANTE,3.0,7.0,0.33,1.0,0.33,1.0
1801,brasileiro-a,2013,3,01-06,Santos,Grêmio,1,1,EMPATE,17.0,11.0,0.0,0.0,0.0,0.0
1802,brasileiro-a,2013,2,30-05,Internacional,Criciúma,2,0,MANDANTE,4.0,8.0,0.0,0.0,0.0,0.0
1803,brasileiro-a,2013,2,29-05,Goias,Corinthians,1,1,EMPATE,19.0,14.0,0.0,0.0,0.0,0.0
1804,brasileiro-a,2013,2,29-05,Bahia,Coritiba,0,0,EMPATE,17.0,6.0,0.0,0.0,0.0,0.0
1805,brasileiro-a,2013,2,29-05,Flamengo,Ponte Preta,0,2,VISITANTE,18.0,12.0,0.0,0.0,0.0,0.0
1806,brasileiro-a,2013,2,29-05,Náutico,Vitória,0,3,VISITANTE,20.0,3.0,0.0,0.0,0.0,0.0
1807,brasileiro-a,2013,2,29-05,Botafogo,Santos,2,1,MANDANTE,5.0,16.0,0.0,0.0,0.0,0.0
1808,brasileiro-a,2013,2,29-05,São Paulo,Vasco,5,1,MANDANTE,1.0,13.0,0.0,0.0,0.0,0.0
1809,brasileiro-a,2013,2,29-05,Atlético-PR,Cruzeiro,2,2,EMPATE,15.0,2.0,0.0,0.0,0.0,0.0
1810,brasileiro-a,2013,1,26-05,Coritiba,Atlético-MG,2,1,MANDANTE,5.0,14.0,0.0,0.0,0.0,0.0
1811,brasileiro-a,2013,1,26-05,Cruzeiro,Goias,5,0,MANDANTE,1.0,20.0,0.0,0.0,0.0,0.0
1812,brasileiro-a,2013,1,26-05,Fluminense,Atlético-PR,2,1,MANDANTE,6.0,15.0,0.0,0.0,0.0,0.0
1813,brasileiro-a,2013,1,26-05,Criciúma,Bahia,3,1,MANDANTE,2.0,17.0,0.0,0.0,0.0,0.0
1814,brasileiro-a,2013,1,26-05,Grêmio,Náutico,2,0,MANDANTE,4.0,18.0,0.0,0.0,0.0,0.0
1815,brasileiro-a,2013,1,26-05,Ponte Preta,São Paulo,0,2,VISITANTE,19.0,3.0,0.0,0.0,0.0,0.0
1816,brasileiro-a,2013,1,26-05,Santos,Flamengo,0,0,EMPATE,13.0,12.0,0.0,0.0,0.0,0.0
1817,brasileiro-a,2013,1,25-05,Corinthians,Botafogo,1,1,EMPATE,11.0,10.0,0.0,0.0,0.0,0.0
1818,brasileiro-a,2013,1,25-05,Vasco,Portuguesa,1,0,MANDANTE,7.0,16.0,0.0,0.0,0.0,0.0
1819,brasileiro-a,2013,1,25-05,Vitória,Internacional,2,2,EMPATE,9.0,8.0,0.0,0.0,0.0,0.0
1820,brasileiro-a,2012,38,02-12,Atlético-GO,Bahia,0,1,VISITANTE,19.0,15.0,0.53,0.47,0.33,0.33
1821,brasileiro-a,2012,38,02-12,Atlético-MG,Cruzeiro,3,2,MANDANTE,2.0,9.0,0.6,0.4,0.53,0.53
1822,brasileiro-a,2012,38,02-12,Coritiba,Figueirense,3,0,MANDANTE,13.0,20.0,0.13,0.2,0.27,0.53
1823,brasileiro-a,2012,38,02-12,Fluminense,Vasco,1,2,VISITANTE,1.0,5.0,0.33,0.53,0.27,0.6
1824,brasileiro-a,2012,38,02-12,Grêmio,Internacional,0,0,EMPATE,3.0,10.0,0.2,0.73,0.33,0.67
1825,brasileiro-a,2012,38,02-12,Náutico,Sport Recife,1,0,MANDANTE,12.0,17.0,0.53,0.33,0.47,0.4
1826,brasileiro-a,2012,38,02-12,Portuguesa,Ponte Preta,0,0,EMPATE,16.0,14.0,0.47,0.33,0.43,0.37
1827,brasileiro-a,2012,38,02-12,São Paulo,Corinthians,3,1,MANDANTE,4.0,6.0,0.87,0.53,0.6,0.67
1828,brasileiro-a,2012,38,01-12,Flamengo,Botafogo,2,2,EMPATE,11.0,7.0,0.47,0.6,0.47,0.5
1829,brasileiro-a,2012,38,01-12,Santos,Palmeiras,3,1,MANDANTE,8.0,18.0,0.13,0.53,0.27,0.53
1830,brasileiro-a,2012,37,25-11,Bahia,Náutico,1,1,EMPATE,16.0,13.0,0.33,0.53,0.47,0.4
1831,brasileiro-a,2012,37,25-11,Botafogo,Atlético-MG,2,3,VISITANTE,7.0,3.0,0.4,0.67,0.47,0.47
1832,brasileiro-a,2012,37,25-11,Cruzeiro,Coritiba,2,1,MANDANTE,8.0,14.0,0.27,0.4,0.57,0.47
1833,brasileiro-a,2012,37,25-11,Figueirense,Grêmio,2,4,VISITANTE,20.0,2.0,0.6,0.13,0.6,0.27
1834,brasileiro-a,2012,37,25-11,Internacional,Portuguesa,0,2,VISITANTE,9.0,15.0,0.2,0.4,0.3,0.37
1835,brasileiro-a,2012,37,25-11,Palmeiras,Atlético-GO,1,2,VISITANTE,18.0,19.0,0.27,0.33,0.23,0.37
1836,brasileiro-a,2012,37,25-11,Ponte Preta,São Paulo,0,0,EMPATE,12.0,4.0,0.47,0.6,0.67,0.4
1837,brasileiro-a,2012,37,25-11,Sport Recife,Fluminense,1,1,EMPATE,17.0,1.0,0.47,0.67,0.67,0.43
1838,brasileiro-a,2012,37,24-11,Corinthians,Santos,1,1,EMPATE,5.0,10.0,0.47,0.87,0.53,0.67
1839,brasileiro-a,2012,37,24-11,Vasco,Flamengo,1,1,EMPATE,6.0,11.0,0.73,0.27,0.47,0.33
1840,brasileiro-a,2012,36,18-11,Internacional,Corinthians,0,2,VISITANTE,8.0,5.0,0.67,0.4,0.6,0.47
1841,brasileiro-a,2012,36,18-11,Portuguesa,Grêmio,2,2,EMPATE,16.0,2.0,0.6,0.2,0.6,0.37
1842,brasileiro-a,2012,36,18-11,Sport Recife,Botafogo,2,0,MANDANTE,17.0,6.0,0.87,0.67,0.5,0.43
1843,brasileiro-a,2012,36,18-11,Atlético-MG,Atlético-GO,2,2,EMPATE,3.0,20.0,0.2,0.4,0.2,0.47
1844,brasileiro-a,2012,36,18-11,Bahia,Ponte Preta,1,0,MANDANTE,15.0,12.0,0.6,0.33,0.43,0.3
1845,brasileiro-a,2012,36,18-11,Flamengo,Palmeiras,1,1,EMPATE,11.0,18.0,0.47,0.73,0.43,0.53
1846,brasileiro-a,2012,36,18-11,Fluminense,Cruzeiro,0,2,VISITANTE,1.0,9.0,0.4,0.53,0.37,0.77
1847,brasileiro-a,2012,36,18-11,São Paulo,Náutico,2,1,MANDANTE,4.0,13.0,0.33,0.47,0.47,0.67
1848,brasileiro-a,2012,36,17-11,Coritiba,Vasco,1,2,VISITANTE,14.0,7.0,0.07,0.47,0.27,0.57
1849,brasileiro-a,2012,36,17-11,Santos,Figueirense,2,0,MANDANTE,10.0,19.0,0.33,0.33,0.27,0.43
1850,brasileiro-a,2012,35,11-11,Cruzeiro,Bahia,3,1,MANDANTE,10.0,16.0,0.33,0.27,0.4,0.3
1851,brasileiro-a,2012,35,11-11,Figueirense,Sport Recife,1,1,EMPATE,19.0,17.0,0.6,0.27,0.43,0.23
1852,brasileiro-a,2012,35,11-11,Náutico,Flamengo,0,1,VISITANTE,13.0,9.0,0.6,0.53,0.47,0.57
1853,brasileiro-a,2012,35,11-11,Ponte Preta,Internacional,1,0,MANDANTE,11.0,8.0,0.4,0.4,0.5,0.37
1854,brasileiro-a,2012,35,11-11,Grêmio,São Paulo,2,1,MANDANTE,2.0,4.0,0.67,0.47,0.77,0.53
1855,brasileiro-a,2012,35,11-11,Palmeiras,Fluminense,2,3,VISITANTE,18.0,1.0,0.53,0.47,0.67,0.43
1856,brasileiro-a,2012,35,11-11,Vasco,Atlético-MG,1,1,EMPATE,7.0,3.0,0.53,0.0,0.43,0.27
1857,brasileiro-a,2012,35,10-11,Corinthians,Coritiba,5,1,MANDANTE,6.0,14.0,0.67,0.53,0.57,0.6
1858,brasileiro-a,2012,35,10-11,Atlético-GO,Santos,2,1,MANDANTE,20.0,12.0,0.53,0.2,0.53,0.2
1859,brasileiro-a,2012,35,10-11,Botafogo,Portuguesa,3,0,MANDANTE,5.0,15.0,0.27,0.73,0.37,0.43
1860,brasileiro-a,2012,34,04-11,Coritiba,Atlético-MG,1,0,MANDANTE,10.0,2.0,0.53,0.67,0.53,0.57
1861,brasileiro-a,2012,34,04-11,Náutico,Internacional,3,0,MANDANTE,11.0,6.0,0.6,0.33,0.53,0.47
1862,brasileiro-a,2012,34,04-11,Portuguesa,Bahia,0,1,VISITANTE,15.0,16.0,0.13,0.27,0.33,0.37
1863,brasileiro-a,2012,34,04-11,Atlético-GO,Corinthians,0,2,VISITANTE,20.0,8.0,0.53,0.2,0.53,0.2
1864,brasileiro-a,2012,34,04-11,Palmeiras,Botafogo,2,2,EMPATE,18.0,5.0,0.67,0.4,0.43,0.4
1865,brasileiro-a,2012,34,04-11,São Paulo,Fluminense,1,1,EMPATE,4.0,1.0,0.67,0.8,0.73,0.73
1866,brasileiro-a,2012,34,04-11,Vasco,Sport Recife,0,3,VISITANTE,7.0,17.0,0.4,0.0,0.37,0.37
1867,brasileiro-a,2012,34,03-11,Flamengo,Figueirense,1,0,MANDANTE,12.0,19.0,0.47,0.4,0.33,0.37
1868,brasileiro-a,2012,34,03-11,Cruzeiro,Santos,0,4,VISITANTE,13.0,9.0,0.53,0.47,0.53,0.3
1869,brasileiro-a,2012,34,03-11,Grêmio,Ponte Preta,1,0,MANDANTE,3.0,14.0,0.6,0.47,0.4,0.53
1870,brasileiro-a,2012,33,31-10,Atlético-MG,Flamengo,1,1,EMPATE,2.0,14.0,0.4,0.67,0.33,0.6
1871,brasileiro-a,2012,33,27-10,Bahia,Grêmio,1,1,EMPATE,16.0,3.0,0.6,0.13,0.5,0.4
1872,brasileiro-a,2012,33,27-10,Botafogo,Atlético-GO,4,0,MANDANTE,6.0,20.0,0.2,0.47,0.23,0.43
1873,brasileiro-a,2012,33,27-10,Figueirense,Portuguesa,0,0,EMPATE,19.0,15.0,0.4,0.4,0.37,0.33
1874,brasileiro-a,2012,33,27-10,Sport Recife,São Paulo,2,4,VISITANTE,17.0,4.0,0.8,0.4,0.67,0.47
1875,brasileiro-a,2012,33,27-10,Corinthians,Vasco,1,0,MANDANTE,8.0,7.0,0.2,0.33,0.37,0.53
1876,brasileiro-a,2012,33,27-10,Internacional,Palmeiras,2,1,MANDANTE,5.0,18.0,0.4,0.47,0.4,0.43
1877,brasileiro-a,2012,33,25-10,Fluminense,Coritiba,2,1,MANDANTE,1.0,12.0,0.87,0.67,0.67,0.73
1878,brasileiro-a,2012,33,25-10,Ponte Preta,Cruzeiro,1,0,MANDANTE,10.0,9.0,0.47,0.4,0.3,0.33
1879,brasileiro-a,2012,33,25-10,Santos,Náutico,0,0,EMPATE,11.0,13.0,0.47,0.53,0.43,0.53
1880,brasileiro-a,2012,32,24-10,Figueirense,Botafogo,0,2,VISITANTE,19.0,7.0,0.27,0.4,0.43,0.43
1881,brasileiro-a,2012,32,24-10,Vasco,Internacional,1,2,VISITANTE,5.0,6.0,0.33,0.4,0.37,0.4
1882,brasileiro-a,2012,32,21-10,Atlético-GO,Sport Recife,0,1,VISITANTE,20.0,17.0,0.2,0.2,0.37,0.23
1883,brasileiro-a,2012,32,21-10,Ponte Preta,Santos,1,0,MANDANTE,13.0,11.0,0.6,0.2,0.53,0.33
1884,brasileiro-a,2012,32,21-10,Atlético-MG,Fluminense,3,2,MANDANTE,2.0,1.0,0.87,0.53,0.83,0.53
1885,brasileiro-a,2012,32,21-10,Flamengo,São Paulo,1,0,MANDANTE,14.0,4.0,0.87,0.2,0.7,0.23
1886,brasileiro-a,2012,32,21-10,Náutico,Portuguesa,0,0,EMPATE,12.0,15.0,0.4,0.6,0.43,0.43
1887,brasileiro-a,2012,32,20-10,Corinthians,Bahia,1,1,EMPATE,8.0,16.0,0.27,0.47,0.4,0.5
1888,brasileiro-a,2012,32,20-10,Grêmio,Coritiba,0,0,EMPATE,3.0,10.0,0.87,0.6,0.63,0.57
1889,brasileiro-a,2012,32,20-10,Palmeiras,Cruzeiro,2,0,MANDANTE,18.0,9.0,0.53,0.4,0.3,0.4
1890,brasileiro-a,2012,31,18-10,Botafogo,Vasco,3,2,MANDANTE,7.0,5.0,0.47,0.13,0.5,0.43
1891,brasileiro-a,2012,31,18-10,São Paulo,Atlético-GO,2,0,MANDANTE,4.0,20.0,0.2,0.87,0.23,0.6
1892,brasileiro-a,2012,31,18-10,Sport Recife,Ponte Preta,3,1,MANDANTE,17.0,14.0,0.27,0.2,0.43,0.37
1893,brasileiro-a,2012,31,17-10,Cruzeiro,Corinthians,2,0,MANDANTE,8.0,9.0,0.53,0.33,0.6,0.3
1894,brasileiro-a,2012,31,17-10,Portuguesa,Flamengo,0,0,EMPATE,13.0,15.0,0.33,0.53,0.2,0.4
1895,brasileiro-a,2012,31,17-10,Santos,Atlético-MG,2,2,EMPATE,10.0,2.0,0.53,0.53,0.5,0.5
1896,brasileiro-a,2012,31,17-10,Bahia,Palmeiras,0,1,VISITANTE,16.0,18.0,0.4,0.27,0.33,0.5
1897,brasileiro-a,2012,31,17-10,Coritiba,Náutico,2,1,MANDANTE,11.0,12.0,0.6,0.67,0.43,0.53
1898,brasileiro-a,2012,31,17-10,Fluminense,Grêmio,2,2,EMPATE,1.0,3.0,0.6,1.0,0.57,0.83
1899,brasileiro-a,2012,31,17-10,Internacional,Figueirense,2,3,VISITANTE,6.0,19.0,0.2,0.53,0.37,0.47
1900,brasileiro-a,2012,30,14-10,Fluminense,Ponte Preta,2,1,MANDANTE,1.0,14.0,0.33,0.8,0.47,0.77
1901,brasileiro-a,2012,30,14-10,Grêmio,Botafogo,1,1,EMPATE,3.0,8.0,0.13,0.6,0.4,0.63
1902,brasileiro-a,2012,30,14-10,Atlético-MG,Sport Recife,2,1,MANDANTE,2.0,17.0,0.27,0.33,0.4,0.43
1903,brasileiro-a,2012,30,14-10,Coritiba,Bahia,2,1,MANDANTE,12.0,16.0,0.47,0.47,0.6,0.53
1904,brasileiro-a,2012,30,14-10,Náutico,Palmeiras,1,0,MANDANTE,10.0,18.0,0.4,0.6,0.33,0.43
1905,brasileiro-a,2012,30,14-10,Santos,Vasco,2,0,MANDANTE,9.0,5.0,0.53,0.53,0.5,0.4
1906,brasileiro-a,2012,30,14-10,São Paulo,Figueirense,2,0,MANDANTE,4.0,19.0,0.2,0.87,0.37,0.6
1907,brasileiro-a,2012,30,13-10,Portuguesa,Corinthians,1,1,EMPATE,13.0,7.0,0.67,0.47,0.6,0.47
1908,brasileiro-a,2012,30,13-10,Atlético-GO,Internacional,3,1,MANDANTE,20.0,6.0,0.6,0.2,0.47,0.13
1909,brasileiro-a,2012,30,13-10,Flamengo,Cruzeiro,1,1,EMPATE,15.0,11.0,0.33,0.33,0.37,0.2
1910,brasileiro-a,2012,29,11-10,Palmeiras,Coritiba,0,1,VISITANTE,18.0,14.0,0.47,0.4,0.43,0.33
1911,brasileiro-a,2012,29,11-10,Sport Recife,Grêmio,1,3,VISITANTE,17.0,2.0,0.6,0.33,0.63,0.43
1912,brasileiro-a,2012,29,10-10,Corinthians,Flamengo,3,2,MANDANTE,7.0,15.0,0.33,0.53,0.23,0.5
1913,brasileiro-a,2012,29,10-10,Internacional,Atlético-MG,3,0,MANDANTE,6.0,3.0,0.53,0.47,0.47,0.37
1914,brasileiro-a,2012,29,10-10,Vasco,São Paulo,0,2,VISITANTE,4.0,5.0,0.67,0.73,0.6,0.5
1915,brasileiro-a,2012,29,10-10,Bahia,Fluminense,0,2,VISITANTE,16.0,1.0,0.8,0.53,0.77,0.63
1916,brasileiro-a,2012,29,10-10,Botafogo,Santos,0,2,VISITANTE,8.0,10.0,0.53,0.2,0.4,0.43
1917,brasileiro-a,2012,29,10-10,Cruzeiro,Portuguesa,2,0,MANDANTE,9.0,13.0,0.47,0.13,0.47,0.3
1918,brasileiro-a,2012,29,10-10,Figueirense,Atlético-GO,3,1,MANDANTE,19.0,20.0,0.2,0.2,0.17,0.37
1919,brasileiro-a,2012,29,10-10,Ponte Preta,Náutico,2,1,MANDANTE,12.0,11.0,0.6,0.2,0.47,0.47
1920,brasileiro-a,2012,28,06-10,Atlético-MG,Figueirense,6,0,MANDANTE,2.0,19.0,0.27,0.53,0.37,0.47
1921,brasileiro-a,2012,28,06-10,Fluminense,Botafogo,1,0,MANDANTE,1.0,7.0,0.4,0.8,0.43,0.77
1922,brasileiro-a,2012,28,06-10,Grêmio,Cruzeiro,2,1,MANDANTE,3.0,10.0,0.13,0.4,0.3,0.63
1923,brasileiro-a,2012,28,06-10,Atlético-GO,Vasco,0,1,VISITANTE,20.0,4.0,0.53,0.27,0.4,0.27
1924,brasileiro-a,2012,28,06-10,Náutico,Corinthians,2,1,MANDANTE,9.0,8.0,0.73,0.4,0.5,0.47
1925,brasileiro-a,2012,28,06-10,Santos,Internacional,1,1,EMPATE,14.0,6.0,0.4,0.53,0.37,0.47
1926,brasileiro-a,2012,28,06-10,São Paulo,Palmeiras,3,0,MANDANTE,5.0,18.0,0.4,0.53,0.33,0.6
1927,brasileiro-a,2012,28,04-10,Coritiba,Ponte Preta,1,0,MANDANTE,16.0,15.0,0.27,0.47,0.47,0.43
1928,brasileiro-a,2012,28,04-10,Flamengo,Bahia,0,0,EMPATE,12.0,13.0,0.67,0.27,0.6,0.3
1929,brasileiro-a,2012,28,04-10,Portuguesa,Sport Recife,5,1,MANDANTE,11.0,17.0,0.53,0.33,0.43,0.4
1930,brasileiro-a,2012,27,30-09,Grêmio,Santos,1,1,EMPATE,3.0,13.0,0.47,0.53,0.53,0.6
1931,brasileiro-a,2012,27,30-09,Bahia,Botafogo,2,0,MANDANTE,12.0,7.0,0.6,0.53,0.53,0.6
1932,brasileiro-a,2012,27,30-09,Corinthians,Sport Recife,3,0,MANDANTE,8.0,17.0,0.53,0.53,0.43,0.5
1933,brasileiro-a,2012,27,30-09,Coritiba,São Paulo,1,1,EMPATE,16.0,5.0,0.53,0.4,0.57,0.43
1934,brasileiro-a,2012,27,30-09,Flamengo,Fluminense,0,1,VISITANTE,11.0,1.0,0.8,0.27,0.7,0.3
1935,brasileiro-a,2012,27,29-09,Palmeiras,Ponte Preta,3,0,MANDANTE,18.0,14.0,0.47,0.4,0.47,0.33
1936,brasileiro-a,2012,27,29-09,Cruzeiro,Internacional,0,0,EMPATE,9.0,6.0,0.4,0.07,0.33,0.3
1937,brasileiro-a,2012,27,29-09,Náutico,Atlético-GO,2,0,MANDANTE,10.0,20.0,0.27,0.27,0.3,0.47
1938,brasileiro-a,2012,27,29-09,Portuguesa,Atlético-MG,1,1,EMPATE,15.0,2.0,0.53,0.47,0.47,0.47
1939,brasileiro-a,2012,27,29-09,Vasco,Figueirense,3,1,MANDANTE,4.0,19.0,0.47,0.4,0.37,0.33
1940,brasileiro-a,2012,14,26-09,Flamengo,Atlético-MG,2,1,MANDANTE,10.0,1.0,0.87,0.27,0.83,0.43
1941,brasileiro-a,2012,26,23-09,Atlético-MG,Grêmio,0,0,EMPATE,2.0,3.0,0.53,0.47,0.67,0.53
1942,brasileiro-a,2012,26,23-09,Internacional,Bahia,3,1,MANDANTE,7.0,15.0,0.73,0.4,0.6,0.33
1943,brasileiro-a,2012,26,23-09,Sport Recife,Coritiba,1,0,MANDANTE,17.0,16.0,0.4,0.53,0.43,0.33
1944,brasileiro-a,2012,26,23-09,Atlético-GO,Flamengo,1,2,VISITANTE,20.0,10.0,0.07,0.27,0.3,0.33
1945,brasileiro-a,2012,26,23-09,Botafogo,Corinthians,2,2,EMPATE,6.0,8.0,0.67,0.73,0.57,0.53
1946,brasileiro-a,2012,26,23-09,Ponte Preta,Vasco,0,0,EMPATE,11.0,4.0,0.53,0.6,0.3,0.43
1947,brasileiro-a,2012,26,23-09,São Paulo,Cruzeiro,1,0,MANDANTE,5.0,9.0,0.27,0.33,0.4,0.47
1948,brasileiro-a,2012,26,22-09,Santos,Portuguesa,1,3,VISITANTE,12.0,13.0,0.27,0.47,0.4,0.57
1949,brasileiro-a,2012,26,22-09,Figueirense,Palmeiras,1,3,VISITANTE,19.0,18.0,0.27,0.53,0.23,0.47
1950,brasileiro-a,2012,26,22-09,Fluminense,Náutico,2,1,MANDANTE,1.0,14.0,0.27,0.67,0.47,0.7
1951,brasileiro-a,2012,25,16-09,Flamengo,Grêmio,1,1,EMPATE,13.0,3.0,0.67,0.07,0.67,0.37
1952,brasileiro-a,2012,25,16-09,Internacional,Sport Recife,2,2,EMPATE,7.0,17.0,0.53,0.33,0.3,0.33
1953,brasileiro-a,2012,25,16-09,Ponte Preta,Botafogo,0,0,EMPATE,10.0,6.0,0.67,0.6,0.5,0.43
1954,brasileiro-a,2012,25,16-09,Bahia,Figueirense,2,1,MANDANTE,14.0,18.0,0.53,0.73,0.47,0.53
1955,brasileiro-a,2012,25,16-09,Coritiba,Santos,1,2,VISITANTE,16.0,11.0,0.27,0.6,0.57,0.43
1956,brasileiro-a,2012,25,16-09,Cruzeiro,Vasco,1,1,EMPATE,8.0,4.0,0.47,0.4,0.37,0.37
1957,brasileiro-a,2012,25,16-09,Náutico,Atlético-MG,1,0,MANDANTE,12.0,2.0,0.53,0.27,0.63,0.4
1958,brasileiro-a,2012,25,16-09,Palmeiras,Corinthians,0,2,VISITANTE,19.0,9.0,0.53,0.27,0.5,0.33
1959,brasileiro-a,2012,25,15-09,Fluminense,Atlético-GO,1,2,VISITANTE,1.0,20.0,0.07,0.73,0.27,0.8
1960,brasileiro-a,2012,25,15-09,São Paulo,Portuguesa,3,1,MANDANTE,5.0,15.0,0.47,0.33,0.43,0.37
1961,brasileiro-a,2012,24,13-09,Botafogo,Internacional,1,1,EMPATE,5.0,7.0,0.27,0.67,0.4,0.57
1962,brasileiro-a,2012,24,13-09,Grêmio,Náutico,2,0,MANDANTE,3.0,15.0,0.33,0.67,0.5,0.67
1963,brasileiro-a,2012,24,12-09,Atlético-MG,São Paulo,1,0,MANDANTE,2.0,6.0,0.53,0.4,0.47,0.53
1964,brasileiro-a,2012,24,12-09,Santos,Flamengo,2,0,MANDANTE,12.0,11.0,0.13,0.27,0.47,0.47
1965,brasileiro-a,2012,24,12-09,Vasco,Palmeiras,3,1,MANDANTE,4.0,19.0,0.27,0.27,0.33,0.3
1966,brasileiro-a,2012,24,12-09,Atlético-GO,Coritiba,1,2,VISITANTE,20.0,14.0,0.4,0.13,0.33,0.27
1967,brasileiro-a,2012,24,12-09,Sport Recife,Bahia,1,1,EMPATE,17.0,16.0,0.73,0.53,0.5,0.27
1968,brasileiro-a,2012,24,12-09,Corinthians,Ponte Preta,1,1,EMPATE,9.0,10.0,0.73,0.47,0.5,0.5
1969,brasileiro-a,2012,24,12-09,Figueirense,Cruzeiro,2,0,MANDANTE,18.0,8.0,0.47,0.53,0.37,0.37
1970,brasileiro-a,2012,24,12-09,Portuguesa,Fluminense,0,2,VISITANTE,13.0,1.0,0.73,0.47,0.8,0.53
1971,brasileiro-a,2012,23,09-09,Atlético-GO,Portuguesa,1,1,EMPATE,20.0,12.0,0.47,0.27,0.6,0.27
1972,brasileiro-a,2012,23,09-09,Atlético-MG,Palmeiras,3,0,MANDANTE,2.0,18.0,0.27,0.4,0.33,0.47
1973,brasileiro-a,2012,23,09-09,Sport Recife,Cruzeiro,2,1,MANDANTE,17.0,8.0,0.47,0.33,0.47,0.2
