,Unnamed: 0,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
5452,5452,brasileiro-a,2004,17,20-07,Figueirense,Coritiba,1,1,EMPATE,6.0,17.0,0.47,0.4,0.4,0.5
5453,5453,brasileiro-a,2004,17,20-07,Grêmio,Paraná,4,0,MANDANTE,18.0,20.0,0.27,0.07,0.23,0.27
5454,5454,brasileiro-a,2004,17,20-07,Guarani,Flamengo,0,1,VISITANTE,22.0,24.0,0.27,0.27,0.3,0.37
5455,5455,brasileiro-a,2004,17,20-07,Juventude,Vitória,3,2,MANDANTE,9.0,14.0,0.4,0.6,0.4,0.63
5456,5456,brasileiro-a,2004,17,20-07,Paysandu,Palmeiras,1,0,MANDANTE,19.0,2.0,0.73,0.33,0.73,0.4
5457,5457,brasileiro-a,2004,17,20-07,Santos,Criciúma,5,2,MANDANTE,1.0,15.0,0.27,0.8,0.37,0.73
5458,5458,brasileiro-a,2004,17,20-07,Sao Caetano,Ponte Preta,0,1,VISITANTE,13.0,3.0,0.4,0.33,0.5,0.4
5459,5459,brasileiro-a,2004,17,20-07,Vasco,Cruzeiro,3,2,MANDANTE,12.0,10.0,0.6,0.47,0.53,0.5
5460,5460,brasileiro-a,2004,16,17-07,Coritiba,Paysandu,1,1,EMPATE,17.0,22.0,0.47,0.47,0.37,0.4
5461,5461,brasileiro-a,2004,16,17-07,Criciúma,Atlético-MG,4,2,MANDANTE,14.0,19.0,0.33,0.07,0.43,0.37
5462,5462,brasileiro-a,2004,16,17-07,Ponte Preta,Vasco,3,2,MANDANTE,7.0,15.0,0.67,0.4,0.6,0.43
5463,5463,brasileiro-a,2004,16,17-07,São Paulo,Figueirense,2,1,MANDANTE,3.0,5.0,0.6,0.47,0.6,0.4
5464,5464,brasileiro-a,2004,16,17-07,Flamengo,Juventude,0,1,VISITANTE,24.0,10.0,0.6,0.27,0.57,0.3
5465,5465,brasileiro-a,2004,16,17-07,Fluminense,Santos,1,0,MANDANTE,11.0,2.0,1.0,0.47,0.73,0.5
5466,5466,brasileiro-a,2004,16,17-07,Goias,Guarani,2,0,MANDANTE,8.0,20.0,0.27,0.67,0.37,0.43
5467,5467,brasileiro-a,2004,16,17-07,Cruzeiro,Botafogo,3,2,MANDANTE,4.0,23.0,0.53,0.4,0.37,0.53
5468,5468,brasileiro-a,2004,16,17-07,Internacional,Atlético-PR,6,0,MANDANTE,6.0,9.0,0.67,0.4,0.63,0.5
5469,5469,brasileiro-a,2004,16,17-07,Palmeiras,Grêmio,2,0,MANDANTE,1.0,21.0,0.27,0.73,0.3,0.63
5470,5470,brasileiro-a,2004,16,17-07,Paraná,Sao Caetano,0,1,VISITANTE,18.0,12.0,0.13,0.33,0.3,0.27
5471,5471,brasileiro-a,2004,16,17-07,Vitória,Corinthians,1,1,EMPATE,13.0,16.0,0.6,0.33,0.5,0.37
5472,5472,brasileiro-a,2004,15,13-07,Atlético-MG,Vitória,1,1,EMPATE,19.0,10.0,0.47,0.47,0.43,0.43
5473,5473,brasileiro-a,2004,15,13-07,Atlético-PR,Goias,6,0,MANDANTE,5.0,9.0,0.73,0.47,0.53,0.57
5474,5474,brasileiro-a,2004,15,13-07,Botafogo,Palmeiras,1,1,EMPATE,23.0,2.0,0.73,0.47,0.7,0.37
5475,5475,brasileiro-a,2004,15,13-07,Corinthians,Criciúma,1,0,MANDANTE,16.0,15.0,0.07,0.47,0.37,0.43
5476,5476,brasileiro-a,2004,15,13-07,Figueirense,Paraná,0,0,EMPATE,3.0,18.0,0.33,0.6,0.33,0.57
5477,5477,brasileiro-a,2004,15,13-07,Grêmio,Cruzeiro,2,3,VISITANTE,21.0,6.0,0.27,0.33,0.43,0.33
5478,5478,brasileiro-a,2004,15,13-07,Guarani,Internacional,2,1,MANDANTE,20.0,7.0,0.4,0.27,0.53,0.3
5479,5479,brasileiro-a,2004,15,13-07,Juventude,Fluminense,2,1,MANDANTE,11.0,12.0,0.47,0.47,0.53,0.47
5480,5480,brasileiro-a,2004,15,13-07,Paysandu,Ponte Preta,3,0,MANDANTE,22.0,8.0,0.6,0.47,0.43,0.3
5481,5481,brasileiro-a,2004,15,13-07,Santos,Flamengo,2,0,MANDANTE,1.0,24.0,0.33,1.0,0.3,0.73
5482,5482,brasileiro-a,2004,15,13-07,Sao Caetano,São Paulo,0,0,EMPATE,14.0,4.0,0.4,0.13,0.47,0.37
5483,5483,brasileiro-a,2004,15,13-07,Vasco,Coritiba,2,3,VISITANTE,13.0,17.0,0.33,0.73,0.3,0.63
5484,5484,brasileiro-a,2004,14,10-07,Atlético-MG,Cruzeiro,2,0,MANDANTE,18.0,9.0,0.47,0.27,0.53,0.33
5485,5485,brasileiro-a,2004,14,10-07,Figueirense,Criciúma,2,0,MANDANTE,2.0,14.0,0.27,0.6,0.47,0.47
5486,5486,brasileiro-a,2004,14,10-07,Fluminense,Sao Caetano,1,0,MANDANTE,10.0,13.0,0.13,0.33,0.4,0.53
5487,5487,brasileiro-a,2004,14,10-07,Atlético-PR,Palmeiras,0,0,EMPATE,8.0,1.0,0.73,0.4,0.77,0.57
5488,5488,brasileiro-a,2004,14,10-07,Corinthians,Paraná,1,0,MANDANTE,17.0,16.0,0.4,0.33,0.33,0.33
5489,5489,brasileiro-a,2004,14,10-07,Goias,Paysandu,3,2,MANDANTE,7.0,24.0,0.47,0.6,0.3,0.53
5490,5490,brasileiro-a,2004,14,10-07,Flamengo,Vasco,0,1,VISITANTE,22.0,12.0,0.6,0.53,0.53,0.33
5491,5491,brasileiro-a,2004,14,10-07,Internacional,Grêmio,2,0,MANDANTE,5.0,20.0,0.33,0.4,0.33,0.53
5492,5492,brasileiro-a,2004,14,10-07,Juventude,Coritiba,1,0,MANDANTE,15.0,19.0,0.53,0.27,0.33,0.47
5493,5493,brasileiro-a,2004,14,10-07,Santos,São Paulo,2,1,MANDANTE,3.0,4.0,0.6,1.0,0.57,0.63
5494,5494,brasileiro-a,2004,14,10-07,Vitória,Botafogo,1,0,MANDANTE,11.0,23.0,0.53,0.27,0.37,0.43
5495,5495,brasileiro-a,2004,14,10-07,Ponte Preta,Guarani,3,1,MANDANTE,6.0,21.0,0.33,0.4,0.3,0.43
5496,5496,brasileiro-a,2004,13,07-07,Botafogo,Internacional,5,1,MANDANTE,23.0,7.0,0.4,0.33,0.57,0.3
5497,5497,brasileiro-a,2004,13,07-07,Coritiba,Corinthians,1,2,VISITANTE,17.0,20.0,0.2,0.53,0.23,0.37
5498,5498,brasileiro-a,2004,13,07-07,Criciúma,Flamengo,1,1,EMPATE,11.0,22.0,0.53,0.27,0.3,0.47
5499,5499,brasileiro-a,2004,13,07-07,Cruzeiro,Guarani,2,0,MANDANTE,5.0,19.0,0.53,0.27,0.4,0.47
5500,5500,brasileiro-a,2004,13,07-07,Palmeiras,Juventude,4,1,MANDANTE,1.0,16.0,0.47,0.73,0.47,0.7
5501,5501,brasileiro-a,2004,13,07-07,Paraná,Atlético-PR,1,0,MANDANTE,15.0,6.0,0.6,0.2,0.67,0.33
5502,5502,brasileiro-a,2004,13,07-07,Paysandu,Sao Caetano,0,0,EMPATE,24.0,10.0,0.27,0.47,0.47,0.27
5503,5503,brasileiro-a,2004,13,07-07,Ponte Preta,Santos,0,4,VISITANTE,8.0,4.0,0.87,0.4,0.53,0.53
5504,5504,brasileiro-a,2004,13,06-07,Goias,Fluminense,4,0,MANDANTE,9.0,12.0,0.4,0.47,0.53,0.43
5505,5505,brasileiro-a,2004,13,06-07,Grêmio,Figueirense,2,2,EMPATE,18.0,3.0,0.6,0.27,0.53,0.4
5506,5506,brasileiro-a,2004,13,06-07,São Paulo,Atlético-MG,1,0,MANDANTE,2.0,21.0,0.33,0.47,0.37,0.57
5507,5507,brasileiro-a,2004,13,06-07,Vasco,Vitória,3,1,MANDANTE,14.0,13.0,0.47,0.6,0.47,0.43
5508,5508,brasileiro-a,2004,12,04-07,Cruzeiro,Coritiba,0,3,VISITANTE,10.0,15.0,0.33,0.47,0.3,0.5
5509,5509,brasileiro-a,2004,12,04-07,Flamengo,Paysandu,4,1,MANDANTE,21.0,23.0,0.47,0.33,0.27,0.23
5510,5510,brasileiro-a,2004,12,04-07,Corinthians,Santos,2,3,VISITANTE,22.0,7.0,0.67,0.2,0.53,0.33
5511,5511,brasileiro-a,2004,12,04-07,Paraná,Palmeiras,1,2,VISITANTE,19.0,1.0,0.73,0.2,0.6,0.33
5512,5512,brasileiro-a,2004,12,04-07,Sao Caetano,Botafogo,1,2,VISITANTE,8.0,24.0,0.2,0.47,0.2,0.5
5513,5513,brasileiro-a,2004,12,03-07,Fluminense,Grêmio,2,0,MANDANTE,11.0,17.0,0.47,0.4,0.43,0.47
5514,5514,brasileiro-a,2004,12,03-07,Guarani,Atlético-MG,1,1,EMPATE,18.0,20.0,0.47,0.47,0.37,0.4
5515,5515,brasileiro-a,2004,12,03-07,Vitória,Goias,0,0,EMPATE,12.0,13.0,0.4,0.4,0.43,0.53
5516,5516,brasileiro-a,2004,12,03-07,Atlético-PR,Juventude,4,1,MANDANTE,4.0,14.0,0.67,0.6,0.5,0.57
5517,5517,brasileiro-a,2004,12,03-07,Figueirense,Vasco,2,2,EMPATE,2.0,16.0,0.53,0.6,0.43,0.6
5518,5518,brasileiro-a,2004,12,03-07,Internacional,Criciúma,3,0,MANDANTE,5.0,9.0,0.47,0.4,0.5,0.57
5519,5519,brasileiro-a,2004,12,03-07,São Paulo,Ponte Preta,2,0,MANDANTE,3.0,6.0,0.6,0.27,0.57,0.5
5520,5520,brasileiro-a,2004,11,27-06,Atlético-MG,Atlético-PR,0,1,VISITANTE,20.0,8.0,0.6,0.53,0.52,0.41
5521,5521,brasileiro-a,2004,11,27-06,Ponte Preta,Cruzeiro,1,0,MANDANTE,2.0,7.0,0.67,0.47,0.56,0.52
5522,5522,brasileiro-a,2004,11,27-06,Goias,Sao Caetano,3,2,MANDANTE,12.0,4.0,0.47,0.2,0.56,0.37
5523,5523,brasileiro-a,2004,11,27-06,Botafogo,Fluminense,3,3,EMPATE,24.0,14.0,0.53,0.2,0.48,0.19
5524,5524,brasileiro-a,2004,11,27-06,Internacional,Vasco,1,3,VISITANTE,9.0,16.0,0.53,0.6,0.37,0.63
5525,5525,brasileiro-a,2004,11,27-06,Juventude,Corinthians,1,0,MANDANTE,13.0,21.0,0.4,0.53,0.37,0.44
5526,5526,brasileiro-a,2004,11,27-06,Palmeiras,São Paulo,2,1,MANDANTE,3.0,6.0,0.33,0.53,0.56,0.56
5527,5527,brasileiro-a,2004,11,27-06,Paysandu,Vitória,4,2,MANDANTE,22.0,10.0,0.4,0.27,0.59,0.19
5528,5528,brasileiro-a,2004,11,26-06,Flamengo,Figueirense,0,3,VISITANTE,23.0,1.0,0.6,0.33,0.56,0.26
5529,5529,brasileiro-a,2004,11,26-06,Santos,Guarani,2,1,MANDANTE,11.0,18.0,0.47,0.47,0.44,0.48
5530,5530,brasileiro-a,2004,11,26-06,Coritiba,Paraná,1,1,EMPATE,19.0,17.0,0.2,0.33,0.33,0.3
5531,5531,brasileiro-a,2004,11,26-06,Criciúma,Grêmio,1,2,VISITANTE,5.0,15.0,0.33,0.67,0.37,0.56
5532,5532,brasileiro-a,2004,3,24-06,Sao Caetano,Juventude,1,0,MANDANTE,3.0,21.0,0.33,0.33,0.33,0.33
5533,5533,brasileiro-a,2004,10,20-06,Atlético-MG,Fluminense,2,1,MANDANTE,17.0,11.0,0.6,0.4,0.54,0.33
5534,5534,brasileiro-a,2004,10,20-06,Santos,Internacional,3,0,MANDANTE,12.0,6.0,0.67,0.47,0.71,0.42
5535,5535,brasileiro-a,2004,10,20-06,Botafogo,Ponte Preta,0,1,VISITANTE,24.0,7.0,0.27,0.27,0.46,0.21
5536,5536,brasileiro-a,2004,10,20-06,Corinthians,Flamengo,1,1,EMPATE,21.0,22.0,0.27,0.4,0.25,0.38
5537,5537,brasileiro-a,2004,10,20-06,Guarani,Criciúma,2,1,MANDANTE,15.0,2.0,0.67,0.33,0.62,0.38
5538,5538,brasileiro-a,2004,10,20-06,Juventude,Goias,1,1,EMPATE,14.0,13.0,0.33,0.47,0.38,0.46
5539,5539,brasileiro-a,2004,10,20-06,Paysandu,São Paulo,1,0,MANDANTE,23.0,4.0,0.53,0.13,0.62,0.08
5540,5540,brasileiro-a,2004,10,20-06,Sao Caetano,Palmeiras,1,1,EMPATE,1.0,9.0,0.67,0.6,0.58,0.58
5541,5541,brasileiro-a,2004,10,19-06,Figueirense,Cruzeiro,0,0,EMPATE,3.0,5.0,0.6,0.53,0.58,0.58
5542,5542,brasileiro-a,2004,10,19-06,Vasco,Paraná,0,0,EMPATE,20.0,16.0,0.33,0.53,0.33,0.38
5543,5543,brasileiro-a,2004,10,19-06,Atlético-PR,Vitória,1,3,VISITANTE,10.0,8.0,0.4,0.67,0.54,0.58
5544,5544,brasileiro-a,2004,10,19-06,Grêmio,Coritiba,1,1,EMPATE,18.0,19.0,0.27,0.33,0.29,0.38
5545,5545,brasileiro-a,2004,9,13-06,Flamengo,Atlético-PR,3,0,MANDANTE,22.0,8.0,0.73,0.13,0.67,0.14
5546,5546,brasileiro-a,2004,9,13-06,Vitória,Santos,1,2,VISITANTE,11.0,15.0,0.27,0.6,0.33,0.62
5547,5547,brasileiro-a,2004,9,13-06,Coritiba,Sao Caetano,1,0,MANDANTE,17.0,3.0,0.67,0.13,0.67,0.19
5548,5548,brasileiro-a,2004,9,13-06,Criciúma,Juventude,2,0,MANDANTE,1.0,13.0,0.67,0.67,0.52,0.57
5549,5549,brasileiro-a,2004,9,13-06,Cruzeiro,Paysandu,1,0,MANDANTE,6.0,24.0,0.13,0.6,0.1,0.52
5550,5550,brasileiro-a,2004,9,13-06,Goias,Corinthians,1,1,EMPATE,12.0,20.0,0.33,0.47,0.38,0.38
5551,5551,brasileiro-a,2004,9,13-06,Palmeiras,Vasco,2,2,EMPATE,7.0,18.0,0.47,0.8,0.38,0.62
5552,5552,brasileiro-a,2004,9,13-06,Ponte Preta,Figueirense,0,2,VISITANTE,9.0,4.0,0.33,0.47,0.52,0.52
5553,5553,brasileiro-a,2004,9,12-06,Internacional,Atlético-MG,4,1,MANDANTE,5.0,21.0,0.4,0.67,0.38,0.67
5554,5554,brasileiro-a,2004,9,12-06,São Paulo,Grêmio,3,2,MANDANTE,2.0,16.0,0.33,0.53,0.43,0.57
5555,5555,brasileiro-a,2004,9,12-06,Fluminense,Guarani,1,1,EMPATE,10.0,19.0,0.27,0.73,0.38,0.57
5556,5556,brasileiro-a,2004,9,12-06,Paraná,Botafogo,1,1,EMPATE,14.0,23.0,0.2,0.27,0.19,0.33
5557,5557,brasileiro-a,2004,8,30-05,Atlético-PR,Cruzeiro,3,1,MANDANTE,5.0,8.0,0.67,0.73,0.61,0.61
5558,5558,brasileiro-a,2004,8,30-05,Grêmio,Sao Caetano,1,2,VISITANTE,15.0,1.0,0.67,0.53,0.61,0.5
5559,5559,brasileiro-a,2004,8,30-05,Atlético-MG,Santos,3,3,EMPATE,16.0,20.0,0.2,0.4,0.33,0.39
5560,5560,brasileiro-a,2004,8,30-05,Goias,Flamengo,2,2,EMPATE,13.0,22.0,0.07,0.4,0.11,0.39
5561,5561,brasileiro-a,2004,8,30-05,Guarani,Paraná,1,0,MANDANTE,18.0,14.0,0.47,0.27,0.39,0.28
5562,5562,brasileiro-a,2004,8,30-05,São Paulo,Corinthians,1,1,EMPATE,3.0,19.0,0.27,0.67,0.39,0.61
5563,5563,brasileiro-a,2004,8,30-05,Vasco,Botafogo,4,0,MANDANTE,17.0,23.0,0.27,0.27,0.22,0.28
5564,5564,brasileiro-a,2004,8,29-05,Palmeiras,Coritiba,2,0,MANDANTE,4.0,21.0,0.2,0.67,0.22,0.56
5565,5565,brasileiro-a,2004,8,29-05,Vitória,Internacional,2,1,MANDANTE,10.0,7.0,0.73,0.47,0.78,0.56
5566,5566,brasileiro-a,2004,8,29-05,Figueirense,Paysandu,1,1,EMPATE,6.0,24.0,0.07,0.47,0.06,0.56
5567,5567,brasileiro-a,2004,8,29-05,Fluminense,Criciúma,1,1,EMPATE,11.0,2.0,0.67,0.67,0.61,0.61
5568,5568,brasileiro-a,2004,8,29-05,Ponte Preta,Juventude,0,1,VISITANTE,9.0,12.0,0.47,0.67,0.44,0.61
5569,5569,brasileiro-a,2004,7,23-05,Corinthians,Atlético-PR,0,5,VISITANTE,17.0,10.0,0.53,0.47,0.53,0.47
5570,5570,brasileiro-a,2004,7,23-05,Cruzeiro,São Paulo,2,1,MANDANTE,3.0,4.0,0.73,0.53,0.73,0.53
5571,5571,brasileiro-a,2004,7,23-05,Criciúma,Vitória,2,0,MANDANTE,2.0,11.0,0.67,0.53,0.67,0.53
5572,5572,brasileiro-a,2004,7,23-05,Flamengo,Fluminense,1,2,VISITANTE,23.0,8.0,0.53,0.13,0.53,0.13
5573,5573,brasileiro-a,2004,7,23-05,Juventude,Guarani,2,0,MANDANTE,15.0,21.0,0.33,0.33,0.33,0.33
5574,5574,brasileiro-a,2004,7,23-05,Paraná,Ponte Preta,0,1,VISITANTE,13.0,6.0,0.53,0.47,0.53,0.47
5575,5575,brasileiro-a,2004,7,23-05,Santos,Palmeiras,0,4,VISITANTE,19.0,9.0,0.47,0.4,0.47,0.4
5576,5576,brasileiro-a,2004,7,23-05,Sao Caetano,Vasco,3,2,MANDANTE,1.0,20.0,0.33,0.53,0.33,0.53
5577,5577,brasileiro-a,2004,7,22-05,Coritiba,Atlético-MG,0,1,VISITANTE,18.0,16.0,0.27,0.27,0.27,0.27
5578,5578,brasileiro-a,2004,7,22-05,Internacional,Goias,1,0,MANDANTE,5.0,12.0,0.47,0.73,0.47,0.73
5579,5579,brasileiro-a,2004,7,22-05,Botafogo,Figueirense,1,1,EMPATE,22.0,7.0,0.6,0.2,0.6,0.2
5580,5580,brasileiro-a,2004,7,22-05,Paysandu,Grêmio,1,3,VISITANTE,24.0,14.0,0.4,0.07,0.4,0.07
5581,5581,brasileiro-a,2004,6,16-05,Corinthians,Guarani,1,0,MANDANTE,14.0,19.0,0.42,0.33,0.42,0.33
5582,5582,brasileiro-a,2004,6,16-05,Fluminense,Vitória,1,0,MANDANTE,11.0,8.0,0.83,0.42,0.83,0.42
5583,5583,brasileiro-a,2004,6,16-05,Grêmio,Botafogo,2,2,EMPATE,15.0,22.0,0.17,0.42,0.17,0.42
5584,5584,brasileiro-a,2004,6,16-05,São Paulo,Paraná,2,2,EMPATE,1.0,10.0,0.5,0.83,0.5,0.83
5585,5585,brasileiro-a,2004,6,16-05,Criciúma,Goias,7,2,MANDANTE,4.0,9.0,0.58,0.42,0.58,0.42
5586,5586,brasileiro-a,2004,6,16-05,Cruzeiro,Palmeiras,2,1,MANDANTE,5.0,12.0,0.58,0.42,0.58,0.42
5587,5587,brasileiro-a,2004,6,16-05,Figueirense,Sao Caetano,1,0,MANDANTE,2.0,3.0,0.67,0.5,0.67,0.5
5588,5588,brasileiro-a,2004,6,16-05,Flamengo,Internacional,1,2,VISITANTE,23.0,6.0,0.67,0.17,0.67,0.17
5589,5589,brasileiro-a,2004,6,16-05,Juventude,Atlético-MG,1,1,EMPATE,18.0,21.0,0.25,0.33,0.25,0.33
5590,5590,brasileiro-a,2004,6,16-05,Ponte Preta,Coritiba,0,0,EMPATE,7.0,16.0,0.25,0.58,0.25,0.58
5591,5591,brasileiro-a,2004,6,15-05,Atlético-PR,Santos,1,0,MANDANTE,13.0,17.0,0.5,0.42,0.5,0.42
5592,5592,brasileiro-a,2004,6,15-05,Paysandu,Vasco,1,2,VISITANTE,24.0,20.0,0.17,0.08,0.17,0.08
5593,5593,brasileiro-a,2004,5,09-05,Coritiba,São Paulo,1,2,VISITANTE,14.0,1.0,0.78,0.33,0.78,0.33
5594,5594,brasileiro-a,2004,5,09-05,Vitória,Flamengo,5,1,MANDANTE,3.0,21.0,0.22,0.78,0.22,0.78
5595,5595,brasileiro-a,2004,5,09-05,Goias,Figueirense,1,0,MANDANTE,4.0,6.0,0.67,0.44,0.67,0.44
5596,5596,brasileiro-a,2004,5,09-05,Atlético-MG,Corinthians,2,2,EMPATE,20.0,19.0,0.33,0.22,0.33,0.22
5597,5597,brasileiro-a,2004,5,09-05,Botafogo,Paysandu,2,2,EMPATE,24.0,23.0,0.0,0.11,0.0,0.11
5598,5598,brasileiro-a,2004,5,09-05,Internacional,Fluminense,0,0,EMPATE,10.0,15.0,0.44,0.78,0.44,0.78
5599,5599,brasileiro-a,2004,5,08-05,Palmeiras,Ponte Preta,3,0,MANDANTE,8.0,5.0,0.78,0.44,0.78,0.44
5600,5600,brasileiro-a,2004,5,08-05,Vasco,Grêmio,1,1,EMPATE,22.0,13.0,0.44,0.11,0.44,0.11
5601,5601,brasileiro-a,2004,5,08-05,Guarani,Atlético-PR,0,0,EMPATE,16.0,17.0,0.44,0.44,0.44,0.44
5602,5602,brasileiro-a,2004,5,08-05,Paraná,Cruzeiro,2,0,MANDANTE,7.0,9.0,0.56,0.33,0.56,0.33
5603,5603,brasileiro-a,2004,5,08-05,Santos,Juventude,2,1,MANDANTE,12.0,18.0,0.44,0.33,0.44,0.33
5604,5604,brasileiro-a,2004,5,08-05,Sao Caetano,Criciúma,5,0,MANDANTE,2.0,11.0,0.56,0.56,0.56,0.56
5605,5605,brasileiro-a,2004,4,02-05,Atlético-PR,Coritiba,1,1,EMPATE,17.0,11.0,0.33,0.5,0.33,0.5
5606,5606,brasileiro-a,2004,4,02-05,Guarani,São Paulo,2,3,VISITANTE,16.0,2.0,0.67,0.67,0.67,0.67
5607,5607,brasileiro-a,2004,4,02-05,Vitória,Figueirense,3,1,MANDANTE,7.0,3.0,1.0,0.67,1.0,0.67
5608,5608,brasileiro-a,2004,4,02-05,Atlético-MG,Ponte Preta,1,2,VISITANTE,20.0,1.0,0.67,0.33,0.67,0.33
5609,5609,brasileiro-a,2004,4,02-05,Corinthians,Palmeiras,0,4,VISITANTE,19.0,12.0,0.17,0.5,0.17,0.5
5610,5610,brasileiro-a,2004,4,02-05,Flamengo,Sao Caetano,1,1,EMPATE,21.0,6.0,0.67,0.17,0.67,0.17
5611,5611,brasileiro-a,2004,4,02-05,Fluminense,Vasco,1,0,MANDANTE,14.0,22.0,0.17,0.17,0.17,0.17
5612,5612,brasileiro-a,2004,4,02-05,Juventude,Paraná,4,0,MANDANTE,15.0,10.0,0.5,0.17,0.5,0.17
5613,5613,brasileiro-a,2004,4,02-05,Santos,Cruzeiro,1,3,VISITANTE,18.0,4.0,0.33,0.5,0.33,0.5
5614,5614,brasileiro-a,2004,4,01-05,Goias,Grêmio,4,0,MANDANTE,8.0,13.0,0.67,0.17,0.67,0.17
5615,5615,brasileiro-a,2004,4,01-05,Criciúma,Botafogo,1,0,MANDANTE,5.0,24.0,0.17,0.33,0.17,0.33
5616,5616,brasileiro-a,2004,4,01-05,Internacional,Paysandu,1,0,MANDANTE,9.0,23.0,0.0,0.67,0.0,0.67
5617,5617,brasileiro-a,2004,3,29-04,Palmeiras,Vitória,2,2,EMPATE,19.0,10.0,1.0,0.0,1.0,0.0
5618,5618,brasileiro-a,2004,3,29-04,Paraná,Flamengo,2,1,MANDANTE,5.0,20.0,0.33,0.0,0.33,0.0
5619,5619,brasileiro-a,2004,3,29-04,Vasco,Guarani,0,1,VISITANTE,22.0,13.0,0.33,0.33,0.33,0.33
5620,5620,brasileiro-a,2004,3,28-04,Botafogo,Atlético-MG,2,2,EMPATE,24.0,17.0,0.33,0.0,0.33,0.0
5621,5621,brasileiro-a,2004,3,28-04,Coritiba,Internacional,1,1,EMPATE,9.0,12.0,1.0,0.33,1.0,0.33
5622,5622,brasileiro-a,2004,3,28-04,Cruzeiro,Criciúma,2,2,EMPATE,7.0,8.0,0.33,0.33,0.33,0.33
5623,5623,brasileiro-a,2004,3,28-04,Figueirense,Santos,2,1,MANDANTE,1.0,14.0,1.0,1.0,1.0,1.0
5624,5624,brasileiro-a,2004,3,28-04,Grêmio,Corinthians,4,0,MANDANTE,6.0,16.0,1.0,0.33,1.0,0.33
5625,5625,brasileiro-a,2004,3,28-04,Paysandu,Atlético-PR,0,3,VISITANTE,23.0,15.0,0.0,0.0,0.0,0.0
5626,5626,brasileiro-a,2004,3,28-04,Ponte Preta,Goias,2,0,MANDANTE,2.0,11.0,0.33,0.33,0.33,0.33
5627,5627,brasileiro-a,2004,3,28-04,São Paulo,Fluminense,1,0,MANDANTE,4.0,18.0,0.33,0.33,0.33,0.33
5628,5628,brasileiro-a,2004,2,25-04,Criciúma,São Paulo,1,1,EMPATE,5.0,8.0,0.0,0.0,0.0,0.0
5629,5629,brasileiro-a,2004,2,25-04,Santos,Botafogo,2,0,MANDANTE,10.0,24.0,0.0,0.0,0.0,0.0
5630,5630,brasileiro-a,2004,2,25-04,Vitória,Paraná,6,1,MANDANTE,9.0,13.0,0.0,0.0,0.0,0.0
5631,5631,brasileiro-a,2004,2,25-04,Atlético-MG,Vasco,1,1,EMPATE,15.0,21.0,0.0,0.0,0.0,0.0
5632,5632,brasileiro-a,2004,2,25-04,Atlético-PR,Figueirense,0,3,VISITANTE,23.0,1.0,0.0,0.0,0.0,0.0
5633,5633,brasileiro-a,2004,2,25-04,Corinthians,Paysandu,2,1,MANDANTE,11.0,18.0,0.0,0.0,0.0,0.0
5634,5634,brasileiro-a,2004,2,25-04,Fluminense,Coritiba,1,1,EMPATE,14.0,6.0,0.0,0.0,0.0,0.0
5635,5635,brasileiro-a,2004,2,25-04,Guarani,Sao Caetano,1,1,EMPATE,20.0,7.0,0.0,0.0,0.0,0.0
5636,5636,brasileiro-a,2004,2,25-04,Internacional,Palmeiras,1,0,MANDANTE,12.0,22.0,0.0,0.0,0.0,0.0
5637,5637,brasileiro-a,2004,2,24-04,Flamengo,Ponte Preta,0,0,EMPATE,17.0,4.0,0.0,0.0,0.0,0.0
5638,5638,brasileiro-a,2004,2,24-04,Goias,Cruzeiro,2,2,EMPATE,2.0,3.0,0.0,0.0,0.0,0.0
5639,5639,brasileiro-a,2004,2,24-04,Juventude,Grêmio,1,1,EMPATE,19.0,16.0,0.0,0.0,0.0,0.0
5640,5640,brasileiro-a,2004,1,22-04,Coritiba,Guarani,1,0,MANDANTE,6.0,19.0,0.0,0.0,0.0,0.0
5641,5641,brasileiro-a,2004,1,22-04,Paysandu,Fluminense,3,3,EMPATE,11.0,10.0,0.0,0.0,0.0,0.0
5642,5642,brasileiro-a,2004,1,22-04,São Paulo,Atlético-PR,1,0,MANDANTE,9.0,20.0,0.0,0.0,0.0,0.0
5643,5643,brasileiro-a,2004,1,22-04,Vasco,Criciúma,0,1,VISITANTE,23.0,5.0,0.0,0.0,0.0,0.0
5644,5644,brasileiro-a,2004,1,21-04,Grêmio,Flamengo,0,0,EMPATE,15.0,13.0,0.0,0.0,0.0,0.0
5645,5645,brasileiro-a,2004,1,21-04,Paraná,Santos,3,2,MANDANTE,3.0,17.0,0.0,0.0,0.0,0.0
5646,5646,brasileiro-a,2004,1,21-04,Ponte Preta,Corinthians,3,2,MANDANTE,2.0,16.0,0.0,0.0,0.0,0.0
5647,5647,brasileiro-a,2004,1,21-04,Cruzeiro,Juventude,2,1,MANDANTE,4.0,18.0,0.0,0.0,0.0,0.0
5648,5648,brasileiro-a,2004,1,21-04,Palmeiras,Atlético-MG,0,0,EMPATE,14.0,12.0,0.0,0.0,0.0,0.0
5649,5649,brasileiro-a,2004,1,21-04,Botafogo,Goias,1,4,VISITANTE,24.0,1.0,0.0,0.0,0.0,0.0
5650,5650,brasileiro-a,2004,1,21-04,Figueirense,Internacional,1,0,MANDANTE,7.0,21.0,0.0,0.0,0.0,0.0
