,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
5874,brasileiro-a,2003,26,17-08,Grêmio,Goias,0,1,VISITANTE,23.0,20.0,0.6,0.27,0.5,0.27
5875,brasileiro-a,2003,26,17-08,Paraná,Guarani,0,0,EMPATE,10.0,11.0,0.67,0.47,0.57,0.53
5876,brasileiro-a,2003,26,17-08,Paysandu,Corinthians,2,2,EMPATE,16.0,9.0,0.53,0.6,0.43,0.53
5877,brasileiro-a,2003,26,17-08,Ponte Preta,Cruzeiro,1,3,VISITANTE,14.0,1.0,0.33,0.53,0.57,0.6
5878,brasileiro-a,2003,26,17-08,Sao Caetano,Fortaleza,3,0,MANDANTE,6.0,21.0,0.27,0.73,0.43,0.47
5879,brasileiro-a,2003,26,16-08,Atlético-MG,Atlético-PR,1,2,VISITANTE,8.0,15.0,0.33,0.53,0.43,0.5
5880,brasileiro-a,2003,26,16-08,São Paulo,Criciúma,0,0,EMPATE,3.0,7.0,0.33,0.33,0.57,0.6
5881,brasileiro-a,2003,26,16-08,Bahia,Internacional,1,3,VISITANTE,19.0,5.0,0.67,0.33,0.6,0.3
5882,brasileiro-a,2003,26,16-08,Coritiba,Juventude,1,0,MANDANTE,4.0,24.0,0.33,0.53,0.3,0.5
5883,brasileiro-a,2003,26,16-08,Figueirense,Santos,1,0,MANDANTE,13.0,2.0,0.53,0.27,0.6,0.43
5884,brasileiro-a,2003,26,16-08,Vasco,Vitória,1,0,MANDANTE,17.0,18.0,0.33,0.33,0.33,0.27
5885,brasileiro-a,2003,25,10-08,Grêmio,Atlético-PR,1,1,EMPATE,23.0,17.0,0.47,0.2,0.4,0.23
5886,brasileiro-a,2003,25,10-08,Vasco,Guarani,0,0,EMPATE,18.0,11.0,0.6,0.47,0.53,0.33
5887,brasileiro-a,2003,25,10-08,Atlético-MG,Corinthians,2,3,VISITANTE,6.0,9.0,0.53,0.53,0.43,0.53
5888,brasileiro-a,2003,25,10-08,Bahia,Fortaleza,1,0,MANDANTE,19.0,20.0,0.47,0.13,0.43,0.2
5889,brasileiro-a,2003,25,10-08,Coritiba,Flamengo,5,0,MANDANTE,4.0,14.0,0.53,0.4,0.37,0.5
5890,brasileiro-a,2003,25,10-08,Figueirense,Vitória,1,2,VISITANTE,15.0,16.0,0.13,0.27,0.33,0.53
5891,brasileiro-a,2003,25,10-08,Paysandu,Goias,2,2,EMPATE,13.0,21.0,0.73,0.53,0.5,0.5
5892,brasileiro-a,2003,25,10-08,Ponte Preta,Internacional,1,4,VISITANTE,12.0,5.0,0.67,0.6,0.5,0.63
5893,brasileiro-a,2003,25,09-08,São Paulo,Juventude,3,1,MANDANTE,3.0,24.0,0.53,0.33,0.4,0.6
5894,brasileiro-a,2003,25,09-08,Fluminense,Criciúma,1,1,EMPATE,22.0,7.0,0.47,0.07,0.63,0.13
5895,brasileiro-a,2003,25,09-08,Paraná,Santos,1,2,VISITANTE,10.0,2.0,0.53,0.47,0.6,0.57
5896,brasileiro-a,2003,25,09-08,Sao Caetano,Cruzeiro,2,0,MANDANTE,8.0,1.0,0.53,0.53,0.67,0.37
5897,brasileiro-a,2003,24,07-08,Corinthians,Figueirense,0,1,VISITANTE,12.0,15.0,0.27,0.6,0.47,0.47
5898,brasileiro-a,2003,24,07-08,Flamengo,Bahia,6,0,MANDANTE,13.0,20.0,0.2,0.33,0.23,0.3
5899,brasileiro-a,2003,24,07-08,Guarani,Grêmio,2,0,MANDANTE,10.0,24.0,0.27,0.47,0.23,0.43
5900,brasileiro-a,2003,24,07-08,Internacional,Coritiba,1,0,MANDANTE,5.0,4.0,0.6,0.53,0.53,0.5
5901,brasileiro-a,2003,24,06-08,Atlético-PR,Paraná,1,0,MANDANTE,16.0,8.0,0.67,0.27,0.57,0.3
5902,brasileiro-a,2003,24,06-08,Criciúma,Sao Caetano,0,1,VISITANTE,7.0,9.0,0.4,0.47,0.37,0.63
5903,brasileiro-a,2003,24,06-08,Cruzeiro,São Paulo,1,1,EMPATE,1.0,3.0,0.47,0.67,0.67,0.73
5904,brasileiro-a,2003,24,06-08,Fortaleza,Fluminense,3,1,MANDANTE,19.0,22.0,0.07,0.47,0.23,0.37
5905,brasileiro-a,2003,24,06-08,Goias,Vasco,3,1,MANDANTE,21.0,17.0,0.47,0.6,0.43,0.4
5906,brasileiro-a,2003,24,06-08,Juventude,Ponte Preta,0,0,EMPATE,23.0,11.0,0.53,0.47,0.63,0.37
5907,brasileiro-a,2003,24,06-08,Santos,Atlético-MG,3,3,EMPATE,2.0,6.0,0.53,0.67,0.6,0.67
5908,brasileiro-a,2003,24,06-08,Vitória,Paysandu,1,1,EMPATE,18.0,14.0,0.53,0.13,0.5,0.3
5909,brasileiro-a,2003,23,03-08,Atlético-MG,Vitória,1,0,MANDANTE,5.0,17.0,0.33,0.53,0.3,0.53
5910,brasileiro-a,2003,23,03-08,Vasco,Atlético-PR,2,1,MANDANTE,16.0,18.0,0.33,0.27,0.3,0.33
5911,brasileiro-a,2003,23,03-08,Bahia,Criciúma,2,2,EMPATE,19.0,6.0,0.6,0.13,0.7,0.3
5912,brasileiro-a,2003,23,03-08,Coritiba,Fortaleza,1,1,EMPATE,4.0,20.0,0.6,0.73,0.33,0.6
5913,brasileiro-a,2003,23,03-08,Figueirense,Goias,0,1,VISITANTE,15.0,24.0,0.47,0.47,0.4,0.47
5914,brasileiro-a,2003,23,03-08,Paraná,Corinthians,1,1,EMPATE,8.0,9.0,0.53,0.6,0.43,0.53
5915,brasileiro-a,2003,23,03-08,Paysandu,Guarani,6,1,MANDANTE,13.0,12.0,0.67,0.53,0.53,0.5
5916,brasileiro-a,2003,23,03-08,Ponte Preta,Flamengo,1,1,EMPATE,10.0,14.0,0.27,0.67,0.37,0.6
5917,brasileiro-a,2003,23,02-08,Sao Caetano,Juventude,1,1,EMPATE,11.0,23.0,0.4,0.33,0.43,0.43
5918,brasileiro-a,2003,23,02-08,São Paulo,Internacional,0,2,VISITANTE,3.0,7.0,0.33,0.67,0.43,0.77
5919,brasileiro-a,2003,23,02-08,Fluminense,Cruzeiro,2,2,EMPATE,21.0,1.0,0.8,0.0,0.73,0.2
5920,brasileiro-a,2003,23,02-08,Grêmio,Santos,2,0,MANDANTE,22.0,2.0,0.67,0.07,0.67,0.17
5921,brasileiro-a,2003,19,31-07,Paraná,Criciúma,2,1,MANDANTE,8.0,6.0,0.8,0.47,0.73,0.37
5922,brasileiro-a,2003,14,30-07,Atlético-PR,Santos,0,2,VISITANTE,17.0,2.0,0.67,0.47,0.63,0.47
5923,brasileiro-a,2003,15,30-07,Goias,Ponte Preta,0,0,EMPATE,24.0,20.0,0.13,0.2,0.33,0.23
5924,brasileiro-a,2003,22,27-07,Cruzeiro,Bahia,5,2,MANDANTE,1.0,19.0,0.33,0.8,0.33,0.63
5925,brasileiro-a,2003,22,27-07,Internacional,Sao Caetano,0,0,EMPATE,8.0,12.0,0.33,0.47,0.5,0.4
5926,brasileiro-a,2003,22,27-07,Corinthians,Grêmio,1,0,MANDANTE,9.0,23.0,0.07,0.4,0.27,0.33
5927,brasileiro-a,2003,22,27-07,Criciúma,Coritiba,2,3,VISITANTE,5.0,4.0,0.53,0.8,0.6,0.8
5928,brasileiro-a,2003,22,27-07,Flamengo,São Paulo,1,1,EMPATE,14.0,3.0,0.8,0.4,0.77,0.43
5929,brasileiro-a,2003,22,27-07,Guarani,Figueirense,3,0,MANDANTE,11.0,13.0,0.47,0.47,0.5,0.43
5930,brasileiro-a,2003,22,27-07,Juventude,Fluminense,2,1,MANDANTE,22.0,21.0,0.0,0.2,0.2,0.37
5931,brasileiro-a,2003,22,27-07,Vitória,Paraná,0,3,VISITANTE,16.0,7.0,0.6,0.4,0.43,0.4
5932,brasileiro-a,2003,22,27-07,Fortaleza,Ponte Preta,2,3,VISITANTE,20.0,10.0,0.67,0.6,0.5,0.33
5933,brasileiro-a,2003,22,26-07,Atlético-PR,Paysandu,1,1,EMPATE,17.0,15.0,0.67,0.33,0.57,0.37
5934,brasileiro-a,2003,22,26-07,Goias,Atlético-MG,1,1,EMPATE,24.0,6.0,0.47,0.47,0.53,0.37
5935,brasileiro-a,2003,22,26-07,Santos,Vasco,2,1,MANDANTE,2.0,18.0,0.27,0.53,0.37,0.67
5936,brasileiro-a,2003,21,24-07,Coritiba,Vitória,1,1,EMPATE,5.0,15.0,0.33,0.47,0.37,0.67
5937,brasileiro-a,2003,21,24-07,Flamengo,Internacional,2,1,MANDANTE,14.0,7.0,0.53,0.2,0.5,0.33
5938,brasileiro-a,2003,21,24-07,Grêmio,Criciúma,0,2,VISITANTE,22.0,4.0,0.8,0.27,0.7,0.27
5939,brasileiro-a,2003,21,24-07,Sao Caetano,Fluminense,2,0,MANDANTE,9.0,21.0,0.2,0.2,0.3,0.43
5940,brasileiro-a,2003,21,24-07,São Paulo,Ponte Preta,1,2,VISITANTE,3.0,11.0,0.67,0.87,0.43,0.77
5941,brasileiro-a,2003,21,23-07,Atlético-MG,Juventude,2,1,MANDANTE,6.0,23.0,0.27,0.47,0.37,0.47
5942,brasileiro-a,2003,21,23-07,Bahia,Corinthians,0,0,EMPATE,19.0,10.0,0.33,0.27,0.4,0.4
5943,brasileiro-a,2003,21,23-07,Figueirense,Vasco,0,0,EMPATE,13.0,18.0,0.2,0.6,0.37,0.57
5944,brasileiro-a,2003,21,23-07,Guarani,Atlético-PR,1,0,MANDANTE,12.0,17.0,0.53,0.47,0.37,0.33
5945,brasileiro-a,2003,21,23-07,Paraná,Fortaleza,4,1,MANDANTE,8.0,20.0,0.6,0.6,0.43,0.43
5946,brasileiro-a,2003,21,23-07,Paysandu,Cruzeiro,3,0,MANDANTE,16.0,1.0,0.8,0.47,0.73,0.47
5947,brasileiro-a,2003,21,23-07,Santos,Goias,3,3,EMPATE,2.0,24.0,0.4,0.67,0.33,0.73
5948,brasileiro-a,2003,20,20-07,Cruzeiro,Paraná,5,1,MANDANTE,1.0,8.0,0.67,0.8,0.47,0.63
5949,brasileiro-a,2003,20,20-07,Vasco,Grêmio,2,0,MANDANTE,16.0,22.0,0.27,0.2,0.27,0.37
5950,brasileiro-a,2003,20,20-07,Atlético-PR,Bahia,2,1,MANDANTE,15.0,18.0,0.27,0.33,0.4,0.37
5951,brasileiro-a,2003,20,20-07,Criciúma,Flamengo,4,3,MANDANTE,5.0,17.0,0.2,0.8,0.33,0.7
5952,brasileiro-a,2003,20,20-07,Goias,Sao Caetano,2,1,MANDANTE,24.0,11.0,0.2,0.27,0.47,0.23
5953,brasileiro-a,2003,20,20-07,Juventude,Paysandu,2,0,MANDANTE,23.0,19.0,0.47,0.27,0.47,0.27
5954,brasileiro-a,2003,20,20-07,Ponte Preta,Coritiba,1,1,EMPATE,13.0,4.0,0.6,0.67,0.73,0.4
5955,brasileiro-a,2003,20,20-07,Vitória,São Paulo,0,2,VISITANTE,12.0,2.0,0.87,0.53,0.77,0.47
5956,brasileiro-a,2003,20,19-07,Internacional,Figueirense,3,0,MANDANTE,6.0,10.0,0.8,0.33,0.67,0.4
5957,brasileiro-a,2003,20,19-07,Corinthians,Guarani,1,0,MANDANTE,9.0,14.0,0.47,0.33,0.43,0.4
5958,brasileiro-a,2003,20,19-07,Fluminense,Santos,1,4,VISITANTE,21.0,3.0,0.67,0.2,0.73,0.3
5959,brasileiro-a,2003,20,19-07,Fortaleza,Atlético-MG,4,3,MANDANTE,20.0,7.0,0.53,0.4,0.57,0.33
5960,brasileiro-a,2003,19,17-07,Coritiba,Fluminense,3,0,MANDANTE,4.0,19.0,0.4,0.47,0.4,0.67
5961,brasileiro-a,2003,19,17-07,Paysandu,Grêmio,1,1,EMPATE,16.0,21.0,0.2,0.47,0.23,0.43
5962,brasileiro-a,2003,19,17-07,São Paulo,Atlético-PR,2,0,MANDANTE,2.0,18.0,0.33,0.87,0.4,0.77
5963,brasileiro-a,2003,19,16-07,Bahia,Sao Caetano,0,0,EMPATE,17.0,10.0,0.33,0.27,0.53,0.47
5964,brasileiro-a,2003,19,16-07,Cruzeiro,Vasco,4,1,MANDANTE,1.0,20.0,0.4,0.8,0.4,0.57
5965,brasileiro-a,2003,19,16-07,Flamengo,Fortaleza,0,2,VISITANTE,15.0,22.0,0.27,0.27,0.33,0.37
5966,brasileiro-a,2003,19,16-07,Goias,Corinthians,1,1,EMPATE,24.0,13.0,0.33,0.2,0.4,0.2
5967,brasileiro-a,2003,19,16-07,Guarani,Vitória,2,2,EMPATE,12.0,11.0,0.47,0.4,0.47,0.43
5968,brasileiro-a,2003,19,16-07,Internacional,Atlético-MG,3,3,EMPATE,7.0,5.0,0.67,0.47,0.53,0.4
5969,brasileiro-a,2003,19,16-07,Juventude,Figueirense,1,2,VISITANTE,23.0,9.0,0.67,0.27,0.57,0.3
5970,brasileiro-a,2003,19,16-07,Santos,Ponte Preta,2,1,MANDANTE,3.0,14.0,0.73,0.67,0.5,0.67
5971,brasileiro-a,2003,18,13-07,Grêmio,Cruzeiro,0,1,VISITANTE,21.0,1.0,0.67,0.27,0.57,0.33
5972,brasileiro-a,2003,18,13-07,Vitória,Santos,2,0,MANDANTE,10.0,3.0,0.67,0.27,0.67,0.47
5973,brasileiro-a,2003,18,13-07,Atlético-MG,Flamengo,1,0,MANDANTE,6.0,15.0,0.47,0.53,0.4,0.47
5974,brasileiro-a,2003,18,13-07,Corinthians,Coritiba,0,1,VISITANTE,13.0,4.0,0.47,0.33,0.57,0.5
5975,brasileiro-a,2003,18,13-07,Criciúma,Juventude,3,0,MANDANTE,5.0,23.0,0.47,0.8,0.3,0.63
5976,brasileiro-a,2003,18,13-07,Figueirense,Paraná,4,2,MANDANTE,14.0,9.0,0.47,0.47,0.47,0.57
5977,brasileiro-a,2003,18,13-07,Fluminense,São Paulo,1,3,VISITANTE,18.0,2.0,0.87,0.4,0.7,0.43
5978,brasileiro-a,2003,18,13-07,Ponte Preta,Bahia,1,0,MANDANTE,11.0,19.0,0.47,0.53,0.5,0.4
5979,brasileiro-a,2003,18,13-07,Sao Caetano,Guarani,0,2,VISITANTE,8.0,12.0,0.4,0.53,0.43,0.53
5980,brasileiro-a,2003,18,12-07,Vasco,Paysandu,0,2,VISITANTE,20.0,17.0,0.47,0.4,0.37,0.43
5981,brasileiro-a,2003,18,12-07,Atlético-PR,Goias,0,0,EMPATE,16.0,24.0,0.33,0.27,0.2,0.47
5982,brasileiro-a,2003,18,12-07,Fortaleza,Internacional,3,0,MANDANTE,22.0,7.0,0.53,0.07,0.4,0.23
5983,brasileiro-a,2003,17,10-07,Criciúma,Atlético-MG,1,0,MANDANTE,6.0,7.0,0.6,0.8,0.47,0.53
5984,brasileiro-a,2003,17,10-07,Ponte Preta,Fluminense,3,0,MANDANTE,15.0,12.0,0.4,0.33,0.47,0.4
5985,brasileiro-a,2003,17,10-07,Paraná,Grêmio,3,1,MANDANTE,9.0,21.0,0.47,0.27,0.33,0.37
5986,brasileiro-a,2003,17,09-07,Bahia,Guarani,2,0,MANDANTE,13.0,17.0,0.4,0.33,0.47,0.5
5987,brasileiro-a,2003,17,09-07,Coritiba,São Paulo,0,2,VISITANTE,5.0,3.0,0.73,0.67,0.7,0.67
5988,brasileiro-a,2003,17,09-07,Cruzeiro,Fortaleza,2,0,MANDANTE,2.0,23.0,0.07,0.47,0.23,0.57
5989,brasileiro-a,2003,17,09-07,Flamengo,Juventude,2,1,MANDANTE,11.0,22.0,0.53,0.47,0.33,0.4
5990,brasileiro-a,2003,17,09-07,Goias,Vitória,1,1,EMPATE,24.0,14.0,0.4,0.27,0.43,0.17
5991,brasileiro-a,2003,17,09-07,Internacional,Vasco,2,1,MANDANTE,4.0,19.0,0.47,0.33,0.47,0.4
5992,brasileiro-a,2003,17,09-07,Paysandu,Figueirense,1,0,MANDANTE,20.0,18.0,0.53,0.47,0.57,0.27
5993,brasileiro-a,2003,17,09-07,Sao Caetano,Atlético-PR,0,0,EMPATE,8.0,16.0,0.4,0.67,0.43,0.6
5994,brasileiro-a,2003,17,09-07,Corinthians,Santos,1,1,EMPATE,10.0,1.0,0.8,0.27,0.73,0.57
5995,brasileiro-a,2003,16,06-07,Fluminense,Bahia,1,0,MANDANTE,11.0,18.0,0.53,0.4,0.5,0.47
5996,brasileiro-a,2003,16,06-07,Santos,Coritiba,3,1,MANDANTE,1.0,4.0,0.87,0.8,0.77,0.73
5997,brasileiro-a,2003,16,06-07,Atlético-MG,Paysandu,3,2,MANDANTE,5.0,21.0,0.47,0.47,0.37,0.37
5998,brasileiro-a,2003,16,06-07,Atlético-PR,Corinthians,3,1,MANDANTE,17.0,9.0,0.47,0.2,0.6,0.43
5999,brasileiro-a,2003,16,06-07,Fortaleza,Criciúma,0,1,VISITANTE,23.0,8.0,0.6,0.27,0.43,0.23
6000,brasileiro-a,2003,16,06-07,Grêmio,Flamengo,2,0,MANDANTE,20.0,16.0,0.47,0.27,0.43,0.23
6001,brasileiro-a,2003,16,06-07,Guarani,Goias,3,2,MANDANTE,12.0,24.0,0.27,0.2,0.27,0.4
6002,brasileiro-a,2003,16,06-07,Juventude,Internacional,1,1,EMPATE,22.0,6.0,0.47,0.47,0.47,0.3
6003,brasileiro-a,2003,16,06-07,Vitória,Ponte Preta,1,4,VISITANTE,13.0,19.0,0.2,0.4,0.33,0.43
6004,brasileiro-a,2003,16,05-07,Figueirense,Cruzeiro,1,0,MANDANTE,14.0,2.0,0.67,0.53,0.6,0.5
6005,brasileiro-a,2003,16,05-07,São Paulo,Sao Caetano,1,1,EMPATE,3.0,7.0,0.67,0.67,0.57,0.67
6006,brasileiro-a,2003,16,05-07,Vasco,Paraná,1,4,VISITANTE,15.0,10.0,0.27,0.53,0.37,0.57
6007,brasileiro-a,2003,15,29-06,Cruzeiro,Internacional,3,2,MANDANTE,1.0,5.0,0.47,0.47,0.57,0.6
6008,brasileiro-a,2003,15,29-06,Paraná,Atlético-MG,1,1,EMPATE,13.0,6.0,0.6,0.27,0.43,0.37
6009,brasileiro-a,2003,15,29-06,Corinthians,Fluminense,1,0,MANDANTE,8.0,14.0,0.4,0.47,0.5,0.5
6010,brasileiro-a,2003,15,29-06,Criciúma,Paysandu,2,0,MANDANTE,9.0,19.0,0.47,0.6,0.4,0.43
6011,brasileiro-a,2003,15,29-06,Guarani,São Paulo,0,1,VISITANTE,16.0,3.0,0.67,0.4,0.67,0.4
6012,brasileiro-a,2003,15,29-06,Vitória,Atlético-PR,1,0,MANDANTE,10.0,18.0,0.4,0.4,0.43,0.37
6013,brasileiro-a,2003,15,28-06,Flamengo,Figueirense,0,2,VISITANTE,12.0,17.0,0.53,0.47,0.4,0.43
6014,brasileiro-a,2003,15,28-06,Coritiba,Sao Caetano,2,0,MANDANTE,4.0,7.0,0.73,0.87,0.6,0.77
6015,brasileiro-a,2003,15,28-06,Fortaleza,Vasco,0,1,VISITANTE,23.0,11.0,0.53,0.27,0.47,0.33
6016,brasileiro-a,2003,15,28-06,Grêmio,Juventude,1,4,VISITANTE,21.0,22.0,0.27,0.27,0.23,0.27
6017,brasileiro-a,2003,15,28-06,Santos,Bahia,4,0,MANDANTE,2.0,15.0,0.53,0.8,0.5,0.73
6018,brasileiro-a,2003,14,22-06,Fluminense,Guarani,5,2,MANDANTE,10.0,13.0,0.47,0.4,0.4,0.5
6019,brasileiro-a,2003,14,22-06,Figueirense,Fortaleza,2,2,EMPATE,20.0,22.0,0.4,0.47,0.3,0.4
6020,brasileiro-a,2003,14,22-06,Juventude,Cruzeiro,0,1,VISITANTE,23.0,1.0,0.33,0.33,0.6,0.23
6021,brasileiro-a,2003,14,22-06,Paysandu,Flamengo,2,2,EMPATE,18.0,8.0,0.47,0.4,0.43,0.47
6022,brasileiro-a,2003,14,22-06,Ponte Preta,Corinthians,3,3,EMPATE,21.0,9.0,0.47,0.27,0.5,0.33
6023,brasileiro-a,2003,14,22-06,Sao Caetano,Vitória,2,1,MANDANTE,6.0,14.0,0.47,0.73,0.37,0.53
6024,brasileiro-a,2003,14,21-06,São Paulo,Goias,1,0,MANDANTE,3.0,24.0,0.2,0.67,0.23,0.67
6025,brasileiro-a,2003,14,21-06,Atlético-MG,Grêmio,3,2,MANDANTE,7.0,19.0,0.27,0.4,0.37,0.43
6026,brasileiro-a,2003,14,21-06,Internacional,Paraná,2,1,MANDANTE,5.0,12.0,0.27,0.33,0.47,0.47
6027,brasileiro-a,2003,14,21-06,Vasco,Criciúma,2,0,MANDANTE,16.0,15.0,0.67,0.4,0.47,0.4
6028,brasileiro-a,2003,14,19-06,Bahia,Coritiba,2,2,EMPATE,11.0,4.0,0.87,0.67,0.73,0.57
6029,brasileiro-a,2003,12,18-06,Flamengo,Cruzeiro,3,0,MANDANTE,12.0,1.0,0.67,0.33,0.77,0.43
6030,brasileiro-a,2003,13,15-06,Cruzeiro,Atlético-MG,0,0,EMPATE,1.0,7.0,0.4,0.47,0.5,0.67
6031,brasileiro-a,2003,13,15-06,Vasco,Flamengo,1,2,VISITANTE,19.0,8.0,0.33,0.47,0.43,0.4
6032,brasileiro-a,2003,13,15-06,Bahia,Vitória,2,1,MANDANTE,12.0,14.0,0.67,0.53,0.47,0.47
6033,brasileiro-a,2003,13,15-06,Corinthians,São Paulo,1,2,VISITANTE,9.0,4.0,0.53,0.67,0.6,0.6
6034,brasileiro-a,2003,13,15-06,Criciúma,Figueirense,1,0,MANDANTE,13.0,20.0,0.67,0.47,0.4,0.4
6035,brasileiro-a,2003,13,15-06,Fortaleza,Paysandu,1,2,VISITANTE,22.0,18.0,0.27,0.4,0.37,0.33
6036,brasileiro-a,2003,13,15-06,Grêmio,Internacional,0,0,EMPATE,17.0,5.0,0.27,0.4,0.53,0.37
6037,brasileiro-a,2003,13,15-06,Paraná,Juventude,1,2,VISITANTE,11.0,23.0,0.13,0.47,0.23,0.47
6038,brasileiro-a,2003,13,15-06,Santos,Sao Caetano,0,1,VISITANTE,2.0,6.0,0.53,0.67,0.47,0.73
6039,brasileiro-a,2003,13,14-06,Coritiba,Atlético-PR,2,0,MANDANTE,3.0,15.0,0.67,0.67,0.47,0.63
6040,brasileiro-a,2003,13,14-06,Fluminense,Goias,2,3,VISITANTE,16.0,24.0,0.07,0.47,0.17,0.5
6041,brasileiro-a,2003,13,14-06,Ponte Preta,Guarani,0,2,VISITANTE,21.0,10.0,0.47,0.27,0.4,0.33
6042,brasileiro-a,2003,12,08-06,Criciúma,Internacional,1,0,MANDANTE,16.0,4.0,0.47,0.27,0.63,0.3
6043,brasileiro-a,2003,12,08-06,São Paulo,Bahia,2,2,EMPATE,7.0,15.0,0.67,0.67,0.43,0.57
6044,brasileiro-a,2003,12,08-06,Atlético-PR,Ponte Preta,4,2,MANDANTE,11.0,20.0,0.47,0.47,0.43,0.37
6045,brasileiro-a,2003,12,08-06,Goias,Coritiba,1,2,VISITANTE,24.0,3.0,0.67,0.07,0.53,0.17
6046,brasileiro-a,2003,12,08-06,Juventude,Vasco,0,0,EMPATE,23.0,17.0,0.47,0.13,0.47,0.2
6047,brasileiro-a,2003,12,08-06,Paysandu,Paraná,3,0,MANDANTE,21.0,8.0,0.47,0.07,0.57,0.27
6048,brasileiro-a,2003,12,08-06,Sao Caetano,Corinthians,1,0,MANDANTE,10.0,5.0,0.87,0.53,0.63,0.47
6049,brasileiro-a,2003,12,07-06,Atlético-MG,Figueirense,1,1,EMPATE,6.0,19.0,0.6,0.33,0.4,0.5
6050,brasileiro-a,2003,12,07-06,Grêmio,Fortaleza,3,1,MANDANTE,18.0,22.0,0.4,0.2,0.37,0.37
6051,brasileiro-a,2003,12,07-06,Guarani,Santos,1,2,VISITANTE,14.0,2.0,0.67,0.53,0.67,0.4
6052,brasileiro-a,2003,12,07-06,Vitória,Fluminense,2,1,MANDANTE,9.0,13.0,0.53,0.47,0.53,0.47
6053,brasileiro-a,2003,11,01-06,Corinthians,Vitória,4,0,MANDANTE,4.0,11.0,0.47,0.73,0.52,0.59
6054,brasileiro-a,2003,11,01-06,Vasco,Atlético-MG,2,2,EMPATE,15.0,6.0,0.27,0.6,0.52,0.48
6055,brasileiro-a,2003,11,01-06,Bahia,Goias,2,1,MANDANTE,14.0,24.0,0.27,0.47,0.19,0.37
6056,brasileiro-a,2003,11,01-06,Figueirense,Grêmio,2,1,MANDANTE,18.0,21.0,0.2,0.47,0.41,0.33
6057,brasileiro-a,2003,11,01-06,Fortaleza,Juventude,3,1,MANDANTE,19.0,23.0,0.13,0.2,0.22,0.3
6058,brasileiro-a,2003,11,01-06,Paraná,Flamengo,6,2,MANDANTE,5.0,17.0,0.4,0.47,0.48,0.52
6059,brasileiro-a,2003,11,01-06,Santos,São Paulo,3,2,MANDANTE,2.0,7.0,0.67,0.67,0.63,0.63
6060,brasileiro-a,2003,11,31-05,Internacional,Paysandu,2,1,MANDANTE,3.0,22.0,0.27,0.47,0.3,0.59
6061,brasileiro-a,2003,11,31-05,Coritiba,Guarani,3,2,MANDANTE,8.0,10.0,0.6,0.67,0.44,0.48
6062,brasileiro-a,2003,11,31-05,Cruzeiro,Criciúma,2,0,MANDANTE,1.0,20.0,0.27,0.53,0.33,0.74
6063,brasileiro-a,2003,11,31-05,Fluminense,Atlético-PR,2,1,MANDANTE,9.0,13.0,0.67,0.53,0.41,0.48
6064,brasileiro-a,2003,11,31-05,Ponte Preta,Sao Caetano,0,0,EMPATE,16.0,12.0,0.47,0.47,0.48,0.44
6065,brasileiro-a,2003,10,25-05,Santos,Internacional,2,1,MANDANTE,2.0,5.0,0.67,0.67,0.67,0.58
6066,brasileiro-a,2003,10,25-05,Vitória,Cruzeiro,2,1,MANDANTE,9.0,1.0,0.73,0.33,0.83,0.46
6067,brasileiro-a,2003,10,25-05,Atlético-PR,Flamengo,4,1,MANDANTE,10.0,13.0,0.4,0.47,0.54,0.33
6068,brasileiro-a,2003,10,25-05,Figueirense,Bahia,1,0,MANDANTE,20.0,19.0,0.47,0.27,0.42,0.25
6069,brasileiro-a,2003,10,25-05,Goias,Criciúma,0,2,VISITANTE,24.0,17.0,0.27,0.27,0.25,0.21
6070,brasileiro-a,2003,10,25-05,Grêmio,São Paulo,1,2,VISITANTE,18.0,3.0,0.67,0.27,0.58,0.46
6071,brasileiro-a,2003,10,25-05,Guarani,Fortaleza,2,1,MANDANTE,7.0,21.0,0.4,0.4,0.33,0.38
6072,brasileiro-a,2003,10,25-05,Paysandu,Coritiba,1,3,VISITANTE,22.0,11.0,0.67,0.33,0.42,0.33
6073,brasileiro-a,2003,10,24-05,Vasco,Ponte Preta,1,0,MANDANTE,14.0,15.0,0.53,0.4,0.5,0.42
6074,brasileiro-a,2003,10,24-05,Atlético-MG,Fluminense,3,0,MANDANTE,4.0,16.0,0.6,0.27,0.54,0.46
6075,brasileiro-a,2003,10,24-05,Corinthians,Juventude,3,0,MANDANTE,6.0,23.0,0.2,0.53,0.25,0.54
6076,brasileiro-a,2003,10,24-05,Paraná,Sao Caetano,1,1,EMPATE,8.0,12.0,0.47,0.47,0.5,0.54
6077,brasileiro-a,2003,9,18-05,Flamengo,Guarani,1,1,EMPATE,7.0,12.0,0.33,0.4,0.38,0.57
6078,brasileiro-a,2003,9,18-05,São Paulo,Paraná,2,0,MANDANTE,4.0,6.0,0.67,0.67,0.62,0.52
6079,brasileiro-a,2003,9,18-05,Bahia,Paysandu,2,0,MANDANTE,17.0,19.0,0.53,0.47,0.38,0.33
6080,brasileiro-a,2003,9,18-05,Coritiba,Vasco,1,1,EMPATE,15.0,18.0,0.4,0.6,0.43,0.43
6081,brasileiro-a,2003,9,18-05,Criciúma,Vitória,1,1,EMPATE,20.0,13.0,0.27,0.27,0.48,0.24
