,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado
323,brasileiro-a,2016,36,20-11,Santa Cruz,Atlético-MG,3,3,EMPATE
324,brasileiro-a,2016,36,20-11,Atlético-PR,Sport Recife,2,0,MANDANTE
325,brasileiro-a,2016,36,20-11,Cruzeiro,Santos,2,2,EMPATE
326,brasileiro-a,2016,36,20-11,Grêmio,América-MG,3,0,MANDANTE
327,brasileiro-a,2016,36,20-11,Palmeiras,Botafogo,1,0,MANDANTE
328,brasileiro-a,2016,36,20-11,Ponte Preta,Fluminense,1,0,MANDANTE
329,brasileiro-a,2016,36,20-11,Vitória,Figueirense,4,0,MANDANTE
330,brasileiro-a,2016,35,17-11,Atlético-MG,Palmeiras,1,1,EMPATE
331,brasileiro-a,2016,35,17-11,Internacional,Ponte Preta,1,1,EMPATE
332,brasileiro-a,2016,35,17-11,Santos,Vitória,3,2,MANDANTE
333,brasileiro-a,2016,35,17-11,São Paulo,Grêmio,1,1,EMPATE
334,brasileiro-a,2016,35,16-11,América-MG,Flamengo,0,1,VISITANTE
335,brasileiro-a,2016,35,16-11,Figueirense,Corinthians,1,1,EMPATE
336,brasileiro-a,2016,35,16-11,Sport Recife,Cruzeiro,0,1,VISITANTE
337,brasileiro-a,2016,35,16-11,Coritiba,Santa Cruz,1,0,MANDANTE
338,brasileiro-a,2016,35,16-11,Botafogo,Chapecoense,0,2,VISITANTE
339,brasileiro-a,2016,35,15-11,Fluminense,Atlético-PR,1,1,EMPATE
340,brasileiro-a,2016,34,07-11,Grêmio,Sport Recife,0,3,VISITANTE
341,brasileiro-a,2016,34,06-11,Chapecoense,Figueirense,1,0,MANDANTE
342,brasileiro-a,2016,34,06-11,Coritiba,Atlético-MG,2,0,MANDANTE
343,brasileiro-a,2016,34,06-11,Cruzeiro,Fluminense,4,2,MANDANTE
344,brasileiro-a,2016,34,06-11,Palmeiras,Internacional,1,0,MANDANTE
345,brasileiro-a,2016,34,06-11,Santa Cruz,América-MG,1,0,MANDANTE
346,brasileiro-a,2016,34,06-11,Vitória,Atlético-PR,3,2,MANDANTE
347,brasileiro-a,2016,34,06-11,Ponte Preta,Santos,1,2,VISITANTE
348,brasileiro-a,2016,34,05-11,São Paulo,Corinthians,4,0,MANDANTE
349,brasileiro-a,2016,34,05-11,Flamengo,Botafogo,0,0,EMPATE
350,brasileiro-a,2016,33,31-10,América-MG,São Paulo,1,0,MANDANTE
351,brasileiro-a,2016,33,29-10,Figueirense,Grêmio,0,0,EMPATE
352,brasileiro-a,2016,33,29-10,Santos,Palmeiras,1,0,MANDANTE
353,brasileiro-a,2016,33,29-10,Botafogo,Coritiba,0,0,EMPATE
354,brasileiro-a,2016,33,29-10,Internacional,Santa Cruz,1,1,EMPATE
355,brasileiro-a,2016,33,29-10,Atlético-MG,Flamengo,2,2,EMPATE
356,brasileiro-a,2016,33,29-10,Atlético-PR,Cruzeiro,1,0,MANDANTE
357,brasileiro-a,2016,33,29-10,Corinthians,Chapecoense,1,1,EMPATE
358,brasileiro-a,2016,33,28-10,Fluminense,Vitória,2,2,EMPATE
359,brasileiro-a,2016,33,27-10,Sport Recife,Ponte Preta,1,0,MANDANTE
360,brasileiro-a,2016,32,24-10,América-MG,Atlético-PR,1,0,MANDANTE
361,brasileiro-a,2016,32,23-10,Atlético-MG,Figueirense,3,0,MANDANTE
362,brasileiro-a,2016,32,23-10,Chapecoense,Santos,0,1,VISITANTE
363,brasileiro-a,2016,32,23-10,Coritiba,Fluminense,1,1,EMPATE
364,brasileiro-a,2016,32,23-10,Flamengo,Corinthians,2,2,EMPATE
365,brasileiro-a,2016,32,23-10,Grêmio,Internacional,0,0,EMPATE
366,brasileiro-a,2016,32,23-10,Palmeiras,Sport Recife,2,1,MANDANTE
367,brasileiro-a,2016,32,23-10,Vitória,Cruzeiro,0,1,VISITANTE
368,brasileiro-a,2016,32,22-10,São Paulo,Ponte Preta,2,0,MANDANTE
369,brasileiro-a,2016,32,19-10,Santa Cruz,Botafogo,0,1,VISITANTE
370,brasileiro-a,2016,31,17-10,Fluminense,São Paulo,1,2,VISITANTE
371,brasileiro-a,2016,31,16-10,Santos,Grêmio,1,1,EMPATE
372,brasileiro-a,2016,31,16-10,Sport Recife,Vitória,1,0,MANDANTE
373,brasileiro-a,2016,31,16-10,Corinthians,América-MG,2,0,MANDANTE
374,brasileiro-a,2016,31,16-10,Ponte Preta,Santa Cruz,3,0,MANDANTE
375,brasileiro-a,2016,31,16-10,Atlético-PR,Coritiba,2,0,MANDANTE
376,brasileiro-a,2016,31,16-10,Botafogo,Atlético-MG,3,2,MANDANTE
377,brasileiro-a,2016,31,16-10,Cruzeiro,Chapecoense,0,0,EMPATE
378,brasileiro-a,2016,31,16-10,Figueirense,Palmeiras,1,2,VISITANTE
379,brasileiro-a,2016,31,16-10,Internacional,Flamengo,2,1,MANDANTE
380,brasileiro-a,2016,30,13-10,Fluminense,Flamengo,1,2,VISITANTE
381,brasileiro-a,2016,30,13-10,Grêmio,Atlético-PR,1,0,MANDANTE
382,brasileiro-a,2016,30,13-10,São Paulo,Santos,0,1,VISITANTE
383,brasileiro-a,2016,30,13-10,Atlético-MG,América-MG,3,0,MANDANTE
384,brasileiro-a,2016,30,13-10,Palmeiras,Cruzeiro,0,0,EMPATE
385,brasileiro-a,2016,30,13-10,Ponte Preta,Vitória,2,0,MANDANTE
386,brasileiro-a,2016,30,12-10,Botafogo,Internacional,1,0,MANDANTE
387,brasileiro-a,2016,30,12-10,Santa Cruz,Corinthians,2,4,VISITANTE
388,brasileiro-a,2016,30,12-10,Coritiba,Figueirense,0,0,EMPATE
389,brasileiro-a,2016,30,12-10,Chapecoense,Sport Recife,3,0,MANDANTE
390,brasileiro-a,2016,29,09-10,América-MG,Palmeiras,0,2,VISITANTE
391,brasileiro-a,2016,29,09-10,Figueirense,Botafogo,0,1,VISITANTE
392,brasileiro-a,2016,29,09-10,Flamengo,Santa Cruz,3,0,MANDANTE
393,brasileiro-a,2016,29,08-10,Cruzeiro,Ponte Preta,2,0,MANDANTE
394,brasileiro-a,2016,29,06-10,Internacional,Coritiba,1,0,MANDANTE
395,brasileiro-a,2016,29,05-10,Sport Recife,São Paulo,1,1,EMPATE
396,brasileiro-a,2016,29,05-10,Corinthians,Atlético-MG,0,0,EMPATE
397,brasileiro-a,2016,29,05-10,Santos,Fluminense,2,1,MANDANTE
398,brasileiro-a,2016,29,05-10,Atlético-PR,Chapecoense,3,1,MANDANTE
399,brasileiro-a,2016,29,05-10,Vitória,Grêmio,0,1,VISITANTE
400,brasileiro-a,2016,28,03-10,Coritiba,América-MG,3,0,MANDANTE
401,brasileiro-a,2016,28,03-10,Santa Cruz,Palmeiras,2,3,VISITANTE
402,brasileiro-a,2016,28,01-10,Internacional,Figueirense,1,0,MANDANTE
403,brasileiro-a,2016,28,01-10,Cruzeiro,Grêmio,1,0,MANDANTE
404,brasileiro-a,2016,28,01-10,Botafogo,Corinthians,2,0,MANDANTE
405,brasileiro-a,2016,28,01-10,Ponte Preta,Atlético-MG,1,2,VISITANTE
406,brasileiro-a,2016,28,01-10,Chapecoense,Vitória,1,4,VISITANTE
407,brasileiro-a,2016,28,01-10,Santos,Atlético-PR,2,0,MANDANTE
408,brasileiro-a,2016,28,01-10,São Paulo,Flamengo,0,0,EMPATE
409,brasileiro-a,2016,28,01-10,Fluminense,Sport Recife,3,1,MANDANTE
410,brasileiro-a,2016,27,25-09,Atlético-MG,Internacional,3,1,MANDANTE
411,brasileiro-a,2016,27,25-09,Corinthians,Fluminense,0,1,VISITANTE
412,brasileiro-a,2016,27,25-09,Flamengo,Cruzeiro,2,1,MANDANTE
413,brasileiro-a,2016,27,25-09,Grêmio,Chapecoense,1,0,MANDANTE
414,brasileiro-a,2016,27,25-09,Vitória,São Paulo,2,0,MANDANTE
415,brasileiro-a,2016,27,25-09,Atlético-PR,Ponte Preta,3,0,MANDANTE
416,brasileiro-a,2016,27,25-09,Figueirense,Santa Cruz,3,1,MANDANTE
417,brasileiro-a,2016,27,24-09,América-MG,Botafogo,1,0,MANDANTE
418,brasileiro-a,2016,27,24-09,Sport Recife,Santos,1,0,MANDANTE
419,brasileiro-a,2016,27,24-09,Palmeiras,Coritiba,2,1,MANDANTE
420,brasileiro-a,2016,26,19-09,América-MG,Internacional,1,0,MANDANTE
421,brasileiro-a,2016,26,18-09,Santos,Santa Cruz,3,2,MANDANTE
422,brasileiro-a,2016,26,18-09,Vitória,Botafogo,0,1,VISITANTE
423,brasileiro-a,2016,26,18-09,Atlético-PR,São Paulo,1,0,MANDANTE
424,brasileiro-a,2016,26,18-09,Chapecoense,Ponte Preta,2,2,EMPATE
425,brasileiro-a,2016,26,18-09,Cruzeiro,Atlético-MG,1,1,EMPATE
426,brasileiro-a,2016,26,18-09,Grêmio,Fluminense,0,1,VISITANTE
427,brasileiro-a,2016,26,18-09,Sport Recife,Coritiba,0,1,VISITANTE
428,brasileiro-a,2016,26,18-09,Flamengo,Figueirense,2,0,MANDANTE
429,brasileiro-a,2016,26,17-09,Corinthians,Palmeiras,0,2,VISITANTE
430,brasileiro-a,2016,25,15-09,Internacional,Vitória,0,1,VISITANTE
431,brasileiro-a,2016,25,15-09,São Paulo,Cruzeiro,1,0,MANDANTE
432,brasileiro-a,2016,25,15-09,Atlético-MG,Sport Recife,1,0,MANDANTE
433,brasileiro-a,2016,25,15-09,Fluminense,Chapecoense,1,2,VISITANTE
434,brasileiro-a,2016,25,14-09,Coritiba,Corinthians,1,1,EMPATE
435,brasileiro-a,2016,25,14-09,Palmeiras,Flamengo,1,1,EMPATE
436,brasileiro-a,2016,25,14-09,Ponte Preta,Grêmio,3,0,MANDANTE
437,brasileiro-a,2016,25,14-09,Santa Cruz,Atlético-PR,1,0,MANDANTE
438,brasileiro-a,2016,25,14-09,Botafogo,Santos,0,1,VISITANTE
439,brasileiro-a,2016,25,14-09,Figueirense,América-MG,2,2,EMPATE
440,brasileiro-a,2016,24,12-09,Fluminense,Atlético-MG,4,2,MANDANTE
441,brasileiro-a,2016,24,11-09,Grêmio,Palmeiras,0,0,EMPATE
442,brasileiro-a,2016,24,11-09,Ponte Preta,América-MG,1,1,EMPATE
443,brasileiro-a,2016,24,11-09,Atlético-PR,Internacional,2,1,MANDANTE
444,brasileiro-a,2016,24,11-09,Cruzeiro,Botafogo,0,2,VISITANTE
445,brasileiro-a,2016,24,11-09,Santos,Corinthians,2,1,MANDANTE
446,brasileiro-a,2016,24,11-09,Sport Recife,Santa Cruz,5,3,MANDANTE
447,brasileiro-a,2016,24,11-09,Chapecoense,Coritiba,1,0,MANDANTE
448,brasileiro-a,2016,24,11-09,São Paulo,Figueirense,3,1,MANDANTE
449,brasileiro-a,2016,24,10-09,Vitória,Flamengo,1,2,VISITANTE
450,brasileiro-a,2016,23,08-09,América-MG,Cruzeiro,0,2,VISITANTE
451,brasileiro-a,2016,23,08-09,Internacional,Santos,2,1,MANDANTE
452,brasileiro-a,2016,23,08-09,Corinthians,Sport Recife,3,0,MANDANTE
453,brasileiro-a,2016,23,07-09,Coritiba,Grêmio,4,0,MANDANTE
454,brasileiro-a,2016,23,07-09,Flamengo,Ponte Preta,2,1,MANDANTE
455,brasileiro-a,2016,23,07-09,Palmeiras,São Paulo,2,1,MANDANTE
456,brasileiro-a,2016,23,07-09,Atlético-MG,Vitória,2,1,MANDANTE
457,brasileiro-a,2016,23,07-09,Botafogo,Fluminense,1,0,MANDANTE
458,brasileiro-a,2016,23,07-09,Figueirense,Atlético-PR,1,0,MANDANTE
459,brasileiro-a,2016,23,07-09,Santa Cruz,Chapecoense,2,2,EMPATE
460,brasileiro-a,2016,19,04-09,Botafogo,Grêmio,2,1,MANDANTE
461,brasileiro-a,2016,18,03-09,Fluminense,Figueirense,3,2,MANDANTE
462,brasileiro-a,2016,22,29-08,Atlético-PR,Botafogo,1,0,MANDANTE
463,brasileiro-a,2016,22,28-08,Sport Recife,Internacional,1,1,EMPATE
464,brasileiro-a,2016,22,28-08,Vitória,América-MG,2,1,MANDANTE
465,brasileiro-a,2016,22,28-08,Chapecoense,Flamengo,1,3,VISITANTE
466,brasileiro-a,2016,22,28-08,Fluminense,Palmeiras,0,2,VISITANTE
467,brasileiro-a,2016,22,28-08,Grêmio,Atlético-MG,1,1,EMPATE
468,brasileiro-a,2016,22,28-08,São Paulo,Coritiba,0,0,EMPATE
469,brasileiro-a,2016,22,28-08,Cruzeiro,Santa Cruz,2,0,MANDANTE
470,brasileiro-a,2016,22,28-08,Santos,Figueirense,0,1,VISITANTE
471,brasileiro-a,2016,22,27-08,Ponte Preta,Corinthians,2,0,MANDANTE
472,brasileiro-a,2016,21,22-08,Corinthians,Vitória,2,1,MANDANTE
473,brasileiro-a,2016,21,21-08,Figueirense,Cruzeiro,1,2,VISITANTE
474,brasileiro-a,2016,21,21-08,Coritiba,Santos,2,1,MANDANTE
475,brasileiro-a,2016,21,21-08,Internacional,São Paulo,1,1,EMPATE
476,brasileiro-a,2016,21,21-08,Palmeiras,Ponte Preta,2,2,EMPATE
477,brasileiro-a,2016,21,21-08,Santa Cruz,Fluminense,0,1,VISITANTE
478,brasileiro-a,2016,21,21-08,Atlético-MG,Atlético-PR,1,0,MANDANTE
479,brasileiro-a,2016,21,21-08,Flamengo,Grêmio,2,1,MANDANTE
480,brasileiro-a,2016,21,20-08,Botafogo,Sport Recife,3,0,MANDANTE
481,brasileiro-a,2016,21,19-08,América-MG,Chapecoense,1,2,VISITANTE
482,brasileiro-a,2016,20,15-08,Chapecoense,Internacional,1,0,MANDANTE
483,brasileiro-a,2016,20,14-08,Atlético-PR,Palmeiras,0,1,VISITANTE
484,brasileiro-a,2016,20,14-08,São Paulo,Botafogo,0,1,VISITANTE
485,brasileiro-a,2016,20,14-08,Cruzeiro,Coritiba,2,2,EMPATE
486,brasileiro-a,2016,20,14-08,Santos,Atlético-MG,3,0,MANDANTE
487,brasileiro-a,2016,20,14-08,Vitória,Santa Cruz,2,2,EMPATE
488,brasileiro-a,2016,20,14-08,Fluminense,América-MG,1,0,MANDANTE
489,brasileiro-a,2016,20,14-08,Grêmio,Corinthians,3,0,MANDANTE
490,brasileiro-a,2016,20,13-08,Ponte Preta,Figueirense,2,0,MANDANTE
491,brasileiro-a,2016,20,13-08,Sport Recife,Flamengo,1,0,MANDANTE
492,brasileiro-a,2016,19,08-08,Corinthians,Cruzeiro,1,1,EMPATE
493,brasileiro-a,2016,19,08-08,Atlético-MG,Chapecoense,3,1,MANDANTE
494,brasileiro-a,2016,19,07-08,Figueirense,Sport Recife,1,1,EMPATE
495,brasileiro-a,2016,19,07-08,Internacional,Fluminense,2,2,EMPATE
496,brasileiro-a,2016,19,07-08,Santa Cruz,São Paulo,1,2,VISITANTE
497,brasileiro-a,2016,19,07-08,Coritiba,Ponte Preta,3,1,MANDANTE
498,brasileiro-a,2016,19,07-08,Palmeiras,Vitória,2,1,MANDANTE
499,brasileiro-a,2016,19,07-08,América-MG,Santos,1,0,MANDANTE
500,brasileiro-a,2016,19,06-08,Flamengo,Atlético-PR,1,0,MANDANTE
501,brasileiro-a,2016,18,04-08,Chapecoense,Palmeiras,1,1,EMPATE
502,brasileiro-a,2016,18,04-08,Cruzeiro,Internacional,4,2,MANDANTE
503,brasileiro-a,2016,18,04-08,Grêmio,Santa Cruz,0,0,EMPATE
504,brasileiro-a,2016,18,04-08,São Paulo,Atlético-MG,1,2,VISITANTE
505,brasileiro-a,2016,18,04-08,Ponte Preta,Botafogo,2,0,MANDANTE
506,brasileiro-a,2016,18,03-08,Atlético-PR,Corinthians,2,0,MANDANTE
507,brasileiro-a,2016,18,03-08,Santos,Flamengo,0,0,EMPATE
508,brasileiro-a,2016,18,03-08,Sport Recife,América-MG,1,1,EMPATE
509,brasileiro-a,2016,18,03-08,Vitória,Coritiba,3,1,MANDANTE
510,brasileiro-a,2016,17,31-07,América-MG,Grêmio,0,0,EMPATE
511,brasileiro-a,2016,17,31-07,Botafogo,Palmeiras,3,1,MANDANTE
512,brasileiro-a,2016,17,31-07,Coritiba,Flamengo,0,2,VISITANTE
513,brasileiro-a,2016,17,31-07,Internacional,Corinthians,0,1,VISITANTE
514,brasileiro-a,2016,17,31-07,Santos,Cruzeiro,2,0,MANDANTE
515,brasileiro-a,2016,17,31-07,Fluminense,Ponte Preta,3,0,MANDANTE
516,brasileiro-a,2016,17,31-07,São Paulo,Chapecoense,2,2,EMPATE
517,brasileiro-a,2016,17,30-07,Atlético-MG,Santa Cruz,3,0,MANDANTE
518,brasileiro-a,2016,17,30-07,Figueirense,Vitória,1,0,MANDANTE
519,brasileiro-a,2016,17,30-07,Sport Recife,Atlético-PR,2,0,MANDANTE
520,brasileiro-a,2016,16,25-07,Flamengo,América-MG,2,1,MANDANTE
521,brasileiro-a,2016,16,24-07,Vitória,Santos,2,3,VISITANTE
522,brasileiro-a,2016,16,24-07,Atlético-PR,Fluminense,1,0,MANDANTE
523,brasileiro-a,2016,16,24-07,Chapecoense,Botafogo,2,1,MANDANTE
524,brasileiro-a,2016,16,24-07,Cruzeiro,Sport Recife,1,2,VISITANTE
525,brasileiro-a,2016,16,24-07,Grêmio,São Paulo,1,0,MANDANTE
526,brasileiro-a,2016,16,24-07,Palmeiras,Atlético-MG,0,1,VISITANTE
527,brasileiro-a,2016,16,24-07,Ponte Preta,Internacional,2,2,EMPATE
528,brasileiro-a,2016,16,23-07,Santa Cruz,Coritiba,0,1,VISITANTE
529,brasileiro-a,2016,16,23-07,Corinthians,Figueirense,1,1,EMPATE
530,brasileiro-a,2016,15,18-07,Atlético-MG,Coritiba,2,1,MANDANTE
531,brasileiro-a,2016,15,17-07,Sport Recife,Grêmio,4,2,MANDANTE
532,brasileiro-a,2016,15,17-07,Atlético-PR,Vitória,1,1,EMPATE
533,brasileiro-a,2016,15,17-07,Corinthians,São Paulo,1,1,EMPATE
534,brasileiro-a,2016,15,17-07,Figueirense,Chapecoense,1,1,EMPATE
535,brasileiro-a,2016,15,17-07,Fluminense,Cruzeiro,2,0,MANDANTE
536,brasileiro-a,2016,15,17-07,Internacional,Palmeiras,0,1,VISITANTE
537,brasileiro-a,2016,15,17-07,América-MG,Santa Cruz,0,3,VISITANTE
538,brasileiro-a,2016,15,16-07,Santos,Ponte Preta,3,1,MANDANTE
539,brasileiro-a,2016,15,16-07,Botafogo,Flamengo,3,3,EMPATE
540,brasileiro-a,2016,14,12-07,Palmeiras,Santos,1,1,EMPATE
541,brasileiro-a,2016,14,11-07,Cruzeiro,Atlético-PR,0,3,VISITANTE
542,brasileiro-a,2016,14,10-07,Vitória,Fluminense,0,0,EMPATE
543,brasileiro-a,2016,14,10-07,Santa Cruz,Internacional,1,0,MANDANTE
544,brasileiro-a,2016,14,10-07,São Paulo,América-MG,3,0,MANDANTE
545,brasileiro-a,2016,14,10-07,Flamengo,Atlético-MG,2,0,MANDANTE
546,brasileiro-a,2016,14,10-07,Grêmio,Figueirense,2,1,MANDANTE
547,brasileiro-a,2016,14,09-07,Ponte Preta,Sport Recife,2,1,MANDANTE
548,brasileiro-a,2016,14,09-07,Chapecoense,Corinthians,0,2,VISITANTE
549,brasileiro-a,2016,14,09-07,Coritiba,Botafogo,0,0,EMPATE
550,brasileiro-a,2016,13,04-07,Sport Recife,Palmeiras,1,3,VISITANTE
551,brasileiro-a,2016,13,03-07,Figueirense,Atlético-MG,1,1,EMPATE
552,brasileiro-a,2016,13,03-07,Botafogo,Santa Cruz,2,1,MANDANTE
553,brasileiro-a,2016,13,03-07,Corinthians,Flamengo,4,0,MANDANTE
554,brasileiro-a,2016,13,03-07,Ponte Preta,São Paulo,1,0,MANDANTE
555,brasileiro-a,2016,13,03-07,Santos,Chapecoense,3,0,MANDANTE
556,brasileiro-a,2016,13,03-07,Cruzeiro,Vitória,2,2,EMPATE
557,brasileiro-a,2016,13,03-07,Internacional,Grêmio,0,1,VISITANTE
558,brasileiro-a,2016,13,02-07,Atlético-PR,América-MG,1,0,MANDANTE
559,brasileiro-a,2016,13,02-07,Fluminense,Coritiba,0,0,EMPATE
560,brasileiro-a,2016,12,30-06,Atlético-MG,Botafogo,5,3,MANDANTE
561,brasileiro-a,2016,12,30-06,Palmeiras,Figueirense,4,0,MANDANTE
562,brasileiro-a,2016,12,30-06,Santa Cruz,Ponte Preta,0,3,VISITANTE
563,brasileiro-a,2016,12,29-06,América-MG,Corinthians,0,2,VISITANTE
564,brasileiro-a,2016,12,29-06,São Paulo,Fluminense,2,1,MANDANTE
565,brasileiro-a,2016,12,29-06,Chapecoense,Cruzeiro,3,2,MANDANTE
566,brasileiro-a,2016,12,29-06,Coritiba,Atlético-PR,1,0,MANDANTE
567,brasileiro-a,2016,12,29-06,Flamengo,Internacional,1,0,MANDANTE
568,brasileiro-a,2016,12,29-06,Grêmio,Santos,3,2,MANDANTE
569,brasileiro-a,2016,12,29-06,Vitória,Sport Recife,3,2,MANDANTE
570,brasileiro-a,2016,11,26-06,Figueirense,Coritiba,0,0,EMPATE
571,brasileiro-a,2016,11,26-06,Sport Recife,Chapecoense,5,1,MANDANTE
572,brasileiro-a,2016,11,26-06,Atlético-PR,Grêmio,2,0,MANDANTE
573,brasileiro-a,2016,11,26-06,Flamengo,Fluminense,1,2,VISITANTE
574,brasileiro-a,2016,11,26-06,Internacional,Botafogo,2,3,VISITANTE
575,brasileiro-a,2016,11,26-06,Santos,São Paulo,3,0,MANDANTE
576,brasileiro-a,2016,11,26-06,Vitória,Ponte Preta,1,1,EMPATE
577,brasileiro-a,2016,11,26-06,América-MG,Atlético-MG,0,1,VISITANTE
578,brasileiro-a,2016,11,25-06,Corinthians,Santa Cruz,2,1,MANDANTE
579,brasileiro-a,2016,11,25-06,Cruzeiro,Palmeiras,2,1,MANDANTE
580,brasileiro-a,2016,10,23-06,Coritiba,Internacional,1,1,EMPATE
581,brasileiro-a,2016,10,23-06,São Paulo,Sport Recife,0,0,EMPATE
582,brasileiro-a,2016,10,23-06,Grêmio,Vitória,1,2,VISITANTE
583,brasileiro-a,2016,10,23-06,Chapecoense,Atlético-PR,0,0,EMPATE
584,brasileiro-a,2016,10,22-06,Atlético-MG,Corinthians,2,1,MANDANTE
585,brasileiro-a,2016,10,22-06,Fluminense,Santos,2,4,VISITANTE
586,brasileiro-a,2016,10,22-06,Botafogo,Figueirense,0,0,EMPATE
587,brasileiro-a,2016,10,22-06,Santa Cruz,Flamengo,0,1,VISITANTE
588,brasileiro-a,2016,10,22-06,Ponte Preta,Cruzeiro,0,4,VISITANTE
589,brasileiro-a,2016,10,21-06,Palmeiras,América-MG,2,0,MANDANTE
590,brasileiro-a,2016,9,19-06,Grêmio,Cruzeiro,2,0,MANDANTE
591,brasileiro-a,2016,9,19-06,Corinthians,Botafogo,3,1,MANDANTE
592,brasileiro-a,2016,9,19-06,Figueirense,Internacional,3,2,MANDANTE
593,brasileiro-a,2016,9,19-06,Flamengo,São Paulo,2,2,EMPATE
594,brasileiro-a,2016,9,19-06,Sport Recife,Fluminense,2,1,MANDANTE
595,brasileiro-a,2016,9,19-06,Atlético-MG,Ponte Preta,3,0,MANDANTE
596,brasileiro-a,2016,9,19-06,Vitória,Chapecoense,1,2,VISITANTE
597,brasileiro-a,2016,9,18-06,América-MG,Coritiba,2,1,MANDANTE
598,brasileiro-a,2016,9,18-06,Atlético-PR,Santos,1,0,MANDANTE
599,brasileiro-a,2016,9,18-06,Palmeiras,Santa Cruz,3,1,MANDANTE
600,brasileiro-a,2016,8,16-06,Fluminense,Corinthians,1,0,MANDANTE
601,brasileiro-a,2016,8,16-06,Internacional,Atlético-MG,2,0,MANDANTE
602,brasileiro-a,2016,8,15-06,Coritiba,Palmeiras,2,2,EMPATE
603,brasileiro-a,2016,8,15-06,Cruzeiro,Flamengo,0,1,VISITANTE
604,brasileiro-a,2016,8,15-06,Botafogo,América-MG,3,1,MANDANTE
605,brasileiro-a,2016,8,15-06,Santa Cruz,Figueirense,1,0,MANDANTE
606,brasileiro-a,2016,8,15-06,Santos,Sport Recife,2,0,MANDANTE
607,brasileiro-a,2016,8,15-06,Chapecoense,Grêmio,3,3,EMPATE
608,brasileiro-a,2016,8,15-06,Ponte Preta,Atlético-PR,3,2,MANDANTE
609,brasileiro-a,2016,8,15-06,São Paulo,Vitória,2,0,MANDANTE
610,brasileiro-a,2016,7,12-06,Santa Cruz,Santos,0,2,VISITANTE
611,brasileiro-a,2016,7,12-06,Atlético-MG,Cruzeiro,2,3,VISITANTE
612,brasileiro-a,2016,7,12-06,Figueirense,Flamengo,1,0,MANDANTE
613,brasileiro-a,2016,7,12-06,Palmeiras,Corinthians,1,0,MANDANTE
614,brasileiro-a,2016,7,12-06,Botafogo,Vitória,1,1,EMPATE
615,brasileiro-a,2016,7,12-06,Coritiba,Sport Recife,3,2,MANDANTE
616,brasileiro-a,2016,7,11-06,São Paulo,Atlético-PR,1,2,VISITANTE
617,brasileiro-a,2016,7,11-06,Fluminense,Grêmio,1,1,EMPATE
618,brasileiro-a,2016,7,11-06,Internacional,América-MG,3,1,MANDANTE
619,brasileiro-a,2016,7,11-06,Ponte Preta,Chapecoense,2,1,MANDANTE
620,brasileiro-a,2016,6,05-06,Cruzeiro,São Paulo,0,1,VISITANTE
621,brasileiro-a,2016,6,05-06,Flamengo,Palmeiras,1,2,VISITANTE
622,brasileiro-a,2016,6,05-06,Grêmio,Ponte Preta,1,0,MANDANTE
623,brasileiro-a,2016,6,05-06,Sport Recife,Atlético-MG,4,4,EMPATE
624,brasileiro-a,2016,6,05-06,Vitória,Internacional,1,0,MANDANTE
625,brasileiro-a,2016,6,05-06,América-MG,Figueirense,1,0,MANDANTE
626,brasileiro-a,2016,6,05-06,Santos,Botafogo,3,0,MANDANTE
627,brasileiro-a,2016,6,04-06,Chapecoense,Fluminense,0,0,EMPATE
628,brasileiro-a,2016,6,04-06,Corinthians,Coritiba,2,1,MANDANTE
629,brasileiro-a,2016,6,04-06,Atlético-PR,Santa Cruz,1,0,MANDANTE
630,brasileiro-a,2016,5,02-06,Flamengo,Vitória,1,0,MANDANTE
631,brasileiro-a,2016,5,02-06,Palmeiras,Grêmio,4,3,MANDANTE
632,brasileiro-a,2016,5,02-06,América-MG,Ponte Preta,1,2,VISITANTE
633,brasileiro-a,2016,5,01-06,Atlético-MG,Fluminense,1,1,EMPATE
634,brasileiro-a,2016,5,01-06,Botafogo,Cruzeiro,0,1,VISITANTE
635,brasileiro-a,2016,5,01-06,Figueirense,São Paulo,1,0,MANDANTE
636,brasileiro-a,2016,5,01-06,Corinthians,Santos,1,0,MANDANTE
637,brasileiro-a,2016,5,01-06,Coritiba,Chapecoense,3,4,VISITANTE
638,brasileiro-a,2016,5,01-06,Santa Cruz,Sport Recife,0,1,VISITANTE
639,brasileiro-a,2016,5,01-06,Internacional,Atlético-PR,1,0,MANDANTE
640,brasileiro-a,2016,4,29-05,Grêmio,Coritiba,2,0,MANDANTE
641,brasileiro-a,2016,4,29-05,Santos,Internacional,0,1,VISITANTE
642,brasileiro-a,2016,4,29-05,Fluminense,Botafogo,1,0,MANDANTE
643,brasileiro-a,2016,4,29-05,São Paulo,Palmeiras,1,0,MANDANTE
644,brasileiro-a,2016,4,29-05,Vitória,Atlético-MG,1,1,EMPATE
645,brasileiro-a,2016,4,29-05,Ponte Preta,Flamengo,1,2,VISITANTE
646,brasileiro-a,2016,4,29-05,Sport Recife,Corinthians,0,2,VISITANTE
647,brasileiro-a,2016,4,28-05,Chapecoense,Santa Cruz,1,1,EMPATE
648,brasileiro-a,2016,4,28-05,Atlético-PR,Figueirense,2,1,MANDANTE
649,brasileiro-a,2016,4,28-05,Cruzeiro,América-MG,1,1,EMPATE
