,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado
3066,brasileiro-a,2010,6,02-06,Barueri,Atlético-GO,1,0,MANDANTE
3067,brasileiro-a,2010,6,02-06,Fluminense,Vitória,2,1,MANDANTE
3068,brasileiro-a,2010,5,30-05,Atlético-GO,Goias,1,3,VISITANTE
3069,brasileiro-a,2010,5,30-05,Botafogo,Vasco,1,1,EMPATE
3070,brasileiro-a,2010,5,30-05,Ceará,Cruzeiro,1,0,MANDANTE
3071,brasileiro-a,2010,5,30-05,Atlético-MG,Fluminense,1,3,VISITANTE
3072,brasileiro-a,2010,5,30-05,Corinthians,Santos,4,2,MANDANTE
3073,brasileiro-a,2010,5,30-05,Guarani,São Paulo,0,0,EMPATE
3074,brasileiro-a,2010,5,30-05,Internacional,Atlético-PR,4,1,MANDANTE
3075,brasileiro-a,2010,5,29-05,Avaí,Vitória,0,0,EMPATE
3076,brasileiro-a,2010,5,29-05,Flamengo,Grêmio,1,1,EMPATE
3077,brasileiro-a,2010,5,29-05,Palmeiras,Barueri,0,0,EMPATE
3078,brasileiro-a,2010,4,27-05,Atlético-PR,Atlético-GO,2,1,MANDANTE
3079,brasileiro-a,2010,4,27-05,Goias,Ceará,0,0,EMPATE
3080,brasileiro-a,2010,4,27-05,Vasco,Internacional,3,2,MANDANTE
3081,brasileiro-a,2010,4,26-05,Barueri,Corinthians,2,2,EMPATE
3082,brasileiro-a,2010,4,26-05,Cruzeiro,Botafogo,1,0,MANDANTE
3083,brasileiro-a,2010,4,26-05,Santos,Guarani,3,1,MANDANTE
3084,brasileiro-a,2010,4,26-05,São Paulo,Palmeiras,1,0,MANDANTE
3085,brasileiro-a,2010,4,26-05,Fluminense,Flamengo,2,1,MANDANTE
3086,brasileiro-a,2010,4,26-05,Grêmio,Avaí,3,0,MANDANTE
3087,brasileiro-a,2010,4,26-05,Vitória,Atlético-MG,4,3,MANDANTE
3088,brasileiro-a,2010,3,23-05,Avaí,Vasco,2,0,MANDANTE
3089,brasileiro-a,2010,3,23-05,Flamengo,Barueri,3,1,MANDANTE
3090,brasileiro-a,2010,3,23-05,Guarani,Cruzeiro,2,2,EMPATE
3091,brasileiro-a,2010,3,23-05,Atlético-MG,Atlético-PR,3,1,MANDANTE
3092,brasileiro-a,2010,3,23-05,Ceará,Vitória,1,0,MANDANTE
3093,brasileiro-a,2010,3,23-05,Corinthians,Fluminense,1,0,MANDANTE
3094,brasileiro-a,2010,3,23-05,Internacional,São Paulo,0,2,VISITANTE
3095,brasileiro-a,2010,3,22-05,Atlético-GO,Santos,1,2,VISITANTE
3096,brasileiro-a,2010,3,22-05,Palmeiras,Grêmio,4,2,MANDANTE
3097,brasileiro-a,2010,3,22-05,Botafogo,Goias,3,0,MANDANTE
3098,brasileiro-a,2010,2,16-05,Atlético-PR,Guarani,2,2,EMPATE
3099,brasileiro-a,2010,2,16-05,Cruzeiro,Avaí,2,2,EMPATE
3100,brasileiro-a,2010,2,16-05,Vasco,Palmeiras,0,0,EMPATE
3101,brasileiro-a,2010,2,16-05,Goias,Internacional,2,3,VISITANTE
3102,brasileiro-a,2010,2,16-05,Grêmio,Corinthians,1,2,VISITANTE
3103,brasileiro-a,2010,2,16-05,Santos,Ceará,1,1,EMPATE
3104,brasileiro-a,2010,2,16-05,São Paulo,Botafogo,1,2,VISITANTE
3105,brasileiro-a,2010,2,15-05,Barueri,Atlético-MG,4,0,MANDANTE
3106,brasileiro-a,2010,2,15-05,Fluminense,Atlético-GO,1,0,MANDANTE
3107,brasileiro-a,2010,2,15-05,Vitória,Flamengo,1,1,EMPATE
3108,brasileiro-a,2010,1,09-05,Avaí,Barueri,6,1,MANDANTE
3109,brasileiro-a,2010,1,09-05,Ceará,Fluminense,1,0,MANDANTE
3110,brasileiro-a,2010,1,09-05,Guarani,Goias,1,0,MANDANTE
3111,brasileiro-a,2010,1,09-05,Atlético-MG,Vasco,2,1,MANDANTE
3112,brasileiro-a,2010,1,09-05,Corinthians,Atlético-PR,2,1,MANDANTE
3113,brasileiro-a,2010,1,09-05,Flamengo,São Paulo,1,1,EMPATE
3114,brasileiro-a,2010,1,09-05,Internacional,Cruzeiro,1,2,VISITANTE
3115,brasileiro-a,2010,1,08-05,Atlético-GO,Grêmio,0,0,EMPATE
3116,brasileiro-a,2010,1,08-05,Botafogo,Santos,3,3,EMPATE
3117,brasileiro-a,2010,1,08-05,Palmeiras,Vitória,1,0,MANDANTE
3118,brasileiro-a,2009,38,06-12,Barueri,Atlético-PR,0,0,EMPATE
3119,brasileiro-a,2009,38,06-12,Botafogo,Palmeiras,2,1,MANDANTE
3120,brasileiro-a,2009,38,06-12,Coritiba,Fluminense,1,1,EMPATE
3121,brasileiro-a,2009,38,06-12,Flamengo,Grêmio,2,1,MANDANTE
3122,brasileiro-a,2009,38,06-12,Internacional,Santo Andre,4,1,MANDANTE
3123,brasileiro-a,2009,38,06-12,Santos,Cruzeiro,1,2,VISITANTE
3124,brasileiro-a,2009,38,06-12,São Paulo,Sport Recife,4,0,MANDANTE
3125,brasileiro-a,2009,38,06-12,Vitória,Goias,2,2,EMPATE
3126,brasileiro-a,2009,38,05-12,Atlético-MG,Corinthians,0,3,VISITANTE
3127,brasileiro-a,2009,38,05-12,Náutico,Avaí,0,1,VISITANTE
3128,brasileiro-a,2009,37,29-11,Atlético-PR,Botafogo,2,0,MANDANTE
3129,brasileiro-a,2009,37,29-11,Avaí,Santos,2,2,EMPATE
3130,brasileiro-a,2009,37,29-11,Corinthians,Flamengo,0,2,VISITANTE
3131,brasileiro-a,2009,37,29-11,Cruzeiro,Coritiba,4,1,MANDANTE
3132,brasileiro-a,2009,37,29-11,Fluminense,Vitória,4,0,MANDANTE
3133,brasileiro-a,2009,37,29-11,Goias,São Paulo,4,2,MANDANTE
3134,brasileiro-a,2009,37,29-11,Grêmio,Barueri,4,2,MANDANTE
3135,brasileiro-a,2009,37,29-11,Palmeiras,Atlético-MG,3,1,MANDANTE
3136,brasileiro-a,2009,37,29-11,Santo Andre,Náutico,5,3,MANDANTE
3137,brasileiro-a,2009,37,29-11,Sport Recife,Internacional,1,2,VISITANTE
3138,brasileiro-a,2009,36,22-11,Atlético-MG,Internacional,0,1,VISITANTE
3139,brasileiro-a,2009,36,22-11,Flamengo,Goias,0,0,EMPATE
3140,brasileiro-a,2009,36,22-11,Vitória,Barueri,2,1,MANDANTE
3141,brasileiro-a,2009,36,22-11,Botafogo,São Paulo,3,2,MANDANTE
3142,brasileiro-a,2009,36,22-11,Santo Andre,Avaí,4,2,MANDANTE
3143,brasileiro-a,2009,36,22-11,Santos,Coritiba,4,0,MANDANTE
3144,brasileiro-a,2009,36,22-11,Sport Recife,Fluminense,0,3,VISITANTE
3145,brasileiro-a,2009,36,21-11,Atlético-PR,Cruzeiro,1,1,EMPATE
3146,brasileiro-a,2009,36,21-11,Corinthians,Náutico,2,3,VISITANTE
3147,brasileiro-a,2009,36,18-11,Grêmio,Palmeiras,2,0,MANDANTE
3148,brasileiro-a,2009,35,15-11,Fluminense,Atlético-PR,2,1,MANDANTE
3149,brasileiro-a,2009,35,15-11,Goias,Santo Andre,3,1,MANDANTE
3150,brasileiro-a,2009,35,15-11,Internacional,Santos,3,1,MANDANTE
3151,brasileiro-a,2009,35,15-11,Avaí,Corinthians,3,1,MANDANTE
3152,brasileiro-a,2009,35,15-11,Barueri,Botafogo,3,0,MANDANTE
3153,brasileiro-a,2009,35,15-11,Náutico,Flamengo,0,2,VISITANTE
3154,brasileiro-a,2009,35,14-11,Coritiba,Atlético-MG,2,1,MANDANTE
3155,brasileiro-a,2009,35,14-11,Cruzeiro,Grêmio,1,1,EMPATE
3156,brasileiro-a,2009,35,14-11,São Paulo,Vitória,2,0,MANDANTE
3157,brasileiro-a,2009,35,11-11,Palmeiras,Sport Recife,2,2,EMPATE
3158,brasileiro-a,2009,34,08-11,Atlético-PR,Goias,2,0,MANDANTE
3159,brasileiro-a,2009,34,08-11,Barueri,Internacional,1,1,EMPATE
3160,brasileiro-a,2009,34,08-11,Botafogo,Coritiba,2,0,MANDANTE
3161,brasileiro-a,2009,34,08-11,Atlético-MG,Flamengo,1,3,VISITANTE
3162,brasileiro-a,2009,34,08-11,Corinthians,Santo Andre,2,0,MANDANTE
3163,brasileiro-a,2009,34,08-11,Fluminense,Palmeiras,1,0,MANDANTE
3164,brasileiro-a,2009,34,07-11,Santos,Náutico,3,1,MANDANTE
3165,brasileiro-a,2009,34,07-11,Sport Recife,Cruzeiro,2,3,VISITANTE
3166,brasileiro-a,2009,34,07-11,Vitória,Avaí,0,1,VISITANTE
3167,brasileiro-a,2009,34,04-11,Grêmio,São Paulo,1,1,EMPATE
3168,brasileiro-a,2009,33,01-11,Cruzeiro,Fluminense,2,3,VISITANTE
3169,brasileiro-a,2009,33,01-11,Náutico,Sport Recife,3,2,MANDANTE
3170,brasileiro-a,2009,33,01-11,Santo Andre,Grêmio,2,0,MANDANTE
3171,brasileiro-a,2009,33,01-11,Coritiba,Vitória,1,0,MANDANTE
3172,brasileiro-a,2009,33,01-11,Goias,Atlético-MG,2,3,VISITANTE
3173,brasileiro-a,2009,33,01-11,Internacional,Botafogo,0,1,VISITANTE
3174,brasileiro-a,2009,33,01-11,Palmeiras,Corinthians,2,2,EMPATE
3175,brasileiro-a,2009,33,31-10,Avaí,Atlético-PR,2,0,MANDANTE
3176,brasileiro-a,2009,33,31-10,Flamengo,Santos,1,0,MANDANTE
3177,brasileiro-a,2009,33,31-10,São Paulo,Barueri,1,0,MANDANTE
3178,brasileiro-a,2009,32,29-10,Fluminense,Atlético-MG,2,1,MANDANTE
3179,brasileiro-a,2009,32,29-10,Palmeiras,Goias,4,0,MANDANTE
3180,brasileiro-a,2009,32,29-10,Sport Recife,Coritiba,1,1,EMPATE
3181,brasileiro-a,2009,32,28-10,Barueri,Flamengo,2,0,MANDANTE
3182,brasileiro-a,2009,32,28-10,São Paulo,Internacional,1,0,MANDANTE
3183,brasileiro-a,2009,32,28-10,Vitória,Corinthians,0,1,VISITANTE
3184,brasileiro-a,2009,32,28-10,Cruzeiro,Santo Andre,3,2,MANDANTE
3185,brasileiro-a,2009,32,28-10,Grêmio,Avaí,3,1,MANDANTE
3186,brasileiro-a,2009,32,28-10,Atlético-PR,Santos,1,1,EMPATE
3187,brasileiro-a,2009,32,28-10,Botafogo,Náutico,1,0,MANDANTE
3188,brasileiro-a,2009,31,25-10,Avaí,Sport Recife,2,2,EMPATE
3189,brasileiro-a,2009,31,25-10,Botafogo,Flamengo,0,1,VISITANTE
3190,brasileiro-a,2009,31,25-10,Corinthians,Cruzeiro,0,1,VISITANTE
3191,brasileiro-a,2009,31,25-10,Coritiba,Atlético-PR,3,2,MANDANTE
3192,brasileiro-a,2009,31,25-10,Goias,Fluminense,2,2,EMPATE
3193,brasileiro-a,2009,31,25-10,Internacional,Grêmio,1,0,MANDANTE
3194,brasileiro-a,2009,31,25-10,Santos,São Paulo,3,4,VISITANTE
3195,brasileiro-a,2009,31,24-10,Atlético-MG,Vitória,1,0,MANDANTE
3196,brasileiro-a,2009,31,24-10,Náutico,Barueri,2,1,MANDANTE
3197,brasileiro-a,2009,31,21-10,Santo Andre,Palmeiras,2,0,MANDANTE
3198,brasileiro-a,2009,30,18-10,Atlético-PR,Santo Andre,3,0,MANDANTE
3199,brasileiro-a,2009,30,18-10,Cruzeiro,Botafogo,1,0,MANDANTE
3200,brasileiro-a,2009,30,18-10,Vitória,Náutico,3,1,MANDANTE
3201,brasileiro-a,2009,30,18-10,Fluminense,Internacional,2,2,EMPATE
3202,brasileiro-a,2009,30,18-10,Grêmio,Coritiba,2,0,MANDANTE
3203,brasileiro-a,2009,30,18-10,Palmeiras,Flamengo,0,2,VISITANTE
3204,brasileiro-a,2009,30,18-10,Sport Recife,Corinthians,2,0,MANDANTE
3205,brasileiro-a,2009,30,17-10,Avaí,Goias,2,1,MANDANTE
3206,brasileiro-a,2009,30,17-10,Barueri,Santos,0,0,EMPATE
3207,brasileiro-a,2009,30,17-10,São Paulo,Atlético-MG,0,1,VISITANTE
3208,brasileiro-a,2009,29,12-10,Atlético-MG,Cruzeiro,0,1,VISITANTE
3209,brasileiro-a,2009,29,12-10,Botafogo,Avaí,2,2,EMPATE
3210,brasileiro-a,2009,29,12-10,Goias,Sport Recife,1,1,EMPATE
3211,brasileiro-a,2009,29,12-10,Náutico,Palmeiras,3,0,MANDANTE
3212,brasileiro-a,2009,29,12-10,Santos,Vitória,0,0,EMPATE
3213,brasileiro-a,2009,29,10-10,Coritiba,Barueri,1,2,VISITANTE
3214,brasileiro-a,2009,29,10-10,Internacional,Atlético-PR,1,1,EMPATE
3215,brasileiro-a,2009,29,10-10,Corinthians,Grêmio,2,1,MANDANTE
3216,brasileiro-a,2009,29,10-10,Flamengo,São Paulo,2,1,MANDANTE
3217,brasileiro-a,2009,29,10-10,Santo Andre,Fluminense,1,2,VISITANTE
3218,brasileiro-a,2009,28,08-10,Botafogo,Atlético-MG,3,1,MANDANTE
3219,brasileiro-a,2009,28,08-10,Cruzeiro,Goias,3,0,MANDANTE
3220,brasileiro-a,2009,28,08-10,Palmeiras,Avaí,2,2,EMPATE
3221,brasileiro-a,2009,28,07-10,Fluminense,Corinthians,1,1,EMPATE
3222,brasileiro-a,2009,28,07-10,Internacional,Náutico,3,1,MANDANTE
3223,brasileiro-a,2009,28,07-10,Vitória,Flamengo,3,3,EMPATE
3224,brasileiro-a,2009,28,07-10,Atlético-PR,Grêmio,0,0,EMPATE
3225,brasileiro-a,2009,28,07-10,São Paulo,Coritiba,2,2,EMPATE
3226,brasileiro-a,2009,28,07-10,Barueri,Santo Andre,0,0,EMPATE
3227,brasileiro-a,2009,28,07-10,Sport Recife,Santos,0,1,VISITANTE
3228,brasileiro-a,2009,27,04-10,Avaí,Cruzeiro,2,2,EMPATE
3229,brasileiro-a,2009,27,04-10,Coritiba,Internacional,2,0,MANDANTE
3230,brasileiro-a,2009,27,04-10,Flamengo,Fluminense,2,0,MANDANTE
3231,brasileiro-a,2009,27,04-10,Goias,Botafogo,1,3,VISITANTE
3232,brasileiro-a,2009,27,04-10,Grêmio,Sport Recife,3,3,EMPATE
3233,brasileiro-a,2009,27,04-10,Santos,Palmeiras,1,3,VISITANTE
3234,brasileiro-a,2009,27,03-10,Atlético-MG,Barueri,2,1,MANDANTE
3235,brasileiro-a,2009,27,03-10,Corinthians,Atlético-PR,1,3,VISITANTE
3236,brasileiro-a,2009,27,03-10,Santo Andre,Vitória,1,0,MANDANTE
3237,brasileiro-a,2009,27,30-09,Náutico,São Paulo,1,2,VISITANTE
3238,brasileiro-a,2009,26,27-09,Atlético-MG,Santos,3,1,MANDANTE
3239,brasileiro-a,2009,26,27-09,Botafogo,Vitória,1,3,VISITANTE
3240,brasileiro-a,2009,26,27-09,Sport Recife,Santo Andre,2,1,MANDANTE
3241,brasileiro-a,2009,26,27-09,Coritiba,Náutico,2,0,MANDANTE
3242,brasileiro-a,2009,26,27-09,Fluminense,Avaí,3,2,MANDANTE
3243,brasileiro-a,2009,26,27-09,Goias,Grêmio,2,1,MANDANTE
3244,brasileiro-a,2009,26,27-09,Internacional,Flamengo,0,0,EMPATE
3245,brasileiro-a,2009,26,27-09,São Paulo,Corinthians,1,1,EMPATE
3246,brasileiro-a,2009,26,26-09,Barueri,Cruzeiro,0,1,VISITANTE
3247,brasileiro-a,2009,26,26-09,Palmeiras,Atlético-PR,2,1,MANDANTE
3248,brasileiro-a,2009,25,23-09,Cruzeiro,Palmeiras,1,2,VISITANTE
3249,brasileiro-a,2009,25,20-09,Corinthians,Goias,1,4,VISITANTE
3250,brasileiro-a,2009,25,20-09,Flamengo,Coritiba,3,0,MANDANTE
3251,brasileiro-a,2009,25,20-09,Santos,Botafogo,0,0,EMPATE
3252,brasileiro-a,2009,25,20-09,Avaí,Barueri,4,0,MANDANTE
3253,brasileiro-a,2009,25,20-09,Grêmio,Fluminense,5,1,MANDANTE
3254,brasileiro-a,2009,25,20-09,Santo Andre,São Paulo,1,1,EMPATE
3255,brasileiro-a,2009,25,19-09,Atlético-PR,Sport Recife,1,0,MANDANTE
3256,brasileiro-a,2009,25,19-09,Náutico,Atlético-MG,0,0,EMPATE
3257,brasileiro-a,2009,25,19-09,Vitória,Internacional,2,0,MANDANTE
3258,brasileiro-a,2009,24,16-09,Coritiba,Corinthians,1,1,EMPATE
3259,brasileiro-a,2009,24,13-09,Barueri,Goias,3,1,MANDANTE
3260,brasileiro-a,2009,24,13-09,Botafogo,Fluminense,0,0,EMPATE
3261,brasileiro-a,2009,24,13-09,Náutico,Grêmio,0,2,VISITANTE
3262,brasileiro-a,2009,24,13-09,Atlético-MG,Atlético-PR,2,1,MANDANTE
3263,brasileiro-a,2009,24,13-09,Internacional,Cruzeiro,2,3,VISITANTE
3264,brasileiro-a,2009,24,13-09,Santos,Santo Andre,1,0,MANDANTE
3265,brasileiro-a,2009,24,13-09,Vitória,Palmeiras,3,2,MANDANTE
3266,brasileiro-a,2009,24,12-09,Flamengo,Sport Recife,3,0,MANDANTE
3267,brasileiro-a,2009,24,12-09,São Paulo,Avaí,2,0,MANDANTE
3268,brasileiro-a,2009,23,06-09,Avaí,Internacional,0,2,VISITANTE
3269,brasileiro-a,2009,23,06-09,Fluminense,Náutico,1,1,EMPATE
3270,brasileiro-a,2009,23,06-09,Santo Andre,Atlético-MG,1,2,VISITANTE
3271,brasileiro-a,2009,23,06-09,Atlético-PR,Flamengo,0,0,EMPATE
3272,brasileiro-a,2009,23,06-09,Cruzeiro,São Paulo,1,2,VISITANTE
3273,brasileiro-a,2009,23,06-09,Goias,Coritiba,2,2,EMPATE
3274,brasileiro-a,2009,23,05-09,Grêmio,Vitória,1,1,EMPATE
3275,brasileiro-a,2009,23,05-09,Palmeiras,Barueri,2,1,MANDANTE
3276,brasileiro-a,2009,23,05-09,Sport Recife,Botafogo,2,1,MANDANTE
3277,brasileiro-a,2009,23,02-09,Corinthians,Santos,2,1,MANDANTE
3278,brasileiro-a,2009,17,02-09,Internacional,Atlético-MG,3,0,MANDANTE
3279,brasileiro-a,2009,22,30-08,Botafogo,Grêmio,3,3,EMPATE
3280,brasileiro-a,2009,22,30-08,Internacional,Goias,4,0,MANDANTE
3281,brasileiro-a,2009,22,30-08,Vitória,Cruzeiro,3,3,EMPATE
3282,brasileiro-a,2009,22,30-08,Atlético-MG,Sport Recife,1,1,EMPATE
3283,brasileiro-a,2009,22,30-08,Santos,Fluminense,2,0,MANDANTE
3284,brasileiro-a,2009,22,30-08,São Paulo,Palmeiras,0,0,EMPATE
3285,brasileiro-a,2009,22,29-08,Coritiba,Avaí,2,0,MANDANTE
3286,brasileiro-a,2009,22,29-08,Flamengo,Santo Andre,3,0,MANDANTE
3287,brasileiro-a,2009,22,29-08,Náutico,Atlético-PR,3,0,MANDANTE
3288,brasileiro-a,2009,11,27-08,Botafogo,Cruzeiro,1,1,EMPATE
3289,brasileiro-a,2009,22,26-08,Barueri,Corinthians,2,2,EMPATE
3290,brasileiro-a,2009,16,26-08,Santos,Internacional,3,3,EMPATE
3291,brasileiro-a,2009,21,23-08,Avaí,Flamengo,3,0,MANDANTE
3292,brasileiro-a,2009,21,23-08,Cruzeiro,Náutico,4,2,MANDANTE
3293,brasileiro-a,2009,21,23-08,Goias,Santos,2,1,MANDANTE
3294,brasileiro-a,2009,21,23-08,Atlético-PR,São Paulo,1,0,MANDANTE
3295,brasileiro-a,2009,21,23-08,Corinthians,Botafogo,3,3,EMPATE
3296,brasileiro-a,2009,21,23-08,Fluminense,Barueri,0,0,EMPATE
3297,brasileiro-a,2009,21,23-08,Grêmio,Atlético-MG,4,1,MANDANTE
3298,brasileiro-a,2009,21,22-08,Palmeiras,Internacional,2,1,MANDANTE
3299,brasileiro-a,2009,21,22-08,Santo Andre,Coritiba,1,0,MANDANTE
3300,brasileiro-a,2009,21,22-08,Sport Recife,Vitória,2,0,MANDANTE
3301,brasileiro-a,2009,20,20-08,Atlético-MG,Avaí,2,2,EMPATE
3302,brasileiro-a,2009,20,20-08,Flamengo,Cruzeiro,1,2,VISITANTE
3303,brasileiro-a,2009,20,20-08,Náutico,Goias,2,0,MANDANTE
3304,brasileiro-a,2009,20,19-08,Coritiba,Palmeiras,1,0,MANDANTE
3305,brasileiro-a,2009,20,19-08,Internacional,Corinthians,1,2,VISITANTE
3306,brasileiro-a,2009,20,19-08,São Paulo,Fluminense,1,0,MANDANTE
3307,brasileiro-a,2009,20,19-08,Barueri,Sport Recife,2,1,MANDANTE
3308,brasileiro-a,2009,20,19-08,Botafogo,Santo Andre,1,2,VISITANTE
3309,brasileiro-a,2009,20,19-08,Santos,Grêmio,1,0,MANDANTE
3310,brasileiro-a,2009,20,19-08,Vitória,Atlético-PR,2,1,MANDANTE
3311,brasileiro-a,2009,19,16-08,Atlético-PR,Barueri,3,0,MANDANTE
3312,brasileiro-a,2009,19,16-08,Cruzeiro,Santos,0,0,EMPATE
3313,brasileiro-a,2009,19,16-08,Corinthians,Atlético-MG,2,0,MANDANTE
3314,brasileiro-a,2009,19,16-08,Fluminense,Coritiba,1,3,VISITANTE
3315,brasileiro-a,2009,19,16-08,Goias,Vitória,3,2,MANDANTE
3316,brasileiro-a,2009,19,16-08,Grêmio,Flamengo,4,1,MANDANTE
3317,brasileiro-a,2009,19,16-08,Sport Recife,São Paulo,1,2,VISITANTE
3318,brasileiro-a,2009,19,15-08,Avaí,Náutico,2,1,MANDANTE
3319,brasileiro-a,2009,19,15-08,Palmeiras,Botafogo,1,1,EMPATE
3320,brasileiro-a,2009,19,15-08,Santo Andre,Internacional,0,2,VISITANTE
3321,brasileiro-a,2009,18,12-08,Atlético-MG,Palmeiras,1,1,EMPATE
3322,brasileiro-a,2009,18,10-08,Internacional,Sport Recife,3,0,MANDANTE
3323,brasileiro-a,2009,18,09-08,Barueri,Grêmio,1,0,MANDANTE
3324,brasileiro-a,2009,18,09-08,Coritiba,Cruzeiro,1,3,VISITANTE
3325,brasileiro-a,2009,18,09-08,São Paulo,Goias,3,1,MANDANTE
3326,brasileiro-a,2009,18,09-08,Flamengo,Corinthians,1,0,MANDANTE
3327,brasileiro-a,2009,18,09-08,Vitória,Fluminense,2,2,EMPATE
3328,brasileiro-a,2009,18,08-08,Botafogo,Atlético-PR,0,1,VISITANTE
3329,brasileiro-a,2009,18,08-08,Náutico,Santo Andre,2,1,MANDANTE
3330,brasileiro-a,2009,18,08-08,Santos,Avaí,2,2,EMPATE
3331,brasileiro-a,2009,17,06-08,Barueri,Vitória,4,0,MANDANTE
3332,brasileiro-a,2009,17,06-08,Fluminense,Sport Recife,5,1,MANDANTE
3333,brasileiro-a,2009,17,06-08,Palmeiras,Grêmio,1,1,EMPATE
3334,brasileiro-a,2009,17,05-08,Coritiba,Santos,0,1,VISITANTE
3335,brasileiro-a,2009,17,05-08,Goias,Flamengo,3,2,MANDANTE
3336,brasileiro-a,2009,17,05-08,Náutico,Corinthians,1,0,MANDANTE
3337,brasileiro-a,2009,17,05-08,Avaí,Santo Andre,1,0,MANDANTE
3338,brasileiro-a,2009,17,05-08,São Paulo,Botafogo,3,1,MANDANTE
3339,brasileiro-a,2009,17,05-08,Cruzeiro,Atlético-PR,0,2,VISITANTE
3340,brasileiro-a,2009,16,02-08,Atlético-MG,Coritiba,3,2,MANDANTE
3341,brasileiro-a,2009,16,02-08,Grêmio,Cruzeiro,4,1,MANDANTE
3342,brasileiro-a,2009,16,02-08,Santo Andre,Goias,1,2,VISITANTE
3343,brasileiro-a,2009,16,02-08,Atlético-PR,Fluminense,1,0,MANDANTE
3344,brasileiro-a,2009,16,02-08,Corinthians,Avaí,0,0,EMPATE
3345,brasileiro-a,2009,16,02-08,Flamengo,Náutico,1,1,EMPATE
3346,brasileiro-a,2009,16,02-08,Vitória,São Paulo,0,1,VISITANTE
3347,brasileiro-a,2009,16,01-08,Botafogo,Barueri,2,1,MANDANTE
3348,brasileiro-a,2009,16,01-08,Sport Recife,Palmeiras,0,1,VISITANTE
3349,brasileiro-a,2009,15,30-07,Avaí,Vitória,4,0,MANDANTE
3350,brasileiro-a,2009,15,30-07,Flamengo,Atlético-MG,3,1,MANDANTE
3351,brasileiro-a,2009,15,30-07,São Paulo,Grêmio,2,1,MANDANTE
3352,brasileiro-a,2009,15,29-07,Cruzeiro,Sport Recife,1,0,MANDANTE
3353,brasileiro-a,2009,15,29-07,Palmeiras,Fluminense,1,0,MANDANTE
3354,brasileiro-a,2009,15,29-07,Santo Andre,Corinthians,1,1,EMPATE
3355,brasileiro-a,2009,15,29-07,Goias,Atlético-PR,3,0,MANDANTE
3356,brasileiro-a,2009,15,29-07,Internacional,Barueri,3,2,MANDANTE
3357,brasileiro-a,2009,15,29-07,Coritiba,Botafogo,2,2,EMPATE
3358,brasileiro-a,2009,15,29-07,Náutico,Santos,1,2,VISITANTE
3359,brasileiro-a,2009,14,26-07,Barueri,São Paulo,1,2,VISITANTE
3360,brasileiro-a,2009,14,26-07,Fluminense,Cruzeiro,1,1,EMPATE
3361,brasileiro-a,2009,14,26-07,Vitória,Coritiba,1,0,MANDANTE
3362,brasileiro-a,2009,14,26-07,Atlético-MG,Goias,0,1,VISITANTE
3363,brasileiro-a,2009,14,26-07,Corinthians,Palmeiras,0,3,VISITANTE
3364,brasileiro-a,2009,14,26-07,Santos,Flamengo,1,2,VISITANTE
3365,brasileiro-a,2009,14,26-07,Sport Recife,Náutico,3,3,EMPATE
3366,brasileiro-a,2009,14,25-07,Atlético-PR,Avaí,1,3,VISITANTE
3367,brasileiro-a,2009,14,25-07,Botafogo,Internacional,3,2,MANDANTE
3368,brasileiro-a,2009,14,25-07,Grêmio,Santo Andre,3,2,MANDANTE
3369,brasileiro-a,2009,13,23-07,Atlético-MG,Fluminense,2,1,MANDANTE
3370,brasileiro-a,2009,13,23-07,Corinthians,Vitória,2,1,MANDANTE
3371,brasileiro-a,2009,13,23-07,Coritiba,Sport Recife,1,1,EMPATE
3372,brasileiro-a,2009,13,22-07,Goias,Palmeiras,2,1,MANDANTE
3373,brasileiro-a,2009,13,22-07,Internacional,São Paulo,2,2,EMPATE
3374,brasileiro-a,2009,13,22-07,Náutico,Botafogo,2,2,EMPATE
3375,brasileiro-a,2009,13,22-07,Santos,Atlético-PR,1,0,MANDANTE
3376,brasileiro-a,2009,13,22-07,Avaí,Grêmio,1,0,MANDANTE
3377,brasileiro-a,2009,13,22-07,Flamengo,Barueri,1,1,EMPATE
3378,brasileiro-a,2009,13,22-07,Santo Andre,Cruzeiro,0,2,VISITANTE
3379,brasileiro-a,2009,12,19-07,Barueri,Náutico,4,0,MANDANTE
3380,brasileiro-a,2009,12,19-07,Flamengo,Botafogo,2,2,EMPATE
3381,brasileiro-a,2009,12,19-07,Sport Recife,Avaí,1,3,VISITANTE
3382,brasileiro-a,2009,12,19-07,Atlético-PR,Coritiba,0,0,EMPATE
3383,brasileiro-a,2009,12,19-07,Cruzeiro,Corinthians,1,2,VISITANTE
3384,brasileiro-a,2009,12,19-07,Grêmio,Internacional,2,1,MANDANTE
3385,brasileiro-a,2009,12,19-07,São Paulo,Santos,2,1,MANDANTE
3386,brasileiro-a,2009,12,19-07,Vitória,Atlético-MG,0,0,EMPATE
3387,brasileiro-a,2009,12,18-07,Fluminense,Goias,1,4,VISITANTE
3388,brasileiro-a,2009,12,18-07,Palmeiras,Santo Andre,1,0,MANDANTE
3389,brasileiro-a,2009,11,16-07,Atlético-MG,São Paulo,2,0,MANDANTE
3390,brasileiro-a,2009,11,16-07,Corinthians,Sport Recife,4,3,MANDANTE
3391,brasileiro-a,2009,11,16-07,Náutico,Vitória,1,1,EMPATE
