,Unnamed: 0,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
195,195,brasileiro-a,2017,26,30-09,Palmeiras,Santos,0,1,VISITANTE,4.0,2.0,0.53,0.67,0.57,0.67
196,196,brasileiro-a,2017,26,30-09,Bahia,Coritiba,1,1,EMPATE,13.0,19.0,0.13,0.47,0.27,0.37
197,197,brasileiro-a,2017,26,30-09,Vasco,Chapecoense,1,1,EMPATE,10.0,12.0,0.6,0.47,0.43,0.4
198,198,brasileiro-a,2017,25,25-09,Sport Recife,Vasco,1,1,EMPATE,14.0,9.0,0.47,0.07,0.37,0.27
199,199,brasileiro-a,2017,25,24-09,Atlético-MG,Vitória,1,3,VISITANTE,11.0,16.0,0.47,0.53,0.47,0.37
200,200,brasileiro-a,2017,25,24-09,Bahia,Grêmio,1,0,MANDANTE,13.0,3.0,0.27,0.27,0.5,0.37
201,201,brasileiro-a,2017,25,24-09,Atlético-GO,Cruzeiro,1,2,VISITANTE,20.0,5.0,0.67,0.67,0.53,0.47
202,202,brasileiro-a,2017,25,24-09,Chapecoense,Ponte Preta,1,0,MANDANTE,10.0,18.0,0.33,0.4,0.43,0.33
203,203,brasileiro-a,2017,25,24-09,Coritiba,Botafogo,2,3,VISITANTE,19.0,6.0,0.8,0.13,0.5,0.27
204,204,brasileiro-a,2017,25,24-09,Fluminense,Palmeiras,0,1,VISITANTE,12.0,4.0,0.53,0.33,0.6,0.37
205,205,brasileiro-a,2017,25,24-09,São Paulo,Corinthians,1,1,EMPATE,17.0,1.0,0.4,0.53,0.57,0.5
206,206,brasileiro-a,2017,25,23-09,Santos,Atlético-PR,1,0,MANDANTE,2.0,8.0,0.53,0.4,0.6,0.57
207,207,brasileiro-a,2017,25,23-09,Flamengo,Avaí,1,1,EMPATE,7.0,15.0,0.73,0.6,0.53,0.47
208,208,brasileiro-a,2017,24,18-09,Palmeiras,Coritiba,1,0,MANDANTE,4.0,18.0,0.33,0.33,0.27,0.6
209,209,brasileiro-a,2017,24,17-09,Cruzeiro,Bahia,1,0,MANDANTE,6.0,16.0,0.47,0.53,0.4,0.47
210,210,brasileiro-a,2017,24,17-09,Atlético-PR,Fluminense,3,1,MANDANTE,8.0,11.0,0.53,0.53,0.47,0.53
211,211,brasileiro-a,2017,24,17-09,Corinthians,Vasco,1,0,MANDANTE,1.0,9.0,0.53,0.4,0.4,0.5
212,212,brasileiro-a,2017,24,17-09,Flamengo,Sport Recife,2,0,MANDANTE,5.0,12.0,0.07,0.4,0.27,0.4
213,213,brasileiro-a,2017,24,17-09,Grêmio,Chapecoense,0,1,VISITANTE,2.0,14.0,0.2,0.47,0.33,0.6
214,214,brasileiro-a,2017,24,17-09,Vitória,São Paulo,1,2,VISITANTE,19.0,17.0,0.33,0.67,0.4,0.47
215,215,brasileiro-a,2017,24,17-09,Avaí,Atlético-MG,1,1,EMPATE,13.0,10.0,0.47,0.73,0.43,0.53
216,216,brasileiro-a,2017,24,16-09,Ponte Preta,Atlético-GO,1,3,VISITANTE,15.0,20.0,0.47,0.4,0.37,0.43
217,217,brasileiro-a,2017,24,16-09,Botafogo,Santos,2,0,MANDANTE,7.0,3.0,0.47,0.67,0.6,0.5
218,218,brasileiro-a,2017,23,11-09,Atlético-GO,Bahia,1,1,EMPATE,20.0,15.0,0.47,0.4,0.47,0.37
219,219,brasileiro-a,2017,23,10-09,Botafogo,Flamengo,2,0,MANDANTE,7.0,5.0,0.4,0.47,0.4,0.5
220,220,brasileiro-a,2017,23,10-09,Chapecoense,Cruzeiro,1,2,VISITANTE,18.0,6.0,0.53,0.27,0.47,0.33
221,221,brasileiro-a,2017,23,10-09,Santos,Corinthians,2,0,MANDANTE,3.0,1.0,0.6,0.47,0.6,0.6
222,222,brasileiro-a,2017,23,10-09,Sport Recife,Avaí,0,1,VISITANTE,12.0,14.0,0.53,0.13,0.43,0.37
223,223,brasileiro-a,2017,23,10-09,Vitória,Fluminense,2,2,EMPATE,17.0,10.0,0.53,0.8,0.43,0.43
224,224,brasileiro-a,2017,23,10-09,Atlético-PR,Coritiba,1,1,EMPATE,9.0,16.0,0.47,0.67,0.33,0.5
225,225,brasileiro-a,2017,23,09-09,São Paulo,Ponte Preta,2,2,EMPATE,19.0,13.0,0.33,0.27,0.4,0.4
226,226,brasileiro-a,2017,23,09-09,Vasco,Grêmio,1,0,MANDANTE,8.0,2.0,0.67,0.33,0.7,0.4
227,227,brasileiro-a,2017,23,09-09,Atlético-MG,Palmeiras,1,1,EMPATE,11.0,4.0,0.47,0.4,0.57,0.4
228,228,brasileiro-a,2017,22,02-09,Grêmio,Sport Recife,5,0,MANDANTE,2.0,11.0,0.33,0.53,0.47,0.6
229,229,brasileiro-a,2017,22,28-08,Coritiba,Vitória,0,1,VISITANTE,15.0,16.0,0.67,0.47,0.43,0.33
230,230,brasileiro-a,2017,22,27-08,Avaí,Chapecoense,1,0,MANDANTE,18.0,17.0,0.27,0.33,0.37,0.43
231,231,brasileiro-a,2017,22,27-08,Cruzeiro,Santos,1,1,EMPATE,6.0,3.0,0.47,0.53,0.67,0.53
232,232,brasileiro-a,2017,22,27-08,Bahia,Botafogo,1,2,VISITANTE,14.0,7.0,0.27,0.47,0.43,0.5
233,233,brasileiro-a,2017,22,27-08,Flamengo,Atlético-PR,2,0,MANDANTE,5.0,8.0,0.87,0.27,0.53,0.4
234,234,brasileiro-a,2017,22,27-08,Palmeiras,São Paulo,4,2,MANDANTE,4.0,19.0,0.47,0.47,0.4,0.47
235,235,brasileiro-a,2017,22,27-08,Ponte Preta,Atlético-MG,1,2,VISITANTE,13.0,10.0,0.4,0.4,0.33,0.4
236,236,brasileiro-a,2017,22,26-08,Corinthians,Atlético-GO,0,1,VISITANTE,1.0,20.0,0.4,0.67,0.27,0.7
237,237,brasileiro-a,2017,22,26-08,Fluminense,Vasco,0,1,VISITANTE,9.0,12.0,0.13,0.6,0.3,0.47
238,238,brasileiro-a,2017,20,23-08,Chapecoense,Corinthians,0,1,VISITANTE,17.0,1.0,0.73,0.27,0.8,0.3
239,239,brasileiro-a,2017,21,21-08,Fluminense,Atlético-MG,2,1,MANDANTE,8.0,13.0,0.4,0.4,0.43,0.4
240,240,brasileiro-a,2017,21,20-08,Coritiba,Santos,0,0,EMPATE,14.0,3.0,0.6,0.4,0.67,0.33
241,241,brasileiro-a,2017,21,20-08,Palmeiras,Chapecoense,0,2,VISITANTE,4.0,15.0,0.27,0.67,0.3,0.57
242,242,brasileiro-a,2017,21,20-08,Avaí,São Paulo,1,1,EMPATE,19.0,17.0,0.47,0.47,0.37,0.43
243,243,brasileiro-a,2017,21,20-08,Bahia,Vasco,3,0,MANDANTE,12.0,16.0,0.33,0.27,0.33,0.43
244,244,brasileiro-a,2017,21,20-08,Cruzeiro,Sport Recife,2,0,MANDANTE,6.0,9.0,0.33,0.33,0.57,0.43
245,245,brasileiro-a,2017,21,20-08,Ponte Preta,Botafogo,2,1,MANDANTE,11.0,10.0,0.33,0.4,0.43,0.33
246,246,brasileiro-a,2017,21,20-08,Grêmio,Atlético-PR,0,0,EMPATE,2.0,7.0,0.8,0.53,0.5,0.57
247,247,brasileiro-a,2017,21,19-08,Flamengo,Atlético-GO,2,0,MANDANTE,5.0,20.0,0.47,0.27,0.3,0.4
248,248,brasileiro-a,2017,21,19-08,Corinthians,Vitória,0,1,VISITANTE,1.0,18.0,0.47,0.87,0.37,0.8
249,249,brasileiro-a,2017,20,14-08,Santos,Fluminense,0,0,EMPATE,3.0,10.0,0.4,0.73,0.4,0.63
250,250,brasileiro-a,2017,20,13-08,Atlético-PR,Bahia,4,1,MANDANTE,6.0,15.0,0.47,0.67,0.43,0.5
251,251,brasileiro-a,2017,20,13-08,Botafogo,Grêmio,1,0,MANDANTE,8.0,2.0,0.73,0.2,0.57,0.33
252,252,brasileiro-a,2017,20,13-08,Atlético-MG,Flamengo,2,0,MANDANTE,11.0,7.0,0.33,0.2,0.5,0.43
253,253,brasileiro-a,2017,20,13-08,Sport Recife,Ponte Preta,0,0,EMPATE,5.0,14.0,0.53,0.47,0.3,0.63
254,254,brasileiro-a,2017,20,13-08,Vasco,Palmeiras,1,1,EMPATE,13.0,4.0,0.67,0.27,0.63,0.4
255,255,brasileiro-a,2017,20,13-08,São Paulo,Cruzeiro,3,2,MANDANTE,16.0,9.0,0.4,0.47,0.53,0.3
256,256,brasileiro-a,2017,20,12-08,Vitória,Avaí,0,1,VISITANTE,19.0,18.0,0.33,0.47,0.43,0.37
257,257,brasileiro-a,2017,20,12-08,Atlético-GO,Coritiba,1,0,MANDANTE,20.0,12.0,0.4,0.27,0.33,0.2
258,258,brasileiro-a,2017,17,09-08,Ponte Preta,Fluminense,0,0,EMPATE,11.0,12.0,0.33,0.4,0.37,0.37
259,259,brasileiro-a,2017,19,06-08,Avaí,Santos,0,0,EMPATE,19.0,3.0,0.73,0.33,0.7,0.4
260,260,brasileiro-a,2017,19,06-08,Ponte Preta,Vasco,0,0,EMPATE,14.0,12.0,0.27,0.47,0.37,0.37
261,261,brasileiro-a,2017,19,06-08,Bahia,São Paulo,2,1,MANDANTE,13.0,17.0,0.47,0.33,0.3,0.33
262,262,brasileiro-a,2017,19,06-08,Coritiba,Chapecoense,2,0,MANDANTE,10.0,16.0,0.47,0.2,0.3,0.23
263,263,brasileiro-a,2017,19,06-08,Cruzeiro,Botafogo,0,0,EMPATE,7.0,11.0,0.33,0.4,0.4,0.5
264,264,brasileiro-a,2017,19,06-08,Grêmio,Atlético-MG,2,0,MANDANTE,2.0,15.0,0.4,0.73,0.47,0.57
265,265,brasileiro-a,2017,19,06-08,Palmeiras,Atlético-PR,0,1,VISITANTE,4.0,8.0,0.53,0.87,0.5,0.73
266,266,brasileiro-a,2017,19,06-08,Flamengo,Vitória,0,2,VISITANTE,5.0,18.0,0.27,0.4,0.27,0.6
267,267,brasileiro-a,2017,19,05-08,Corinthians,Sport Recife,3,1,MANDANTE,1.0,6.0,0.47,0.6,0.67,0.8
268,268,brasileiro-a,2017,19,05-08,Fluminense,Atlético-GO,3,1,MANDANTE,9.0,20.0,0.27,0.4,0.2,0.4
269,269,brasileiro-a,2017,18,03-08,Vasco,Cruzeiro,0,3,VISITANTE,9.0,7.0,0.4,0.47,0.43,0.47
270,270,brasileiro-a,2017,18,03-08,Atlético-PR,Avaí,5,0,MANDANTE,10.0,18.0,0.33,0.33,0.4,0.5
271,271,brasileiro-a,2017,18,03-08,São Paulo,Coritiba,1,2,VISITANTE,17.0,14.0,0.2,0.53,0.17,0.3
272,272,brasileiro-a,2017,18,02-08,Atlético-GO,Grêmio,0,1,VISITANTE,20.0,2.0,0.73,0.33,0.5,0.2
273,273,brasileiro-a,2017,18,02-08,Botafogo,Palmeiras,1,2,VISITANTE,8.0,4.0,0.67,0.53,0.73,0.5
274,274,brasileiro-a,2017,18,02-08,Santos,Flamengo,3,2,MANDANTE,3.0,5.0,0.4,0.73,0.63,0.63
275,275,brasileiro-a,2017,18,02-08,Atlético-MG,Corinthians,0,2,VISITANTE,11.0,1.0,0.6,0.4,0.73,0.57
276,276,brasileiro-a,2017,18,02-08,Vitória,Ponte Preta,3,1,MANDANTE,19.0,13.0,0.47,0.07,0.4,0.27
277,277,brasileiro-a,2017,18,02-08,Chapecoense,Bahia,1,1,EMPATE,15.0,16.0,0.47,0.4,0.3,0.27
278,278,brasileiro-a,2017,18,02-08,Sport Recife,Fluminense,2,2,EMPATE,6.0,12.0,0.33,0.6,0.4,0.63
279,279,brasileiro-a,2017,17,31-07,Vasco,Atlético-PR,0,1,VISITANTE,8.0,14.0,0.2,0.47,0.5,0.47
280,280,brasileiro-a,2017,17,30-07,Cruzeiro,Vitória,0,0,EMPATE,9.0,19.0,0.2,0.53,0.27,0.4
281,281,brasileiro-a,2017,17,30-07,Grêmio,Santos,1,1,EMPATE,2.0,3.0,0.87,0.67,0.7,0.57
282,282,brasileiro-a,2017,17,30-07,Bahia,Sport Recife,1,3,VISITANTE,15.0,6.0,0.6,0.53,0.57,0.33
283,283,brasileiro-a,2017,17,30-07,Corinthians,Flamengo,1,1,EMPATE,1.0,5.0,0.53,0.73,0.7,0.8
284,284,brasileiro-a,2017,17,30-07,Coritiba,Atlético-MG,0,2,VISITANTE,17.0,10.0,0.27,0.2,0.47,0.2
285,285,brasileiro-a,2017,17,30-07,Chapecoense,Atlético-GO,1,2,VISITANTE,13.0,20.0,0.13,0.47,0.2,0.37
286,286,brasileiro-a,2017,17,29-07,Palmeiras,Avaí,2,0,MANDANTE,4.0,18.0,0.53,0.47,0.4,0.63
287,287,brasileiro-a,2017,17,29-07,Botafogo,São Paulo,3,4,VISITANTE,7.0,16.0,0.33,0.6,0.23,0.53
288,288,brasileiro-a,2017,16,24-07,São Paulo,Grêmio,1,1,EMPATE,18.0,2.0,0.6,0.27,0.63,0.2
289,289,brasileiro-a,2017,16,23-07,Atlético-GO,Botafogo,1,1,EMPATE,20.0,7.0,0.53,0.13,0.53,0.17
290,290,brasileiro-a,2017,16,23-07,Atlético-MG,Vasco,1,2,VISITANTE,13.0,8.0,0.33,0.47,0.47,0.47
291,291,brasileiro-a,2017,16,23-07,Atlético-PR,Ponte Preta,0,2,VISITANTE,16.0,10.0,0.27,0.2,0.37,0.5
292,292,brasileiro-a,2017,16,23-07,Avaí,Cruzeiro,1,0,MANDANTE,17.0,9.0,0.53,0.4,0.5,0.33
293,293,brasileiro-a,2017,16,23-07,Fluminense,Corinthians,0,1,VISITANTE,12.0,1.0,0.73,0.4,0.8,0.37
294,294,brasileiro-a,2017,16,23-07,Sport Recife,Palmeiras,0,2,VISITANTE,6.0,5.0,0.47,0.8,0.63,0.57
295,295,brasileiro-a,2017,16,23-07,Santos,Bahia,3,0,MANDANTE,3.0,14.0,0.6,0.73,0.33,0.7
296,296,brasileiro-a,2017,16,22-07,Flamengo,Coritiba,2,1,MANDANTE,4.0,15.0,0.27,0.53,0.23,0.63
297,297,brasileiro-a,2017,16,22-07,Vitória,Chapecoense,1,2,VISITANTE,19.0,11.0,0.33,0.27,0.27,0.37
298,298,brasileiro-a,2017,15,20-07,Atlético-PR,Botafogo,0,0,EMPATE,16.0,7.0,0.47,0.33,0.5,0.5
299,299,brasileiro-a,2017,15,20-07,Sport Recife,Atlético-GO,4,0,MANDANTE,5.0,20.0,0.13,0.8,0.27,0.57
300,300,brasileiro-a,2017,15,20-07,Fluminense,Cruzeiro,1,1,EMPATE,9.0,8.0,0.67,0.4,0.47,0.37
301,301,brasileiro-a,2017,15,19-07,Atlético-MG,Bahia,0,2,VISITANTE,11.0,12.0,0.4,0.67,0.33,0.57
302,302,brasileiro-a,2017,15,19-07,Flamengo,Palmeiras,2,2,EMPATE,4.0,6.0,0.6,0.67,0.6,0.6
303,303,brasileiro-a,2017,15,19-07,São Paulo,Vasco,1,0,MANDANTE,17.0,10.0,0.53,0.13,0.47,0.2
304,304,brasileiro-a,2017,15,19-07,Avaí,Corinthians,0,0,EMPATE,18.0,1.0,0.87,0.53,0.87,0.3
305,305,brasileiro-a,2017,15,19-07,Ponte Preta,Coritiba,4,0,MANDANTE,14.0,13.0,0.27,0.07,0.33,0.27
306,306,brasileiro-a,2017,15,19-07,Santos,Chapecoense,1,0,MANDANTE,3.0,15.0,0.33,0.53,0.27,0.7
307,307,brasileiro-a,2017,15,19-07,Vitória,Grêmio,1,3,VISITANTE,19.0,2.0,0.4,0.27,0.63,0.37
308,308,brasileiro-a,2017,14,17-07,Botafogo,Sport Recife,2,1,MANDANTE,6.0,8.0,0.87,0.47,0.57,0.43
309,309,brasileiro-a,2017,14,16-07,Bahia,Avaí,1,1,EMPATE,14.0,17.0,0.47,0.33,0.37,0.4
310,310,brasileiro-a,2017,14,16-07,Coritiba,Fluminense,1,2,VISITANTE,12.0,10.0,0.4,0.27,0.37,0.43
311,311,brasileiro-a,2017,14,16-07,Atlético-GO,Atlético-MG,1,2,VISITANTE,20.0,11.0,0.53,0.13,0.5,0.27
312,312,brasileiro-a,2017,14,16-07,Chapecoense,São Paulo,2,0,MANDANTE,13.0,18.0,0.13,0.13,0.2,0.27
313,313,brasileiro-a,2017,14,16-07,Cruzeiro,Flamengo,1,1,EMPATE,7.0,4.0,0.8,0.6,0.6,0.43
314,314,brasileiro-a,2017,14,16-07,Grêmio,Ponte Preta,3,1,MANDANTE,2.0,16.0,0.27,0.4,0.37,0.63
315,315,brasileiro-a,2017,14,16-07,Vasco,Santos,0,0,EMPATE,9.0,3.0,0.67,0.47,0.67,0.43
316,316,brasileiro-a,2017,14,16-07,Palmeiras,Vitória,4,2,MANDANTE,5.0,19.0,0.27,0.6,0.37,0.53
317,317,brasileiro-a,2017,14,15-07,Corinthians,Atlético-PR,2,2,EMPATE,1.0,15.0,0.47,1.0,0.47,0.93
318,318,brasileiro-a,2017,13,13-07,Avaí,Coritiba,1,4,VISITANTE,19.0,10.0,0.13,0.47,0.43,0.37
319,319,brasileiro-a,2017,13,13-07,Flamengo,Grêmio,0,1,VISITANTE,4.0,2.0,0.27,0.87,0.53,0.63
320,320,brasileiro-a,2017,13,13-07,São Paulo,Atlético-GO,2,2,EMPATE,17.0,20.0,0.07,0.07,0.23,0.27
321,321,brasileiro-a,2017,13,13-07,Sport Recife,Chapecoense,3,0,MANDANTE,5.0,16.0,0.13,0.67,0.37,0.57
322,322,brasileiro-a,2017,13,12-07,Atlético-PR,Cruzeiro,0,2,VISITANTE,15.0,6.0,0.47,0.67,0.43,0.5
323,323,brasileiro-a,2017,13,12-07,Palmeiras,Corinthians,0,2,VISITANTE,7.0,1.0,0.87,0.8,0.93,0.53
324,324,brasileiro-a,2017,13,12-07,Vitória,Vasco,1,4,VISITANTE,18.0,8.0,0.47,0.47,0.43,0.37
325,325,brasileiro-a,2017,13,12-07,Fluminense,Botafogo,0,1,VISITANTE,11.0,9.0,0.47,0.47,0.43,0.37
326,326,brasileiro-a,2017,13,12-07,Atlético-MG,Santos,0,1,VISITANTE,12.0,3.0,0.53,0.73,0.57,0.53
327,327,brasileiro-a,2017,13,12-07,Ponte Preta,Bahia,0,3,VISITANTE,14.0,13.0,0.13,0.33,0.3,0.4
328,328,brasileiro-a,2017,12,10-07,Coritiba,Sport Recife,0,3,VISITANTE,12.0,6.0,0.53,0.2,0.5,0.43
329,329,brasileiro-a,2017,12,09-07,Botafogo,Atlético-MG,1,1,EMPATE,11.0,9.0,0.67,0.47,0.5,0.5
330,330,brasileiro-a,2017,12,09-07,Santos,São Paulo,3,2,MANDANTE,4.0,19.0,0.13,0.53,0.37,0.57
331,331,brasileiro-a,2017,12,09-07,Bahia,Fluminense,1,1,EMPATE,16.0,8.0,0.4,0.13,0.43,0.27
332,332,brasileiro-a,2017,12,09-07,Cruzeiro,Palmeiras,3,1,MANDANTE,7.0,5.0,0.8,0.27,0.53,0.37
333,333,brasileiro-a,2017,12,09-07,Grêmio,Avaí,0,2,VISITANTE,3.0,18.0,0.27,0.47,0.27,0.63
334,334,brasileiro-a,2017,12,09-07,Chapecoense,Atlético-PR,1,1,EMPATE,15.0,14.0,0.8,0.27,0.47,0.43
335,335,brasileiro-a,2017,12,08-07,Corinthians,Ponte Preta,2,0,MANDANTE,1.0,13.0,0.33,0.87,0.4,0.93
336,336,brasileiro-a,2017,12,08-07,Vasco,Flamengo,0,1,VISITANTE,10.0,2.0,0.87,0.47,0.63,0.53
337,337,brasileiro-a,2017,12,08-07,Atlético-GO,Vitória,1,2,VISITANTE,20.0,17.0,0.33,0.27,0.27,0.23
338,338,brasileiro-a,2017,11,03-07,Fluminense,Chapecoense,3,3,EMPATE,7.0,15.0,0.2,0.33,0.44,0.44
339,339,brasileiro-a,2017,11,02-07,Avaí,Ponte Preta,0,0,EMPATE,19.0,11.0,0.47,0.27,0.41,0.26
340,340,brasileiro-a,2017,11,02-07,Coritiba,Vasco,2,2,EMPATE,9.0,6.0,0.6,0.2,0.56,0.44
341,341,brasileiro-a,2017,11,02-07,Atlético-MG,Cruzeiro,3,1,MANDANTE,8.0,13.0,0.47,0.47,0.41,0.44
342,342,brasileiro-a,2017,11,02-07,Corinthians,Botafogo,1,0,MANDANTE,1.0,10.0,0.53,0.87,0.56,0.93
343,343,brasileiro-a,2017,11,02-07,Flamengo,São Paulo,2,0,MANDANTE,3.0,17.0,0.13,0.73,0.41,0.59
344,344,brasileiro-a,2017,11,02-07,Sport Recife,Atlético-PR,1,0,MANDANTE,12.0,14.0,0.8,0.33,0.52,0.44
345,345,brasileiro-a,2017,11,02-07,Vitória,Bahia,0,0,EMPATE,18.0,16.0,0.07,0.47,0.26,0.26
346,346,brasileiro-a,2017,11,01-07,Atlético-GO,Santos,1,1,EMPATE,20.0,5.0,0.67,0.2,0.59,0.22
347,347,brasileiro-a,2017,11,01-07,Palmeiras,Grêmio,1,0,MANDANTE,4.0,2.0,0.67,0.8,0.7,0.48
348,348,brasileiro-a,2017,10,26-06,Botafogo,Avaí,0,2,VISITANTE,7.0,19.0,0.07,0.53,0.17,0.62
349,349,brasileiro-a,2017,10,25-06,Chapecoense,Atlético-MG,0,1,VISITANTE,13.0,14.0,0.47,0.2,0.38,0.5
350,350,brasileiro-a,2017,10,25-06,Bahia,Flamengo,0,1,VISITANTE,17.0,3.0,0.53,0.27,0.54,0.29
351,351,brasileiro-a,2017,10,25-06,Atlético-PR,Vitória,4,1,MANDANTE,12.0,18.0,0.47,0.67,0.29,0.46
352,352,brasileiro-a,2017,10,25-06,Cruzeiro,Coritiba,2,0,MANDANTE,10.0,9.0,0.4,0.27,0.5,0.33
353,353,brasileiro-a,2017,10,25-06,Grêmio,Corinthians,0,1,VISITANTE,2.0,1.0,0.87,0.87,0.92,0.79
354,354,brasileiro-a,2017,10,25-06,Ponte Preta,Palmeiras,1,2,VISITANTE,11.0,4.0,0.6,0.47,0.42,0.46
355,355,brasileiro-a,2017,10,25-06,São Paulo,Fluminense,1,1,EMPATE,16.0,8.0,0.33,0.27,0.46,0.42
356,356,brasileiro-a,2017,10,25-06,Vasco,Atlético-GO,1,0,MANDANTE,6.0,20.0,0.4,0.4,0.25,0.5
357,357,brasileiro-a,2017,10,24-06,Santos,Sport Recife,0,1,VISITANTE,5.0,15.0,0.33,0.87,0.38,0.67
358,358,brasileiro-a,2017,9,22-06,Flamengo,Chapecoense,5,1,MANDANTE,8.0,10.0,0.4,0.4,0.57,0.48
359,359,brasileiro-a,2017,9,22-06,Grêmio,Coritiba,2,0,MANDANTE,2.0,5.0,0.6,0.87,0.57,0.76
360,360,brasileiro-a,2017,9,22-06,Corinthians,Bahia,3,0,MANDANTE,1.0,15.0,0.47,0.87,0.33,0.9
361,361,brasileiro-a,2017,9,22-06,Ponte Preta,Cruzeiro,1,0,MANDANTE,7.0,12.0,0.27,0.47,0.38,0.38
362,362,brasileiro-a,2017,9,21-06,Atlético-MG,Sport Recife,2,2,EMPATE,16.0,17.0,0.27,0.47,0.38,0.38
363,363,brasileiro-a,2017,9,21-06,Atlético-PR,São Paulo,1,0,MANDANTE,13.0,14.0,0.27,0.47,0.48,0.38
364,364,brasileiro-a,2017,9,21-06,Avaí,Fluminense,0,3,VISITANTE,20.0,6.0,0.33,0.27,0.38,0.19
365,365,brasileiro-a,2017,9,21-06,Botafogo,Vasco,3,1,MANDANTE,4.0,11.0,0.4,0.4,0.57,0.57
366,366,brasileiro-a,2017,9,21-06,Palmeiras,Atlético-GO,1,0,MANDANTE,9.0,19.0,0.4,0.47,0.29,0.33
367,367,brasileiro-a,2017,9,21-06,Vitória,Santos,0,2,VISITANTE,18.0,3.0,0.67,0.47,0.62,0.33
368,368,brasileiro-a,2017,8,19-06,Cruzeiro,Grêmio,3,3,EMPATE,8.0,2.0,0.8,0.4,0.83,0.39
369,369,brasileiro-a,2017,8,18-06,Sport Recife,Vitória,1,3,VISITANTE,17.0,16.0,0.27,0.47,0.22,0.44
370,370,brasileiro-a,2017,8,18-06,Bahia,Palmeiras,2,4,VISITANTE,12.0,13.0,0.27,0.47,0.22,0.39
371,371,brasileiro-a,2017,8,18-06,Chapecoense,Botafogo,0,2,VISITANTE,5.0,7.0,0.4,0.6,0.5,0.67
372,372,brasileiro-a,2017,8,18-06,Fluminense,Flamengo,2,2,EMPATE,10.0,11.0,0.4,0.27,0.5,0.39
373,373,brasileiro-a,2017,8,18-06,São Paulo,Atlético-MG,1,2,VISITANTE,14.0,15.0,0.33,0.47,0.28,0.56
374,374,brasileiro-a,2017,8,18-06,Coritiba,Corinthians,0,0,EMPATE,3.0,1.0,1.0,0.73,1.0,0.61
375,375,brasileiro-a,2017,8,17-06,Santos,Ponte Preta,0,0,EMPATE,4.0,9.0,0.47,0.6,0.39,0.67
376,376,brasileiro-a,2017,8,17-06,Vasco,Avaí,1,0,MANDANTE,6.0,20.0,0.27,0.4,0.22,0.5
377,377,brasileiro-a,2017,8,17-06,Atlético-GO,Atlético-PR,0,1,VISITANTE,19.0,18.0,0.33,0.4,0.28,0.33
378,378,brasileiro-a,2017,7,15-06,Fluminense,Grêmio,0,2,VISITANTE,10.0,2.0,0.8,0.47,0.8,0.47
379,379,brasileiro-a,2017,7,15-06,Coritiba,Bahia,0,0,EMPATE,3.0,6.0,0.4,0.67,0.4,0.67
380,380,brasileiro-a,2017,7,14-06,Chapecoense,Vasco,2,1,MANDANTE,4.0,12.0,0.6,0.6,0.6,0.6
381,381,brasileiro-a,2017,7,14-06,Corinthians,Cruzeiro,1,0,MANDANTE,1.0,8.0,0.47,1.0,0.47,1.0
382,382,brasileiro-a,2017,7,14-06,Santos,Palmeiras,1,0,MANDANTE,5.0,15.0,0.27,0.6,0.27,0.6
383,383,brasileiro-a,2017,7,14-06,Flamengo,Ponte Preta,2,0,MANDANTE,11.0,9.0,0.47,0.4,0.47,0.4
384,384,brasileiro-a,2017,7,14-06,Atlético-GO,Avaí,3,1,MANDANTE,16.0,19.0,0.27,0.2,0.27,0.2
385,385,brasileiro-a,2017,7,14-06,Atlético-MG,Atlético-PR,0,1,VISITANTE,17.0,20.0,0.13,0.33,0.13,0.33
386,386,brasileiro-a,2017,7,14-06,Sport Recife,São Paulo,0,0,EMPATE,14.0,7.0,0.6,0.47,0.6,0.47
387,387,brasileiro-a,2017,7,14-06,Vitória,Botafogo,2,2,EMPATE,18.0,13.0,0.53,0.2,0.53,0.2
388,388,brasileiro-a,2017,6,12-06,Grêmio,Bahia,1,0,MANDANTE,2.0,8.0,0.5,0.75,0.5,0.75
389,389,brasileiro-a,2017,6,11-06,Atlético-PR,Santos,0,2,VISITANTE,20.0,10.0,0.5,0.17,0.5,0.17
390,390,brasileiro-a,2017,6,11-06,Cruzeiro,Atlético-GO,2,0,MANDANTE,6.0,19.0,0.25,0.33,0.25,0.33
391,391,brasileiro-a,2017,6,11-06,Avaí,Flamengo,1,1,EMPATE,17.0,15.0,0.42,0.25,0.42,0.25
392,392,brasileiro-a,2017,6,11-06,Corinthians,São Paulo,3,2,MANDANTE,1.0,9.0,0.75,1.0,0.75,1.0
393,393,brasileiro-a,2017,6,11-06,Ponte Preta,Chapecoense,3,2,MANDANTE,5.0,4.0,0.75,0.33,0.75,0.33
394,394,brasileiro-a,2017,6,11-06,Vitória,Atlético-MG,2,0,MANDANTE,18.0,16.0,0.42,0.0,0.42,0.0
395,395,brasileiro-a,2017,6,11-06,Botafogo,Coritiba,2,2,EMPATE,12.0,3.0,0.75,0.58,0.75,0.58
396,396,brasileiro-a,2017,6,10-06,Vasco,Sport Recife,2,1,MANDANTE,11.0,14.0,0.58,0.5,0.58,0.5
397,397,brasileiro-a,2017,6,10-06,Palmeiras,Fluminense,3,1,MANDANTE,13.0,7.0,0.58,0.08,0.58,0.08
